frame,obj_id,dist_gt,dist_pred,error_pct,iou
34,13,55.254,56.301,1.89,0.81
54,15,18.405,17.999,2.21,0.81
55,15,19.495,18.56,4.8,0.84
56,15,20.585,19.577,4.9,0.86
57,15,21.731,20.874,3.94,0.83
58,15,22.876,22.139,3.22,0.81
59,15,24.022,23.182,3.5,0.82
60,15,25.237,24.522,2.83,0.82
61,15,26.452,25.724,2.75,0.82
62,15,27.751,26.941,2.92,0.83
63,15,29.049,28.238,2.79,0.85
64,15,30.395,29.167,4.04,0.85
65,15,31.742,30.498,3.92,0.84
66,15,33.088,31.516,4.75,0.8
67,15,34.504,33.05,4.21,0.78
68,15,35.919,34.239,4.68,0.75
69,15,37.335,36.054,3.43,0.66
70,15,38.805,38.276,1.36,0.76
71,15,40.275,39.953,0.8,0.83
71,20,14.079,13.207,6.2,0.86
72,15,41.79,41.487,0.73,0.83
72,20,15.047,13.928,7.44,0.85
73,15,43.305,43.037,0.62,0.8
73,20,16.046,14.896,7.17,0.87
74,15,44.82,43.58,2.77,0.82
74,20,17.045,15.789,7.37,0.86
75,15,46.294,46.02,0.59,0.81
75,20,18.091,16.871,6.74,0.8
76,15,47.768,46.895,1.83,0.79
76,20,19.137,17.961,6.14,0.79
77,20,20.215,19.143,5.3,0.8
78,20,21.293,20.238,4.96,0.8
79,20,22.371,21.372,4.47,0.81
80,20,23.475,22.323,4.91,0.81
81,20,24.579,23.556,4.16,0.8
82,20,25.683,24.66,3.98,0.81
83,20,26.821,26.152,2.49,0.83
84,20,27.959,27.513,1.59,0.84
85,20,29.097,28.905,0.66,0.81
86,20,30.235,29.893,1.13,0.76
87,20,31.42,30.758,2.11,0.87
87,26,17.648,16.734,5.18,0.81
88,20,32.606,31.608,3.06,0.81
88,26,18.808,17.556,6.65,0.81
89,20,33.791,32.482,3.88,0.84
89,26,19.967,18.592,6.89,0.78
90,20,34.977,34.033,2.7,0.88
90,26,21.175,19.806,6.46,0.79
91,20,36.206,36.717,1.41,0.83
91,26,22.383,21.209,5.24,0.8
92,20,37.435,38.522,2.9,0.8
92,26,23.591,22.544,4.43,0.79
93,20,38.711,40.042,3.44,0.81
93,26,24.877,23.954,3.71,0.79
94,20,39.987,43.543,8.89,0.66
94,26,26.164,25.513,2.49,0.81
95,20,41.263,44.851,8.69,0.65
95,26,27.451,27.273,0.65,0.78
96,20,42.54,45.304,6.5,0.69
96,26,28.857,28.816,0.14,0.83
97,20,43.873,45.457,3.61,0.72
97,26,30.264,29.861,1.33,0.83
98,26,31.67,31.286,1.21,0.83
99,26,33.076,32.965,0.34,0.8
100,26,34.554,34.877,0.93,0.77
101,26,36.033,37.824,4.97,0.71
102,26,37.519,41.643,10.99,0.71
103,26,39.073,43.093,10.29,0.69
103,29,17.235,16.502,4.25,0.84
104,26,40.628,44.69,10.0,0.69
104,29,18.299,17.301,5.45,0.81
105,26,42.184,44.131,4.62,0.75
105,29,19.363,18.496,4.48,0.69
106,26,43.74,45.057,3.01,0.82
107,26,45.296,46.557,2.78,0.83
108,26,46.852,48.354,3.21,0.79
109,26,48.408,51.828,7.06,0.76
110,26,49.974,54.726,9.51,0.73
111,26,51.539,57.564,11.69,0.74
112,33,27.093,28.248,4.26,0.82
113,31,18.585,18.275,1.67,0.79
113,33,28.245,28.702,1.62,0.81
113,26,54.67,60.562,10.78,0.8
114,31,19.718,19.26,2.32,0.81
114,33,29.397,29.33,0.23,0.79
114,26,56.235,61.633,9.6,0.77
115,31,20.85,20.053,3.82,0.77
116,31,21.983,21.303,3.1,0.82
116,33,31.702,31.64,0.19,0.79
117,31,23.136,22.58,2.4,0.8
118,31,24.288,23.65,2.63,0.8
118,33,34.008,33.72,0.85,0.77
119,31,25.502,24.695,3.17,0.84
119,33,35.203,34.476,2.07,0.82
120,31,26.717,25.787,3.48,0.85
121,31,27.931,27.377,1.98,0.75
122,31,29.145,28.396,2.57,0.84
123,31,30.36,29.709,2.14,0.8
123,33,40.047,37.665,5.95,0.84
124,31,31.587,30.693,2.83,0.84
124,33,41.316,39.729,3.84,0.74
125,31,32.814,31.585,3.75,0.86
126,31,34.042,32.474,4.61,0.73
127,31,35.152,33.394,5.0,0.81
129,31,37.619,36.466,3.06,0.71
130,31,38.866,38.429,1.12,0.61
133,31,42.645,40.008,6.18,0.88
134,31,43.931,41.507,5.52,0.87
136,31,46.502,45.225,2.75,0.86
137,32,45.706,47.345,3.59,0.84
138,32,46.902,47.345,0.95,0.85
139,32,48.13,48.634,1.05,0.84
139,31,50.474,50.577,0.2,0.52
140,32,49.358,50.467,2.25,0.87
141,32,50.587,51.109,1.03,0.87
142,32,51.849,51.326,1.01,0.87
143,32,53.112,52.923,0.36,0.87
144,32,54.375,55.128,1.39,0.79
145,32,55.653,55.904,0.45,0.78
146,32,56.93,56.168,1.34,0.85
147,32,58.208,58.086,0.21,0.87
149,32,60.837,60.754,0.14,0.85
151,32,63.465,61.699,2.78,0.8
189,40,53.922,43.857,18.67,0.78
190,40,54.523,43.857,19.56,0.78
191,40,55.123,44.961,18.44,0.77
192,40,55.724,45.342,18.63,0.74
193,40,56.26,44.341,21.19,0.8
194,40,56.796,41.949,26.14,0.92
195,40,57.332,41.208,28.12,0.72
196,40,57.868,40.967,29.21,0.68
202,40,60.349,39.972,33.77,0.71
203,40,60.739,41.494,31.69,0.7
204,40,61.129,43.04,29.59,0.76
