frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,12.855,10.25,20.26,0.96
1,1,11.916,10.122,15.06,0.92
2,1,10.977,9.796,10.76,0.9
3,1,10.038,9.265,7.7,0.92
4,1,9.099,8.641,5.03,0.9
5,1,8.16,7.906,3.12,0.88
46,4,19.178,16.057,16.27,0.68
47,4,18.869,16.102,14.66,0.73
48,4,18.409,16.248,11.74,0.68
49,4,17.949,16.424,8.5,0.7
50,4,17.429,16.444,5.65,0.73
51,4,16.91,16.34,3.37,0.72
52,4,16.333,16.029,1.86,0.72
53,4,15.756,15.585,1.08,0.77
54,4,15.179,15.17,0.06,0.85
55,4,14.54,14.634,0.64,0.82
56,4,13.901,13.993,0.66,0.82
57,4,13.262,13.355,0.7,0.82
58,15,18.886,17.218,8.83,0.72
59,15,18.271,17.114,6.34,0.67
60,15,17.645,17.022,3.53,0.68
61,15,17.032,16.828,1.2,0.69
62,15,16.368,16.5,0.8,0.69
63,18,20.304,19.157,5.65,0.58
63,19,33.497,34.866,4.09,0.79
65,19,32.208,33.823,5.01,0.82
66,19,31.517,32.733,3.86,0.84
66,18,18.298,18.469,0.93,0.58
67,19,30.825,31.899,3.48,0.8
67,18,17.568,17.898,1.87,0.54
68,19,30.095,31.498,4.66,0.82
68,18,16.838,17.331,2.93,0.57
69,19,29.365,30.988,5.53,0.86
69,18,16.108,16.793,4.25,0.55
70,19,28.633,30.205,5.49,0.88
70,18,15.3,16.232,6.09,0.52
71,19,27.901,29.069,4.19,0.85
71,18,14.661,15.401,5.05,0.55
72,19,27.169,27.583,1.52,0.91
72,18,13.902,14.454,3.97,0.56
73,19,26.406,26.43,0.09,0.85
73,18,13.143,13.702,4.26,0.66
74,19,25.644,25.646,0.01,0.9
74,18,12.384,13.006,5.02,0.72
75,19,24.881,25.391,2.05,0.9
76,19,24.118,25.354,5.12,0.9
77,19,23.355,25.038,7.21,0.92
78,19,22.468,24.401,8.6,0.88
79,19,21.706,23.446,8.02,0.9
80,19,20.943,22.333,6.64,0.86
81,19,20.181,21.069,4.4,0.86
82,19,19.37,20.049,3.5,0.85
83,19,18.56,19.113,2.98,0.87
84,19,17.673,18.406,4.15,0.87
85,19,16.785,17.778,5.91,0.85
86,19,15.898,17.21,8.25,0.84
87,19,15.011,16.565,10.35,0.83
88,19,14.123,15.778,11.71,0.82
109,27,45.255,38.224,15.54,0.87
110,27,44.341,38.224,13.79,0.98
111,27,43.431,38.517,11.31,0.97
112,27,42.521,38.759,8.85,0.97
113,27,41.611,39.282,5.6,0.9
115,27,39.796,40.038,0.61,0.93
116,27,38.887,40.251,3.51,0.84
117,27,37.978,40.045,5.44,0.87
118,27,37.069,39.537,6.66,0.81
120,27,35.211,36.883,4.75,0.78
121,27,34.262,34.88,1.8,0.83
122,27,33.313,33.549,0.71,0.93
124,27,31.415,31.475,0.19,0.9
125,34,23.244,22.831,1.78,0.67
125,27,30.466,29.911,1.82,0.91
126,34,22.32,22.648,1.47,0.65
127,32,9.97,10.98,10.14,0.52
127,27,28.568,28.127,1.54,0.9
128,32,9.043,10.085,11.53,0.55
128,27,27.636,26.628,3.64,0.84
128,34,20.474,21.9,6.96,0.68
129,34,19.551,21.043,7.63,0.66
130,34,18.599,20.067,7.89,0.64
130,35,12.671,11.888,6.18,0.68
130,27,25.771,24.907,3.35,0.78
131,34,17.646,18.981,7.56,0.71
131,35,11.71,11.691,0.16,0.69
131,27,24.81,23.531,5.15,0.76
132,34,16.693,17.953,7.55,0.75
132,35,10.749,11.164,3.86,0.72
132,27,23.849,22.736,4.67,0.72
133,34,15.741,17.132,8.84,0.69
133,27,22.888,21.967,4.02,0.75
