frame,obj_id,dist_gt,dist_pred,error_pct,iou
90,45,27.459,24.224,11.78,0.61
91,45,27.09,26.371,2.66,0.53
100,45,23.91,22.401,6.31,0.56
101,45,23.576,21.988,6.74,0.53
103,45,22.927,22.831,0.42,0.55
105,45,22.306,22.401,0.43,0.62
106,45,21.961,21.988,0.12,0.53
108,45,21.39,20.475,4.28,0.57
109,45,21.118,20.833,1.35,0.6
110,45,20.846,22.174,6.37,0.59
123,81,17.848,17.999,0.84,0.61
124,81,17.635,17.731,0.54,0.72
125,81,17.421,17.47,0.28,0.63
134,81,15.808,15.635,1.09,0.77
135,81,15.623,15.235,2.48,0.69
136,81,15.438,15.042,2.56,0.59
141,81,14.713,15.042,2.24,0.52
142,81,14.604,14.855,1.71,0.57
237,128,21.523,20.833,3.2,0.92
238,128,20.851,20.129,3.46,0.84
239,128,20.178,19.794,1.9,0.88
240,128,19.469,19.157,1.6,0.83
241,128,18.759,17.999,4.06,0.88
242,128,18.051,17.218,4.62,0.73
243,128,17.343,16.734,3.51,0.8
244,128,16.636,16.734,0.58,0.73
244,129,24.691,23.741,3.84,0.86
245,129,24.065,23.277,3.27,0.9
246,129,23.351,22.831,2.23,0.9
247,129,22.638,21.988,2.87,0.79
248,140,22.067,21.589,2.17,0.77
249,140,21.399,21.204,0.91,0.8
250,140,20.731,20.475,1.23,0.76
251,140,20.062,19.47,2.95,0.78
252,140,19.371,17.999,7.08,0.81
253,140,18.679,17.218,7.82,0.83
253,129,18.611,17.218,7.49,0.88
254,140,17.987,16.502,8.26,0.81
254,129,17.954,16.734,6.8,0.84
255,140,17.255,15.843,8.18,0.74
255,129,17.219,16.057,6.75,0.67
256,129,16.484,15.432,6.38,0.55
257,129,15.749,14.672,6.84,0.63
258,129,15.014,13.82,7.95,0.72
259,129,14.304,15.128,5.76,0.76
282,168,18.504,17.218,6.95,0.77
283,168,17.796,16.734,5.97,0.68
284,168,17.087,16.276,4.75,0.66
285,168,16.366,15.635,4.47,0.78
286,168,15.645,14.855,5.05,0.73
287,168,14.912,14.148,5.12,0.75
288,168,14.179,13.661,3.65,0.71
289,168,13.445,13.062,2.85,0.74
290,168,12.712,12.513,1.57,0.8
291,168,11.978,12.13,1.27,0.73
292,168,11.245,12.016,6.86,0.74
293,168,10.512,11.417,8.61,0.64
294,168,9.778,10.822,10.67,0.72
295,168,9.042,10.232,13.16,0.67
315,203,16.932,17.999,6.3,0.59
317,203,15.812,17.218,8.89,0.71
318,203,15.251,16.276,6.72,0.75
319,203,14.689,15.235,3.71,0.73
320,203,14.128,14.672,3.85,0.77
321,203,13.603,14.493,6.54,0.83
322,203,13.078,13.982,6.92,0.77
323,203,12.557,13.355,6.35,0.82
324,203,12.037,12.646,5.06,0.74
325,203,11.509,13.425,16.64,0.78
326,203,10.982,12.989,18.28,0.87
326,211,17.963,17.999,0.2,0.51
327,203,10.454,12.47,19.28,0.91
327,212,17.441,17.999,3.2,0.67
328,203,9.929,11.96,20.45,0.82
328,212,16.7,17.47,4.61,0.74
329,203,9.392,11.431,21.7,0.82
330,203,8.856,10.9,23.09,0.78
330,212,15.205,15.042,1.07,0.76
331,212,14.456,14.319,0.95,0.76
332,212,13.771,13.82,0.36,0.78
333,212,13.085,12.92,1.26,0.76
334,212,12.4,12.383,0.14,0.8
335,212,11.714,11.542,1.47,0.8
