frame,obj_id,dist_gt,dist_pred,error_pct,iou
7,8,5.863,6.883,17.39,0.58
38,2,8.092,8.56,5.78,0.5
39,2,8.126,8.432,3.76,0.52
40,2,8.108,8.302,2.39,0.53
41,2,8.089,8.22,1.62,0.53
42,2,8.07,8.051,0.23,0.54
54,2,7.838,7.733,1.35,0.56
55,2,7.853,7.856,0.03,0.55
56,2,7.868,8.102,2.97,0.53
57,2,7.883,7.94,0.72,0.62
58,2,7.898,7.887,0.14,0.6
59,2,7.899,7.901,0.02,0.58
60,2,7.871,8.126,3.24,0.52
118,2,13.132,9.688,26.23,0.79
119,2,13.201,10.448,20.86,0.74
120,82,28.127,22.817,18.88,0.76
120,2,13.264,10.787,18.67,0.72
121,82,27.573,22.201,19.48,0.78
121,2,13.327,11.115,16.6,0.7
122,82,27.018,21.79,19.35,0.78
122,2,13.389,11.318,15.47,0.64
123,82,26.464,21.607,18.35,0.76
123,2,13.452,11.503,14.49,0.62
124,82,25.909,21.247,17.99,0.73
124,2,13.515,11.553,14.51,0.61
125,82,25.355,21.145,16.61,0.76
125,2,13.523,11.815,12.63,0.58
125,93,30.306,25.268,16.62,0.62
125,94,18.493,15.481,16.29,0.86
126,2,13.531,12.092,10.64,0.57
126,94,17.946,15.408,14.14,0.81
127,71,13.343,11.102,16.8,0.88
127,94,17.4,15.308,12.02,0.77
128,71,12.816,10.894,14.99,0.88
128,94,16.81,14.843,11.7,0.82
128,97,28.279,23.984,15.19,0.6
129,71,12.288,10.619,13.59,0.87
129,94,16.22,14.372,11.39,0.79
129,97,32.869,24.147,26.54,0.63
130,71,11.664,10.128,13.18,0.84
130,94,15.63,13.713,12.26,0.78
130,97,32.263,23.117,28.35,0.6
130,82,13.551,14.566,7.49,0.63
131,71,11.041,9.746,11.73,0.8
131,94,15.04,12.973,13.74,0.83
131,2,13.546,11.681,13.77,0.62
132,71,10.417,9.254,11.16,0.8
132,94,14.45,12.359,14.47,0.85
132,2,13.558,11.723,13.54,0.59
133,71,9.815,8.838,9.95,0.76
133,94,13.809,11.877,13.99,0.82
134,71,9.213,8.325,9.63,0.77
134,94,13.169,11.37,13.66,0.84
134,93,19.918,19.077,4.23,0.8
134,2,13.583,11.948,12.04,0.57
135,94,12.548,10.999,12.34,0.85
135,93,19.297,16.972,12.05,0.77
135,2,13.562,12.056,11.1,0.6
136,94,11.927,10.784,9.58,0.81
136,93,18.681,16.175,13.41,0.77
137,94,11.306,10.481,7.3,0.82
137,93,18.066,15.934,11.8,0.78
138,94,10.646,10.088,5.25,0.8
138,93,17.458,15.834,9.31,0.8
138,104,13.531,12.701,6.14,0.69
139,94,9.987,9.553,4.34,0.79
139,93,16.851,15.615,7.33,0.83
139,104,13.526,13.283,1.8,0.63
140,94,9.328,8.877,4.83,0.78
140,93,16.243,15.128,6.86,0.83
140,104,13.519,13.622,0.76,0.59
141,94,8.668,8.209,5.3,0.76
141,93,15.565,14.68,5.69,0.82
141,104,13.512,13.148,2.69,0.7
141,105,20.557,18.86,8.25,0.55
142,94,8.009,7.532,5.95,0.72
142,93,14.887,14.257,4.23,0.79
142,104,13.505,13.146,2.66,0.63
143,93,14.209,13.682,3.71,0.78
143,104,13.499,12.453,7.75,0.71
144,93,13.531,12.96,4.22,0.78
144,104,13.492,12.101,10.31,0.74
144,105,18.651,18.004,3.47,0.53
145,93,12.853,12.348,3.93,0.77
145,104,13.481,12.364,8.29,0.69
146,93,12.164,11.801,2.99,0.75
146,104,13.471,12.403,7.92,0.72
147,93,11.474,11.43,0.39,0.72
147,104,13.46,12.57,6.62,0.72
148,93,10.784,10.994,1.95,0.69
148,104,13.45,12.409,7.74,0.76
148,105,21.247,18.673,12.11,0.74
149,93,10.072,10.288,2.14,0.71
149,104,13.439,12.394,7.78,0.73
150,93,9.36,9.438,0.82,0.7
150,104,13.412,12.61,5.98,0.73
151,104,13.385,13.033,2.63,0.65
151,114,13.862,12.275,11.45,0.68
152,104,13.357,13.145,1.59,0.64
152,114,13.149,12.386,5.81,0.57
153,104,13.33,13.137,1.45,0.63
153,114,12.437,11.961,3.83,0.53
