frame,obj_id,dist_gt,dist_pred,error_pct,iou
25,1,55.549,264.106,375.44,0.84
26,1,52.333,264.106,404.67,0.84
56,3,49.481,215.98,336.49,0.91
57,3,48.547,215.98,344.89,0.81
61,3,44.658,215.98,383.63,0.93
62,3,43.715,215.98,394.06,0.89
65,3,40.883,215.98,428.29,0.91
66,3,39.937,215.98,440.81,0.93
67,3,38.932,215.98,454.76,0.84
69,3,36.923,215.98,484.94,0.81
72,3,34.299,215.98,529.7,0.87
73,3,33.424,215.98,546.18,0.95
75,3,31.75,215.98,580.25,0.81
76,3,30.951,215.98,597.8,0.81
77,3,30.153,215.98,616.29,0.85
78,3,29.354,215.98,635.78,0.87
79,3,28.603,215.98,655.09,0.96
80,3,27.9,215.98,674.11,0.94
81,3,27.197,215.98,694.12,0.89
82,3,26.495,215.98,715.19,0.94
83,3,25.792,215.98,737.4,0.92
84,3,25.089,215.98,760.86,0.89
85,3,24.492,215.98,781.85,0.85
86,3,23.895,215.98,803.89,0.83
87,3,23.297,215.98,827.06,0.9
88,3,22.7,215.98,851.44,0.81
89,3,22.103,215.98,877.15,0.84
90,3,21.535,215.98,902.94,0.84
90,7,34.966,57.852,65.45,0.87
91,3,20.966,215.98,930.14,0.86
91,7,34.578,59.635,72.46,0.86
92,3,20.399,215.98,958.76,0.87
92,7,34.19,58.719,71.74,0.89
93,3,19.832,215.98,989.03,0.8
94,3,19.265,215.98,1021.07,0.81
94,7,33.539,56.983,69.9,0.75
95,3,18.776,215.98,1050.32,0.82
95,7,33.276,55.025,65.36,0.83
96,3,18.286,215.98,1081.13,0.86
96,7,33.013,52.219,58.18,0.83
97,3,17.796,215.98,1113.65,0.9
97,7,32.75,49.086,49.88,0.85
98,3,17.306,215.98,1148.0,0.93
98,7,32.487,47.027,44.76,0.83
99,3,16.816,215.98,1184.35,0.9
99,7,32.223,45.249,40.43,0.88
100,3,16.334,215.98,1222.3,0.9
100,7,31.959,43.575,36.34,0.8
100,11,41.608,57.852,39.04,0.76
101,3,15.851,215.98,1262.57,0.87
101,7,31.696,42.934,35.46,0.88
101,11,41.221,56.181,36.29,0.73
101,12,26.019,31.617,21.51,0.8
102,3,15.368,215.98,1305.36,0.88
102,7,31.432,42.184,34.21,0.83
102,11,40.833,55.57,36.09,0.71
102,12,25.443,32.142,26.33,0.74
103,3,14.886,215.98,1350.93,0.81
103,7,31.169,40.729,30.67,0.8
103,11,40.445,56.536,39.79,0.83
103,12,25.026,31.884,27.4,0.78
104,3,14.403,215.98,1399.56,0.8
104,7,30.905,39.205,26.86,0.79
104,11,40.072,57.139,42.59,0.78
104,12,24.61,30.983,25.89,0.83
105,7,30.709,38.967,26.89,0.88
105,11,39.7,57.482,44.79,0.74
105,12,24.169,30.476,26.09,0.81
106,7,30.514,39.537,29.57,0.85
106,11,39.327,57.696,46.71,0.72
106,12,23.729,30.185,27.21,0.74
107,7,30.318,40.577,33.84,0.85
107,11,38.955,57.83,48.46,0.72
107,12,23.288,29.751,27.75,0.74
108,7,30.122,42.455,40.94,0.89
108,11,38.582,58.858,52.55,0.74
108,12,22.907,29.179,27.38,0.74
109,7,29.927,43.932,46.8,0.89
109,11,38.214,60.789,59.08,0.79
109,12,22.526,28.525,26.63,0.81
110,7,29.731,45.497,53.03,0.86
110,11,37.846,63.452,67.66,0.85
110,12,22.145,28.046,26.65,0.84
111,7,29.536,46.609,57.8,0.85
