frame,obj_id,dist_gt,dist_pred,error_pct,iou
34,8,55.254,54.98,0.5,0.83
55,9,19.495,18.324,6.01,0.95
56,9,20.585,19.123,7.1,0.94
57,9,21.731,20.507,5.63,0.98
58,9,22.876,21.741,4.96,0.97
59,9,24.022,22.651,5.71,0.9
60,9,25.237,24.078,4.59,0.92
61,9,26.452,25.299,4.36,0.95
62,9,27.751,26.279,5.3,0.91
63,9,29.049,27.308,5.99,0.88
64,9,30.395,28.611,5.87,0.87
65,9,31.742,30.426,4.14,0.9
66,9,33.088,31.45,4.95,0.86
67,9,34.504,32.4,6.1,0.84
68,9,35.919,33.532,6.65,0.81
69,9,37.335,35.158,5.83,0.81
71,9,40.275,38.839,3.57,0.79
72,14,15.047,13.79,8.35,0.91
72,9,41.79,39.709,4.98,0.74
73,14,16.046,14.77,7.95,0.93
73,9,43.305,41.397,4.41,0.79
74,14,17.045,16.056,5.8,0.93
74,9,44.82,42.596,4.96,0.8
75,14,18.091,17.045,5.78,0.9
75,9,46.294,44.363,4.17,0.81
76,14,19.137,17.991,5.99,0.91
77,14,20.215,18.989,6.06,0.91
78,14,21.293,19.622,7.85,0.91
79,14,22.371,20.936,6.41,0.93
80,14,23.475,21.909,6.67,0.92
81,14,24.579,23.002,6.42,0.92
82,14,25.683,23.987,6.6,0.86
83,14,26.821,25.634,4.42,0.87
84,14,27.959,26.725,4.41,0.84
85,14,29.097,28.275,2.82,0.83
86,14,30.235,29.796,1.45,0.8
87,14,31.42,30.529,2.84,0.8
87,18,17.648,16.169,8.38,0.93
88,14,32.606,31.815,2.43,0.86
88,18,18.808,17.163,8.74,0.87
89,14,33.791,32.406,4.1,0.87
89,18,19.967,18.611,6.79,0.92
90,14,34.977,33.134,5.27,0.91
90,18,21.175,19.624,7.32,0.94
91,14,36.206,33.861,6.48,0.85
91,18,22.383,21.017,6.1,0.94
92,14,37.435,35.432,5.35,0.87
92,18,23.591,22.037,6.59,0.94
93,18,24.877,23.487,5.59,0.95
94,18,26.164,24.712,5.55,0.95
94,14,39.987,38.579,3.52,0.84
95,18,27.451,26.0,5.29,0.95
95,14,41.263,40.261,2.43,0.81
96,18,28.857,28.127,2.53,0.93
97,18,30.264,29.429,2.76,0.88
98,18,31.67,30.917,2.38,0.9
99,18,33.076,32.822,0.77,0.88
100,18,34.554,33.708,2.45,0.87
102,18,37.519,38.101,1.55,0.77
103,18,39.073,39.8,1.86,0.85
104,18,40.628,40.239,0.96,0.81
105,18,42.184,40.958,2.91,0.86
106,18,43.74,43.233,1.16,0.85
106,20,20.393,19.199,5.85,0.76
109,20,23.704,22.701,4.23,0.76
110,20,24.864,24.566,1.2,0.86
111,20,25.979,25.2,3.0,0.89
111,18,51.539,52.544,1.95,0.69
112,20,27.093,26.031,3.92,0.89
112,18,53.104,55.256,4.05,0.8
113,21,18.585,17.449,6.11,0.95
113,20,28.245,27.553,2.45,0.86
114,21,19.718,18.288,7.25,0.97
114,20,29.397,29.1,1.01,0.82
115,21,20.85,19.495,6.5,0.96
115,20,30.549,30.023,1.72,0.84
116,21,21.983,20.873,5.05,0.95
116,20,31.702,30.534,3.68,0.81
117,21,23.136,21.791,5.81,0.95
117,20,32.855,31.686,3.56,0.83
118,21,24.288,22.887,5.77,0.88
119,21,25.502,24.071,5.61,0.89
120,21,26.717,25.211,5.64,0.91
121,21,27.931,26.934,3.57,0.92
122,21,29.145,27.956,4.08,0.92
123,21,30.36,28.767,5.25,0.88
124,21,31.587,30.262,4.2,0.93
125,21,32.814,31.406,4.29,0.9
126,21,34.042,32.399,4.83,0.79
127,21,35.152,33.579,4.47,0.89
139,22,48.13,47.632,1.03,0.88
140,22,49.358,48.49,1.76,0.89
141,22,50.587,49.364,2.42,0.89
142,22,51.849,50.07,3.43,0.85
144,22,54.375,53.194,2.17,0.86
145,22,55.653,54.996,1.18,0.83
146,22,56.93,56.567,0.64,0.86
147,22,58.208,57.673,0.92,0.8
148,22,59.522,59.342,0.3,0.8
190,32,54.523,43.382,20.43,0.74
