frame,obj_id,dist_gt,dist_pred,error_pct,iou
68,27,14.64,18.089,23.56,0.59
69,27,14.187,17.545,23.67,0.54
70,27,13.734,16.708,21.65,0.53
71,27,13.281,16.142,21.54,0.69
72,27,12.828,15.676,22.2,0.66
73,27,12.477,14.995,20.18,0.58
74,22,10.143,10.19,0.46,0.85
74,27,12.125,14.298,17.92,0.62
75,22,9.862,9.958,0.97,0.85
75,27,11.774,13.856,17.69,0.74
76,22,9.582,9.559,0.24,0.83
76,27,11.422,13.504,18.22,0.73
77,22,9.301,9.234,0.73,0.78
77,27,11.159,13.188,18.18,0.79
78,22,9.021,8.989,0.34,0.79
79,22,8.895,8.821,0.84,0.8
80,22,8.77,8.766,0.04,0.72
81,22,8.645,8.792,1.7,0.81
82,22,8.52,8.801,3.3,0.86
83,22,8.395,8.985,7.02,0.87
84,22,8.27,9.048,9.4,0.78
85,22,8.145,8.885,9.08,0.77
86,22,8.111,8.787,8.33,0.75
87,22,8.078,8.668,7.31,0.91
88,22,8.045,8.716,8.33,0.9
89,22,8.012,8.819,10.08,0.87
90,22,7.979,8.81,10.42,0.85
91,22,8.603,8.633,0.35,0.85
92,22,7.912,8.451,6.82,0.96
93,22,8.594,8.474,1.39,0.83
94,22,8.589,8.692,1.2,0.82
95,22,8.584,8.811,2.65,0.8
96,22,7.897,8.719,10.41,0.92
97,22,7.894,8.562,8.46,0.85
98,22,7.89,8.51,7.86,0.93
99,22,7.886,8.662,9.83,0.77
100,22,7.883,8.713,10.54,0.76
101,22,7.879,8.687,10.26,0.84
102,22,7.875,8.722,10.75,0.86
103,22,7.872,8.647,9.85,0.85
104,22,7.872,8.752,11.17,0.84
105,22,8.536,8.832,3.46,0.84
106,22,7.874,8.859,12.51,0.77
134,61,11.496,11.845,3.04,0.75
136,61,11.492,12.26,6.68,0.73
137,61,11.49,12.146,5.72,0.77
140,61,11.473,12.454,8.55,0.66
141,61,11.465,12.559,9.54,0.79
143,61,11.45,12.416,8.44,0.76
144,61,11.443,12.547,9.65,0.67
145,61,11.435,12.412,8.54,0.78
146,61,11.428,12.456,9.0,0.88
147,61,11.42,12.56,9.98,0.78
148,61,11.413,12.505,9.57,0.65
149,61,10.94,12.399,13.34,0.64
151,61,11.442,12.364,8.05,0.74
152,61,11.46,12.44,8.55,0.91
153,61,11.479,12.555,9.38,0.78
154,61,11.497,12.685,10.33,0.72
155,61,11.515,12.637,9.74,0.77
157,61,11.552,12.442,7.7,0.79
160,61,11.607,12.646,8.96,0.72
161,61,11.625,12.716,9.38,0.72
162,61,11.643,12.739,9.41,0.76
163,61,11.103,12.841,15.65,0.78
164,61,11.121,12.875,15.77,0.85
165,61,11.118,12.886,15.9,0.85
166,61,11.115,12.796,15.12,0.84
216,74,24.409,33.822,38.56,0.89
217,74,24.16,33.822,39.99,0.85
218,74,23.912,34.488,44.23,0.78
219,74,23.749,33.392,40.6,0.79
220,74,23.586,33.677,42.78,0.82
221,74,23.423,33.774,44.19,0.84
222,74,23.261,33.806,45.33,0.84
223,74,23.098,33.816,46.4,0.86
315,79,25.48,34.832,36.7,0.8
316,79,25.088,34.152,36.13,0.8
317,79,24.941,33.931,36.05,0.81
318,79,24.793,35.221,42.06,0.81
348,86,26.885,37.044,37.79,0.75
349,86,26.478,36.276,37.0,0.76
350,86,26.071,36.027,38.19,0.74
351,86,25.79,35.945,39.37,0.76
352,86,25.509,35.917,40.8,0.74
353,86,25.228,37.445,48.43,0.73
