frame,obj_id,dist_gt,dist_pred,error_pct,iou
68,21,14.64,18.089,23.56,0.59
69,21,14.187,17.545,23.67,0.65
70,21,13.734,16.55,20.5,0.64
71,21,13.281,16.093,21.17,0.73
72,21,12.828,15.661,22.08,0.67
73,21,12.477,14.863,19.12,0.6
74,17,10.143,10.101,0.41,0.81
74,21,12.125,14.257,17.58,0.68
75,17,10.681,9.929,7.04,0.79
75,21,11.774,13.844,17.58,0.77
76,17,9.582,9.55,0.33,0.81
76,21,11.422,13.605,19.11,0.73
77,17,9.301,9.231,0.75,0.78
77,21,11.159,13.22,18.47,0.8
78,17,9.021,8.989,0.35,0.78
79,17,8.895,8.821,0.84,0.79
80,17,8.77,8.766,0.05,0.7
81,17,8.645,8.792,1.7,0.74
82,17,8.52,8.801,3.3,0.83
83,17,8.395,8.985,7.02,0.85
84,17,8.27,9.048,9.4,0.77
85,17,8.145,8.885,9.08,0.75
86,17,8.111,8.787,8.33,0.76
87,17,8.078,8.668,7.31,0.88
88,17,8.045,8.716,8.33,0.87
89,17,8.012,8.864,10.64,0.94
90,17,7.979,8.869,11.17,0.81
91,17,8.603,8.652,0.57,0.82
92,17,7.912,8.498,7.41,0.89
93,17,8.594,8.489,1.21,0.9
94,17,8.589,8.654,0.76,0.81
95,17,7.901,8.798,11.36,0.8
96,17,7.897,8.759,10.91,0.94
97,17,7.894,8.617,9.16,0.84
98,17,7.89,8.57,8.62,0.88
99,17,7.886,8.725,10.64,0.8
100,17,7.883,8.778,11.36,0.82
101,17,7.879,8.752,11.08,0.87
102,17,7.875,8.744,11.03,0.82
103,17,7.872,8.654,9.94,0.84
104,17,7.872,8.754,11.2,0.82
105,17,8.536,8.877,4.0,0.84
106,17,7.874,8.874,12.7,0.76
134,52,11.496,11.845,3.04,0.81
136,52,11.492,12.26,6.68,0.58
137,52,11.49,12.146,5.72,0.62
140,52,11.473,12.454,8.55,0.57
141,52,11.465,12.559,9.54,0.7
143,52,10.919,12.416,13.72,0.62
144,52,11.443,12.547,9.65,0.67
145,52,11.435,12.412,8.54,0.81
146,52,11.428,12.456,9.0,0.86
147,52,11.42,12.56,9.98,0.69
148,52,11.413,12.505,9.57,0.65
149,52,11.406,12.399,8.71,0.66
151,52,11.442,12.364,8.05,0.77
152,52,11.46,12.44,8.55,0.85
153,52,11.479,12.555,9.38,0.77
154,52,11.497,12.685,10.33,0.69
155,52,10.983,12.637,15.06,0.7
157,52,11.552,12.442,7.7,0.87
160,52,11.607,12.646,8.96,0.62
161,52,11.625,12.716,9.38,0.75
162,52,11.643,12.739,9.41,0.79
163,52,11.103,12.841,15.65,0.78
164,52,11.121,12.875,15.77,0.83
165,52,11.118,12.886,15.9,0.74
166,52,11.115,12.796,15.12,0.79
216,66,24.409,33.822,38.56,0.9
217,66,24.16,33.822,39.99,0.9
218,66,23.912,34.488,44.23,0.87
219,66,23.749,33.392,40.6,0.86
220,66,23.586,33.677,42.78,0.93
221,66,23.423,33.774,44.19,0.92
222,66,23.261,33.806,45.33,0.9
223,66,23.098,33.816,46.4,0.88
315,69,25.48,34.832,36.7,0.8
316,69,25.088,34.152,36.13,0.8
317,69,24.941,33.931,36.05,0.81
318,69,24.793,35.221,42.06,0.81
348,75,26.885,37.044,37.79,0.8
349,75,26.478,36.276,37.0,0.76
350,75,26.071,36.027,38.19,0.78
351,75,25.79,35.945,39.37,0.81
352,75,25.509,35.917,40.8,0.81
353,75,25.228,37.445,48.43,0.82
