frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
0,2,3,19.299,18.56,3.83,0.75
1,2,3,18.178,18.56,2.1,0.75
2,2,3,17.057,18.245,6.96,0.74
3,2,3,15.937,17.797,11.67,0.8
4,2,3,14.816,17.287,16.68,0.84
7,2,8,42.218,39.492,6.46,0.71
9,2,8,40.004,39.492,1.28,0.7
11,2,8,37.787,39.074,3.41,0.77
27,2,22,20.641,17.731,14.1,0.85
28,2,22,19.585,17.731,9.47,0.89
29,2,22,18.53,17.644,4.78,0.85
30,2,22,17.475,17.47,0.03,0.86
31,2,22,16.37,17.151,4.77,0.78
32,2,22,15.266,16.65,9.07,0.81
39,2,27,57.033,59.095,3.62,0.78
41,2,27,54.865,59.095,7.71,0.67
44,2,27,51.433,59.095,14.9,0.64
45,2,27,50.352,59.095,17.36,0.58
46,2,27,49.197,59.095,20.12,0.64
50,2,27,44.55,59.095,32.65,0.82
51,2,27,43.382,54.652,25.98,0.86
57,2,27,36.569,50.184,37.23,0.88
58,2,27,35.433,46.169,30.3,0.89
59,2,27,34.297,42.958,25.25,0.9
60,2,27,33.162,40.19,21.19,0.87
61,2,27,31.906,37.864,18.67,0.89
63,2,27,29.596,36.04,21.77,0.89
64,2,27,28.542,33.939,18.91,0.86
65,2,27,27.408,31.954,16.59,0.78
66,2,27,26.169,30.25,15.6,0.79
67,2,27,24.93,28.654,14.94,0.83
68,2,27,23.692,27.065,14.24,0.75
69,2,27,22.629,25.821,14.11,0.79
70,2,27,21.565,24.739,14.72,0.83
71,2,27,20.412,23.695,16.08,0.85
72,2,27,19.258,22.672,17.73,0.83
73,2,27,18.105,21.679,19.74,0.84
74,2,27,16.951,20.637,21.74,0.8
75,2,27,15.797,19.724,24.85,0.79
102,2,72,18.255,17.999,1.41,0.86
103,2,72,17.108,17.999,5.2,0.76
103,2,73,22.672,21.204,6.47,0.72
104,2,73,21.535,21.204,1.53,0.69
105,2,73,20.398,20.964,2.77,0.72
105,2,74,30.126,29.655,1.56,0.69
106,2,73,19.26,20.445,6.15,0.73
106,2,74,28.994,29.534,1.86,0.78
107,2,73,18.121,19.905,9.84,0.73
107,2,74,27.862,28.961,3.95,0.72
108,2,73,16.983,19.152,12.77,0.67
108,2,74,26.73,28.099,5.12,0.8
109,2,73,15.845,18.337,15.73,0.71
109,2,74,25.597,27.32,6.73,0.78
110,2,74,24.465,26.367,7.77,0.72
111,2,74,23.327,25.393,8.85,0.76
112,2,74,22.19,24.513,10.47,0.75
113,2,74,21.052,23.677,12.47,0.75
114,2,74,19.914,22.759,14.29,0.71
114,2,75,64.753,62.182,3.97,0.6
115,2,74,18.776,21.875,16.51,0.69
116,2,74,17.695,20.957,18.44,0.69
117,2,74,16.613,20.017,20.48,0.77
118,2,84,29.872,30.413,1.81,0.65
119,2,84,34.387,30.413,11.56,0.76
120,2,84,27.686,30.285,9.39,0.77
121,2,84,26.598,29.909,12.45,0.79
121,2,85,18.044,16.502,8.55,0.71
122,2,84,25.51,29.112,14.12,0.77
122,2,85,16.96,16.502,2.7,0.66
123,2,84,24.422,28.404,16.31,0.77
123,2,85,15.875,16.285,2.58,0.67
124,2,84,23.334,27.828,19.26,0.77
124,2,85,14.791,15.959,7.89,0.64
125,2,84,22.246,27.36,22.99,0.81
126,2,84,21.191,26.629,25.66,0.78
127,2,84,20.136,25.732,27.79,0.84
128,2,84,19.081,24.679,29.34,0.9
129,2,84,18.026,23.594,30.89,0.91
130,2,84,16.971,22.475,32.43,0.88
135,2,91,17.279,18.56,7.41,0.65
136,2,91,16.266,18.56,14.1,0.72
137,2,91,15.254,18.123,18.81,0.72
138,2,91,14.242,17.39,22.11,0.71
142,2,95,15.855,15.432,2.67,0.7
143,2,95,14.888,15.432,3.66,0.67
144,2,95,13.92,15.272,9.71,0.67
211,2,114,22.327,21.589,3.3,0.74
212,2,114,22.058,21.589,2.13,0.73
213,2,114,21.79,21.589,0.92,0.73
214,2,114,21.531,21.589,0.27,0.74
214,2,120,22.607,24.728,9.38,0.6
215,2,114,21.273,21.589,1.49,0.77
215,2,120,22.461,24.728,10.09,0.62
216,2,114,20.723,21.589,4.18,0.76
216,2,120,22.013,24.643,11.95,0.64
217,2,114,20.173,21.524,6.7,0.69
217,2,120,21.564,24.516,13.69,0.65
218,2,120,21.116,24.375,15.44,0.63
219,2,120,20.667,24.249,17.33,0.59
224,2,126,15.975,13.82,13.49,0.86
225,2,126,15.563,13.847,11.03,0.81
226,2,126,15.151,13.867,8.47,0.79
227,2,126,14.638,13.882,5.17,0.81
227,2,149,30.817,32.05,4.0,0.9
228,2,126,14.126,13.826,2.13,0.84
229,2,126,13.529,13.658,0.96,0.84
229,2,149,29.54,32.05,8.5,0.9
230,2,126,12.932,13.357,3.29,0.84
230,2,133,27.758,23.277,16.14,0.77
230,2,149,28.803,31.909,10.78,0.86
231,2,126,12.261,12.937,5.51,0.83
231,2,133,27.142,23.277,14.24,0.85
232,2,126,11.591,12.39,6.89,0.81
232,2,133,26.527,22.989,13.34,0.76
233,2,126,10.921,11.793,7.99,0.8
233,2,133,25.919,22.617,12.74,0.76
234,2,126,10.178,11.175,9.79,0.78
234,2,133,25.312,22.164,12.44,0.72
235,2,126,9.436,10.558,11.9,0.77
235,2,133,24.705,21.653,12.35,0.71
236,2,133,23.971,21.179,11.65,0.75
238,2,133,22.476,20.824,7.35,0.81
239,2,133,21.722,20.557,5.36,0.82
240,2,133,20.965,20.206,3.62,0.83
241,2,133,20.15,19.843,1.53,0.83
242,2,133,19.325,19.352,0.14,0.84
243,2,133,18.505,18.748,1.31,0.85
244,2,133,17.686,18.109,2.39,0.86
246,2,139,31.716,25.799,18.66,0.78
246,2,151,21.815,19.794,9.26,0.75
247,2,151,20.963,19.794,5.57,0.73
248,2,151,20.111,19.687,2.11,0.63
248,2,152,48.902,49.306,0.83,0.71
249,2,139,29.37,25.799,12.16,0.91
249,2,152,48.05,49.306,2.61,0.75
250,2,139,28.589,25.447,10.99,0.93
250,2,152,47.202,48.975,3.75,0.81
251,2,139,27.705,24.842,10.33,0.89
251,2,152,46.317,47.74,3.07,0.71
252,2,139,26.82,23.947,10.71,0.9
252,2,152,45.443,45.801,0.79,0.71
253,2,139,25.939,22.858,11.88,0.91
253,2,152,44.569,43.456,2.5,0.7
254,2,152,43.784,41.097,6.14,0.74
258,2,152,40.325,39.328,2.47,0.82
259,2,152,39.441,38.319,2.84,0.77
260,2,152,38.556,37.563,2.58,0.73
261,2,152,37.644,36.924,1.91,0.76
262,2,152,36.732,36.254,1.3,0.83
263,2,152,35.82,35.531,0.81,0.82
264,2,152,34.851,34.767,0.24,0.82
265,2,152,33.882,33.71,0.51,0.8
266,2,152,32.938,32.526,1.25,0.81
267,2,152,31.995,31.295,2.19,0.75
267,2,161,27.818,21.988,20.96,0.71
268,2,161,26.851,21.988,18.11,0.67
269,2,152,30.108,30.371,0.87,0.83
269,2,161,25.883,21.921,15.31,0.7
270,2,152,29.164,29.371,0.71,0.79
270,2,161,24.915,21.784,12.57,0.72
270,2,158,51.619,41.266,20.06,0.65
271,2,158,50.648,41.346,18.37,0.56
272,2,158,49.677,41.164,17.14,0.56
273,2,158,48.707,41.028,15.77,0.75
273,2,164,75.368,78.604,4.29,0.66
274,2,158,47.736,41.713,12.62,0.8
274,2,164,74.367,78.604,5.7,0.73
275,2,158,46.765,42.714,8.66,0.83
276,2,158,45.735,43.465,4.96,0.81
276,2,164,72.373,78.604,8.61,0.6
278,2,158,43.677,43.998,0.73,0.8
279,2,158,42.645,43.834,2.79,0.71
279,2,164,69.342,78.604,13.36,0.61
280,2,158,41.613,42.823,2.91,0.71
281,2,158,40.568,40.853,0.7,0.69
