frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
34,2,13,55.254,56.301,1.89,0.81
54,2,15,18.405,17.999,2.21,0.81
55,2,15,19.495,18.139,6.95,0.84
56,2,15,20.585,18.244,11.37,0.86
57,2,15,21.731,18.577,14.51,0.83
58,2,15,22.876,19.152,16.28,0.81
59,2,15,24.022,19.898,17.17,0.82
60,2,15,25.237,20.719,17.9,0.82
61,2,15,26.452,21.67,18.08,0.82
62,2,15,27.751,22.684,18.26,0.83
63,2,15,29.049,23.748,18.25,0.85
64,2,15,30.395,24.87,18.18,0.85
65,2,15,31.742,25.945,18.26,0.84
66,2,15,33.088,27.083,18.15,0.8
67,2,15,34.504,28.191,18.3,0.78
68,2,15,35.919,29.406,18.13,0.75
69,2,15,37.335,30.614,18.0,0.66
70,2,15,38.805,31.974,17.6,0.76
71,2,15,40.275,33.549,16.7,0.83
71,2,20,14.079,13.207,6.2,0.86
72,2,15,41.79,35.15,15.89,0.83
72,2,20,15.047,13.387,11.03,0.85
73,2,15,43.305,36.734,15.17,0.8
73,2,20,16.046,13.522,15.73,0.87
74,2,15,44.82,38.31,14.52,0.82
74,2,20,17.045,13.866,18.65,0.86
75,2,15,46.294,39.628,14.4,0.81
75,2,20,18.091,14.346,20.7,0.8
76,2,15,47.768,41.226,13.7,0.79
76,2,20,19.137,14.978,21.73,0.79
77,2,20,20.215,15.723,22.22,0.8
78,2,20,21.293,16.578,22.14,0.8
79,2,20,22.371,17.493,21.81,0.81
80,2,20,23.475,18.463,21.35,0.81
81,2,20,24.579,19.428,20.96,0.8
82,2,20,25.683,20.46,20.34,0.81
83,2,20,26.821,21.51,19.8,0.83
84,2,20,27.959,22.67,18.92,0.84
85,2,20,29.097,23.881,17.93,0.81
86,2,20,30.235,25.137,16.86,0.76
87,2,20,31.42,26.326,16.21,0.87
87,2,26,17.648,16.734,5.18,0.81
88,2,20,32.606,27.434,15.86,0.81
88,2,26,18.808,16.939,9.93,0.81
89,2,20,33.791,28.477,15.73,0.84
89,2,26,19.967,17.094,14.39,0.78
90,2,20,34.977,29.479,15.72,0.88
90,2,26,21.175,17.468,17.51,0.79
91,2,20,36.206,30.617,15.44,0.83
91,2,26,22.383,18.053,19.35,0.8
92,2,20,37.435,32.142,14.14,0.8
92,2,26,23.591,18.842,20.13,0.79
93,2,20,38.711,33.737,12.85,0.81
93,2,26,24.877,19.767,20.54,0.79
94,2,20,39.987,35.313,11.69,0.66
94,2,26,26.164,20.814,20.45,0.81
95,2,20,41.263,37.371,9.43,0.65
95,2,26,27.451,21.989,19.9,0.78
96,2,20,42.54,39.241,7.76,0.69
96,2,26,28.857,23.31,19.22,0.83
97,2,20,43.873,40.757,7.1,0.72
97,2,26,30.264,24.687,18.43,0.83
98,2,26,31.67,25.98,17.97,0.83
99,2,26,33.076,27.307,17.44,0.8
100,2,26,34.554,28.721,16.88,0.77
101,2,26,36.033,30.26,16.02,0.71
102,2,26,37.519,32.151,14.31,0.71
103,2,26,39.073,34.524,11.64,0.69
103,2,29,17.235,16.502,4.25,0.84
104,2,26,40.628,36.666,9.75,0.69
104,2,29,18.299,16.702,8.73,0.81
105,2,26,42.184,38.532,8.66,0.75
105,2,29,19.363,16.851,12.97,0.69
106,2,26,43.74,40.072,8.39,0.82
107,2,26,45.296,41.318,8.78,0.83
108,2,26,46.852,42.628,9.02,0.79
109,2,26,48.408,44.059,8.98,0.76
110,2,26,49.974,46.001,7.95,0.73
111,2,26,51.539,48.183,6.51,0.74
112,2,33,27.093,28.248,4.26,0.82
113,2,31,18.585,18.275,1.67,0.79
113,2,33,28.245,28.361,0.41,0.81
113,2,26,54.67,50.528,7.58,0.8
114,2,31,19.718,18.521,6.07,0.81
114,2,33,29.397,28.447,3.23,0.79
114,2,26,56.235,53.037,5.69,0.77
115,2,31,20.85,18.706,10.28,0.77
116,2,31,21.983,19.043,13.38,0.82
116,2,33,31.702,28.668,9.57,0.79
117,2,31,23.136,19.608,15.25,0.8
118,2,31,24.288,20.351,16.21,0.8
118,2,33,34.008,29.411,13.52,0.77
119,2,31,25.502,21.176,16.97,0.84
119,2,33,35.203,30.488,13.39,0.82
120,2,31,26.717,22.055,17.45,0.85
121,2,31,27.931,22.988,17.7,0.75
122,2,31,29.145,24.086,17.36,0.84
123,2,31,30.36,25.163,17.12,0.8
123,2,33,40.047,31.485,21.38,0.84
124,2,31,31.587,26.3,16.74,0.84
124,2,33,41.316,33.03,20.05,0.74
125,2,31,32.814,27.398,16.51,0.86
126,2,31,34.042,28.445,16.44,0.73
127,2,31,35.152,29.452,16.21,0.81
129,2,31,37.619,30.437,19.09,0.71
130,2,31,38.866,31.945,17.81,0.61
133,2,31,42.645,33.566,21.29,0.88
134,2,31,43.931,35.176,19.93,0.87
136,2,31,46.502,36.759,20.95,0.86
137,2,32,45.706,47.345,3.59,0.84
138,2,32,46.902,47.345,0.95,0.85
139,2,32,48.13,47.345,1.63,0.84
139,2,31,50.474,38.875,22.98,0.52
140,2,32,49.358,47.667,3.43,0.87
141,2,32,50.587,48.367,4.39,0.87
142,2,32,51.849,49.053,5.39,0.87
143,2,32,53.112,49.621,6.57,0.87
144,2,32,54.375,50.446,7.22,0.79
145,2,32,55.653,51.617,7.25,0.78
146,2,32,56.93,52.689,7.45,0.85
147,2,32,58.208,53.559,7.99,0.87
149,2,32,60.837,54.69,10.1,0.85
151,2,32,63.465,56.206,11.44,0.8
189,2,40,53.922,43.857,18.67,0.78
190,2,40,54.523,43.857,19.56,0.78
191,2,40,55.123,43.857,20.44,0.77
192,2,40,55.724,44.133,20.8,0.74
193,2,40,56.26,44.34,21.19,0.8
194,2,40,56.796,44.34,21.93,0.92
195,2,40,57.332,43.742,23.7,0.72
196,2,40,57.868,43.109,25.5,0.68
202,2,40,60.349,42.573,29.45,0.71
203,2,40,60.739,42.172,30.57,0.7
204,2,40,61.129,42.002,31.29,0.76
