frame,obj_id,dist_gt,dist_pred,error_pct,iou
28,1,13.801,12.255,11.2,0.89
29,1,14.18,12.426,12.37,0.9
30,1,14.558,12.936,11.14,0.86
31,1,14.94,13.311,10.9,0.85
32,1,15.321,13.858,9.55,0.87
33,1,15.703,14.275,9.09,0.86
34,1,16.084,14.537,9.62,0.76
35,1,16.465,14.995,8.93,0.85
36,1,16.9,15.55,7.99,0.89
37,1,17.335,16.027,7.55,0.88
38,1,17.77,16.491,7.19,0.89
39,1,18.204,16.969,6.79,0.89
40,1,18.639,17.469,6.28,0.89
41,1,19.061,17.47,8.35,0.95
42,1,19.483,17.643,9.44,0.92
43,1,19.904,17.878,10.18,0.94
44,1,20.326,18.141,10.75,0.91
44,7,8.573,7.123,16.92,0.89
45,1,20.748,18.418,11.23,0.92
45,7,8.918,7.327,17.84,0.87
46,1,21.127,18.904,10.52,0.85
46,7,9.251,7.619,17.64,0.88
47,1,21.505,19.072,11.31,0.91
47,7,9.585,7.927,17.29,0.86
48,1,21.884,18.926,13.52,0.97
48,7,9.918,8.146,17.87,0.84
49,1,22.268,19.079,14.32,0.92
49,7,10.251,8.495,17.14,0.87
50,1,22.651,19.988,11.76,0.95
50,7,10.585,9.009,14.89,0.86
51,1,23.03,21.027,8.69,0.94
51,7,10.946,9.539,12.86,0.86
52,1,23.408,21.924,6.34,0.95
52,7,11.307,10.058,11.05,0.88
53,1,23.786,22.24,6.5,0.9
53,7,11.669,10.609,9.08,0.86
54,1,24.164,22.347,7.52,0.9
54,7,12.03,10.939,9.07,0.85
55,1,24.542,22.383,8.8,0.87
55,7,12.391,11.192,9.68,0.86
56,1,24.907,22.395,10.08,0.84
56,7,12.78,11.497,10.04,0.85
57,1,25.271,22.399,11.36,0.87
57,7,13.168,11.602,11.89,0.86
58,1,25.64,22.685,11.52,0.9
58,7,13.557,12.029,11.27,0.84
59,1,26.009,23.379,10.11,0.82
59,7,13.945,12.433,10.84,0.85
60,1,26.378,23.619,10.46,0.86
60,7,14.333,12.663,11.65,0.85
61,7,14.678,13.02,11.29,0.87
62,7,15.023,13.441,10.53,0.86
63,7,15.368,13.797,10.22,0.88
64,7,15.713,14.14,10.01,0.88
65,7,16.059,14.259,11.21,0.88
66,7,16.382,14.185,13.41,0.86
67,7,16.705,14.049,15.9,0.89
68,7,17.03,14.458,15.1,0.87
69,7,17.354,15.486,10.76,0.87
70,7,17.678,16.446,6.97,0.86
71,7,17.974,17.115,4.78,0.84
72,7,18.27,17.183,5.95,0.8
73,7,18.565,16.881,9.07,0.8
74,7,18.861,17.104,9.32,0.77
75,7,19.157,17.517,8.56,0.78
76,7,19.408,17.659,9.01,0.81
77,7,19.658,17.707,9.93,0.8
78,7,19.909,17.548,11.86,0.81
79,7,20.16,17.846,11.48,0.87
80,7,20.411,18.699,8.39,0.82
81,7,20.663,19.206,7.05,0.79
82,7,20.916,18.384,12.11,0.81
83,7,21.169,18.892,10.75,0.86
100,20,25.838,22.831,11.64,0.85
123,22,32.747,28.248,13.74,0.85
