frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,3,19.299,18.275,5.31,0.72
1,3,18.178,17.053,6.19,0.74
2,3,17.057,16.227,4.87,0.72
3,3,15.937,15.688,1.56,0.77
4,3,14.816,14.748,0.46,0.8
20,17,28.09,25.252,10.1,0.84
27,17,20.641,20.129,2.48,0.87
28,17,19.585,18.275,6.69,0.87
29,17,18.53,17.218,7.08,0.85
30,17,17.475,15.985,8.53,0.75
31,17,16.37,14.958,8.62,0.74
32,17,15.266,14.068,7.85,0.8
38,26,58.117,56.301,3.13,0.67
39,26,57.033,56.301,1.28,0.82
40,26,55.949,58.134,3.9,0.81
41,26,54.865,60.771,10.77,0.67
43,33,38.612,34.866,9.7,0.93
44,33,36.855,33.556,8.95,0.86
44,26,51.433,61.705,19.97,0.6
45,33,35.098,30.851,12.1,0.62
45,26,50.352,59.94,19.04,0.6
46,26,49.197,59.374,20.69,0.66
48,26,46.826,55.509,18.54,0.66
50,26,44.55,41.656,6.5,0.82
57,26,36.569,35.407,3.18,0.87
58,26,35.433,33.096,6.59,0.9
59,26,34.297,31.258,8.86,0.92
60,26,33.162,30.171,9.02,0.97
61,26,31.906,31.398,1.59,0.77
63,26,29.596,28.299,4.38,0.83
65,26,27.408,26.192,4.43,0.75
66,26,26.169,24.506,6.36,0.77
67,26,24.93,22.481,9.83,0.79
68,26,23.692,22.15,6.51,0.7
69,26,22.629,21.51,4.94,0.75
70,26,21.565,20.569,4.62,0.83
71,26,20.412,19.606,3.95,0.86
72,26,19.258,18.314,4.9,0.83
73,26,18.105,17.229,4.83,0.82
74,26,16.951,16.582,2.18,0.79
75,26,15.797,15.797,0.0,0.78
100,65,20.549,21.204,3.19,0.8
101,65,19.402,20.243,4.33,0.74
102,65,18.255,18.887,3.46,0.8
103,65,17.108,17.227,0.69,0.74
103,70,22.672,21.204,6.47,0.69
104,70,21.535,20.243,6.0,0.66
105,71,30.126,28.026,6.97,0.68
106,71,28.994,26.9,7.22,0.76
106,70,19.26,18.689,2.96,0.72
107,71,27.862,25.779,7.48,0.73
107,70,18.121,17.682,2.43,0.69
108,71,26.73,25.425,4.88,0.73
108,70,16.983,16.262,4.24,0.68
109,71,25.597,23.952,6.43,0.71
109,72,69.218,57.498,16.93,0.72
109,70,15.845,15.166,4.28,0.69
110,71,24.465,22.605,7.6,0.71
111,71,23.327,21.917,6.04,0.76
112,71,22.19,21.437,3.39,0.73
113,71,21.052,20.786,1.26,0.72
114,71,19.914,19.89,0.12,0.7
114,72,64.753,53.309,17.67,0.6
115,71,18.776,18.396,2.02,0.76
116,71,17.695,17.088,3.43,0.78
118,85,29.872,30.413,1.81,0.66
119,85,34.387,29.903,13.04,0.74
119,87,20.23,18.854,6.8,0.67
120,85,27.686,29.25,5.65,0.74
120,87,19.128,18.09,5.43,0.68
121,85,26.598,27.266,2.51,0.78
121,87,18.044,16.999,5.79,0.71
122,85,25.51,26.662,4.52,0.75
122,87,16.96,15.781,6.95,0.7
123,85,24.422,26.865,10.01,0.74
123,87,15.875,15.151,4.56,0.69
124,85,23.334,26.145,12.05,0.76
124,87,14.791,14.586,1.39,0.63
125,85,22.246,24.833,11.63,0.79
126,85,21.191,23.157,9.28,0.8
127,85,20.136,22.087,9.69,0.8
128,85,19.081,20.986,9.98,0.82
