frame,obj_id,dist_gt,dist_pred,error_pct,iou
7,1,5.863,6.738,14.91,0.55
55,1,7.853,7.525,4.18,0.51
120,51,13.264,12.008,9.47,0.63
121,51,13.327,12.426,6.76,0.54
122,51,13.389,13.03,2.68,0.52
123,51,13.452,13.245,1.54,0.52
125,54,18.493,15.042,18.66,0.63
126,54,17.946,14.793,17.57,0.65
127,37,13.343,11.111,16.73,0.88
127,54,17.4,14.712,15.45,0.67
128,37,12.816,10.975,14.36,0.86
128,54,16.81,14.565,13.35,0.74
129,37,12.288,10.669,13.18,0.87
129,54,16.22,14.171,12.63,0.76
129,51,13.555,12.561,7.34,0.57
130,37,11.664,10.093,13.48,0.89
130,54,15.63,13.827,11.53,0.76
130,51,13.551,12.187,10.07,0.53
131,37,11.041,9.595,13.1,0.86
131,54,15.04,12.829,14.7,0.84
131,51,13.546,12.067,10.92,0.52
132,37,10.417,9.011,13.5,0.86
132,54,14.45,12.27,15.09,0.87
133,37,9.815,8.495,13.44,0.86
133,54,13.809,11.547,16.38,0.87
134,54,13.169,11.113,15.61,0.86
135,54,12.548,10.908,13.07,0.86
135,59,19.297,16.057,16.79,0.71
136,54,11.927,10.908,8.54,0.85
136,51,13.54,12.712,6.11,0.51
137,54,11.306,10.712,5.26,0.86
137,51,13.536,12.491,7.72,0.64
138,54,10.646,10.163,4.54,0.84
138,51,13.531,12.594,6.93,0.66
138,59,17.458,16.351,6.34,0.84
139,54,9.987,9.513,4.74,0.83
139,59,16.851,16.153,4.14,0.83
140,54,9.328,8.853,5.09,0.82
140,59,16.243,15.395,5.22,0.87
141,54,8.668,8.177,5.66,0.79
141,59,15.565,14.782,5.03,0.88
142,54,8.009,7.474,6.68,0.79
142,59,14.887,14.708,1.2,0.8
143,59,14.209,14.564,2.5,0.79
143,62,13.499,12.92,4.28,0.54
144,59,13.531,13.841,2.29,0.75
144,62,13.492,12.736,5.6,0.55
145,59,12.853,13.021,1.3,0.77
145,62,13.481,12.858,4.62,0.55
146,59,12.164,12.16,0.03,0.82
146,62,13.471,12.45,7.58,0.67
147,59,11.474,11.589,1.0,0.8
148,59,10.784,11.057,2.52,0.81
148,62,13.45,12.851,4.45,0.6
149,59,10.072,10.324,2.49,0.8
150,62,13.412,13.183,1.71,0.57
151,62,13.385,13.705,2.39,0.52
152,62,13.357,13.782,3.18,0.51
