frame,obj_id,dist_gt,dist_pred,error_pct,iou
34,19,42.315,264.106,524.14,0.78
36,19,40.711,203.612,400.14,0.77
37,19,39.91,132.694,232.49,0.82
38,19,39.108,93.8,139.85,0.87
39,19,38.306,77.957,103.51,0.84
40,19,37.504,76.999,105.31,0.83
41,19,36.563,80.141,119.19,0.81
42,19,35.622,81.246,128.08,0.82
43,19,34.681,85.549,146.67,0.84
44,19,33.75,79.316,135.01,0.82
45,19,32.819,71.231,117.04,0.81
46,19,31.911,63.935,100.35,0.79
47,19,31.023,59.747,92.59,0.86
48,19,29.972,56.608,88.87,0.86
49,19,29.034,48.107,65.69,0.85
50,19,28.096,43.568,55.07,0.84
51,19,27.154,41.26,51.95,0.9
52,19,26.211,37.947,44.78,0.93
53,19,25.255,35.483,40.5,0.89
54,19,24.3,33.425,37.55,0.89
55,19,23.345,31.072,33.1,0.89
56,19,22.382,29.357,31.16,0.83
57,19,21.46,27.49,28.1,0.87
58,19,20.537,26.128,27.22,0.83
59,19,19.615,24.635,25.59,0.84
60,19,18.692,22.635,21.1,0.88
61,19,17.712,20.998,18.55,0.9
62,19,16.733,19.386,15.86,0.87
63,19,15.753,18.318,16.28,0.86
64,19,14.773,16.958,14.79,0.85
65,19,14.135,15.536,9.91,0.85
66,19,13.026,14.265,9.51,0.81
67,19,12.136,13.166,8.49,0.8
68,19,11.505,12.054,4.77,0.8
69,19,10.873,10.93,0.53,0.83
70,19,10.242,9.893,3.41,0.84
71,19,9.575,9.007,5.94,0.84
72,19,8.909,8.145,8.58,0.86
73,19,8.242,7.431,9.84,0.85
74,19,7.576,6.806,10.16,0.81
74,25,10.897,13.245,21.54,0.79
75,25,10.766,13.245,23.03,0.77
76,25,10.778,13.344,23.81,0.66
77,25,10.789,13.278,23.06,0.72
78,25,10.801,13.256,22.73,0.7
79,25,10.813,12.959,19.84,0.68
80,25,10.825,12.77,17.97,0.65
81,25,10.837,12.53,15.62,0.69
82,25,10.849,12.539,15.58,0.71
83,25,10.861,12.542,15.48,0.64
84,25,10.873,12.456,14.56,0.65
85,25,10.884,12.514,14.97,0.64
86,25,10.865,12.623,16.18,0.69
87,25,10.846,12.482,15.09,0.63
88,25,10.826,12.523,15.68,0.63
89,25,10.807,12.537,16.01,0.66
90,25,10.787,12.454,15.45,0.66
91,25,10.768,12.34,14.6,0.61
137,45,13.107,14.029,7.03,0.72
138,45,12.62,13.704,8.59,0.71
139,45,12.134,13.098,7.95,0.72
140,45,11.648,12.544,7.69,0.7
141,45,11.162,11.874,6.38,0.76
142,45,10.675,11.295,5.81,0.83
143,45,10.151,10.713,5.53,0.71
144,45,9.658,9.999,3.53,0.81
145,45,9.103,9.32,2.38,0.76
146,45,8.579,8.755,2.05,0.7
152,59,11.214,11.565,3.13,0.75
153,59,10.791,11.272,4.45,0.71
153,61,17.755,21.361,20.31,0.91
179,85,10.548,11.565,9.64,0.52
183,85,9.622,10.6,10.16,0.5
191,85,7.994,8.996,12.54,0.72
197,107,18.117,20.617,13.8,0.59
198,85,6.733,7.785,15.63,0.54
199,85,6.543,7.298,11.54,0.52
199,107,17.352,19.924,14.83,0.65
200,85,6.353,7.008,10.31,0.57
200,107,16.97,19.488,14.83,0.73
201,85,6.163,6.759,9.66,0.66
201,107,16.589,19.559,17.9,0.68
202,85,5.992,6.532,9.01,0.71
205,107,15.08,18.181,20.57,0.76
206,117,14.661,17.057,16.34,0.71
206,107,14.704,17.247,17.3,0.68
207,117,14.278,16.895,18.33,0.69
207,107,14.328,16.639,16.13,0.86
208,117,13.901,16.376,17.81,0.77
208,107,13.966,16.147,15.62,0.77
209,117,13.524,16.064,18.78,0.76
209,107,13.604,15.847,16.48,0.66
210,117,13.148,15.82,20.33,0.74
210,107,13.243,15.475,16.86,0.58
211,117,12.771,15.202,19.04,0.69
211,107,12.881,15.224,18.19,0.56
212,117,12.394,14.517,17.12,0.76
212,107,12.519,14.643,16.96,0.64
213,117,11.986,13.965,16.51,0.69
213,107,12.178,14.342,17.77,0.75
214,117,11.577,13.476,16.4,0.65
214,107,11.837,14.02,18.45,0.81
215,117,11.169,13.028,16.65,0.68
215,107,11.496,13.494,17.38,0.87
216,117,10.76,12.522,16.38,0.71
216,107,11.154,13.034,16.85,0.78
217,117,10.352,11.947,15.41,0.75
217,107,10.813,12.613,16.65,0.86
217,127,16.52,22.581,36.7,0.59
218,117,9.967,11.538,15.76,0.78
218,107,10.43,12.138,16.38,0.74
218,127,16.381,21.49,31.19,0.54
219,117,9.583,10.985,14.63,0.75
219,107,10.046,11.596,15.43,0.74
219,127,16.249,21.664,33.33,0.61
220,117,9.198,10.493,14.07,0.82
220,107,9.663,11.14,15.28,0.8
220,127,16.117,21.205,31.57,0.63
221,117,8.814,9.824,11.46,0.8
221,107,9.28,10.54,13.57,0.72
221,127,15.986,21.308,33.3,0.67
222,117,8.41,9.318,10.79,0.76
222,107,8.897,10.118,13.73,0.69
222,127,15.854,20.843,31.47,0.63
223,117,8.052,8.711,8.19,0.8
223,107,8.543,9.659,13.07,0.68
223,127,15.722,20.454,30.1,0.54
224,117,7.67,8.327,8.56,0.88
224,107,8.189,9.172,12.0,0.69
224,127,15.606,20.328,30.26,0.5
225,117,7.289,7.949,9.06,0.88
225,107,7.835,8.797,12.28,0.69
225,127,15.489,20.286,30.97,0.52
226,117,6.907,7.5,8.59,0.93
226,107,7.481,8.392,12.17,0.87
226,127,15.372,20.043,30.39,0.6
226,138,18.006,24.614,36.7,0.61
227,117,6.525,6.958,6.63,0.86
227,107,7.127,7.933,11.3,0.79
227,127,15.256,19.964,30.86,0.55
228,117,6.195,6.545,5.65,0.9
228,107,6.794,7.592,11.73,0.68
228,127,15.139,20.395,34.72,0.5
229,107,6.461,7.24,12.06,0.73
229,141,15.213,19.276,26.71,0.69
230,107,6.128,6.829,11.44,0.73
230,141,15.09,19.069,26.37,0.66
231,107,5.795,6.578,13.52,0.76
231,141,14.967,18.801,25.62,0.65
232,107,5.462,6.314,15.6,0.83
232,127,14.619,19.251,31.69,0.52
233,107,5.102,6.209,21.7,0.66
233,127,14.489,18.859,30.16,0.55
234,127,14.383,18.732,30.23,0.54
234,141,14.61,17.961,22.94,0.5
236,138,16.907,20.933,23.81,0.51
238,127,13.962,16.813,20.42,0.52
239,127,13.825,16.35,18.26,0.51
241,127,13.551,15.678,15.69,0.65
242,127,13.415,15.289,13.97,0.66
243,127,13.278,14.909,12.28,0.77
