frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
35,2,26,41.513,215.98,420.27,0.79
36,2,26,40.711,215.98,430.51,0.8
37,2,26,39.91,210.131,426.52,0.83
38,2,26,39.108,190.364,386.77,0.79
39,2,26,38.306,166.154,333.76,0.88
40,2,26,37.504,145.039,286.73,0.82
41,2,26,36.563,129.203,253.37,0.83
42,2,26,35.622,118.331,232.18,0.88
43,2,26,34.681,110.534,218.71,0.85
44,2,26,33.75,104.686,210.18,0.88
45,2,26,32.819,98.49,200.1,0.85
46,2,26,31.911,91.715,187.41,0.8
47,2,26,31.023,84.78,173.28,0.86
48,2,26,29.972,78.039,160.37,0.95
49,2,26,29.034,72.106,148.35,0.87
50,2,26,28.096,65.963,134.78,0.88
51,2,26,27.154,60.597,123.16,0.87
52,2,26,26.211,55.831,113.01,0.87
53,2,26,25.255,51.804,105.12,0.87
54,2,26,24.3,48.035,97.67,0.93
55,2,26,23.345,44.473,90.5,0.89
56,2,26,22.382,41.287,84.47,0.88
57,2,26,21.46,38.353,78.72,0.89
58,2,26,20.537,35.651,73.59,0.88
59,2,26,19.615,33.275,69.64,0.9
60,2,26,18.692,31.116,66.46,0.9
61,2,26,17.712,29.069,64.12,0.9
62,2,26,16.733,27.135,62.17,0.87
63,2,26,15.753,25.276,60.45,0.86
64,2,26,14.773,23.607,59.8,0.82
65,2,26,14.135,22.048,55.98,0.85
66,2,26,13.026,20.483,57.25,0.8
67,2,26,12.136,18.975,56.36,0.8
68,2,26,11.505,17.536,52.43,0.83
69,2,26,10.873,16.169,48.71,0.82
70,2,26,10.242,14.861,45.09,0.83
71,2,26,9.575,13.647,42.52,0.85
72,2,26,8.909,12.483,40.12,0.87
73,2,26,8.242,11.388,38.17,0.85
74,2,26,7.576,10.388,37.13,0.82
74,0,35,10.897,13.245,21.54,0.81
75,0,35,10.766,13.245,23.03,0.76
76,0,35,10.778,13.245,22.89,0.63
77,0,35,10.789,13.237,22.68,0.68
78,0,35,10.801,13.214,22.34,0.69
79,0,35,10.813,13.195,22.02,0.67
80,0,35,10.825,13.126,21.26,0.64
81,0,35,10.837,13.034,20.27,0.65
82,0,35,10.849,12.929,19.18,0.68
83,0,35,10.861,12.839,18.21,0.64
84,0,35,10.873,12.767,17.42,0.63
85,0,35,10.884,12.69,16.59,0.7
86,0,35,10.865,12.632,16.26,0.64
87,0,35,10.846,12.6,16.18,0.62
88,0,35,10.826,12.593,16.32,0.62
89,0,35,10.807,12.587,16.47,0.62
90,0,35,10.787,12.578,16.6,0.63
91,0,35,10.768,12.548,16.53,0.6
137,0,52,13.107,14.029,7.03,0.73
138,0,52,12.62,14.029,11.16,0.7
139,0,52,12.134,13.921,14.73,0.69
140,0,52,11.648,13.732,17.89,0.72
141,0,52,11.162,13.418,20.21,0.77
142,0,52,10.675,13.027,22.03,0.83
143,0,52,10.151,12.592,24.05,0.71
144,0,52,9.658,12.122,25.51,0.81
145,0,52,9.103,11.577,27.17,0.76
146,0,52,8.579,11.009,28.32,0.7
146,0,61,19.793,21.753,9.9,0.7
150,0,64,12.025,11.565,3.83,0.72
151,0,64,11.627,11.565,0.54,0.79
152,0,64,11.214,11.534,2.85,0.75
152,0,61,18.049,21.753,20.52,0.61
153,0,64,10.791,11.504,6.61,0.71
153,0,61,17.755,21.623,21.79,0.91
154,0,61,17.461,21.525,23.28,0.7
156,0,70,18.082,24.959,38.03,0.74
156,0,61,16.873,21.604,28.04,0.68
157,0,61,16.628,21.786,31.02,0.63
161,0,74,18.297,23.95,30.9,0.76
163,0,74,17.226,23.95,39.03,0.77
164,0,74,16.691,23.718,42.1,0.85
167,0,74,15.133,23.26,53.7,0.62
168,0,74,14.622,22.464,53.63,0.66
169,0,74,14.111,21.576,52.9,0.71
171,0,80,12.042,13.245,9.99,0.51
171,0,74,13.119,20.634,57.28,0.66
173,0,82,12.094,13.548,12.02,0.6
176,0,85,13.033,14.029,7.64,0.72
178,0,85,11.764,14.029,19.25,0.65
178,0,82,10.795,13.548,25.5,0.74
179,0,85,11.13,13.749,23.53,0.67
179,0,82,10.548,13.242,25.55,0.72
180,0,85,10.496,13.368,27.37,0.67
180,0,82,10.3,12.864,24.89,0.65
181,0,85,9.871,12.954,31.23,0.57
181,0,82,10.053,12.516,24.49,0.64
182,0,85,9.247,12.603,36.29,0.54
182,0,82,9.838,12.254,24.56,0.54
183,0,85,8.622,12.336,43.08,0.51
183,0,82,9.622,12.115,25.91,0.6
184,0,82,9.406,12.01,27.68,0.69
185,0,82,9.191,11.836,28.78,0.55
187,0,82,8.779,11.551,31.57,0.55
189,0,82,8.386,11.272,34.41,0.53
190,0,82,8.19,11.053,34.96,0.63
191,0,82,7.994,10.623,32.9,0.78
192,0,82,7.818,10.125,29.52,0.81
193,0,82,7.641,9.695,26.88,0.64
194,0,82,7.465,9.373,25.55,0.55
195,0,82,7.289,9.131,25.26,0.5
196,0,82,7.113,8.876,24.78,0.52
197,0,82,6.923,8.56,23.65,0.52
197,0,100,18.117,20.982,15.82,0.59
199,0,82,6.543,8.131,24.27,0.52
199,0,100,17.352,20.982,20.93,0.65
200,0,82,6.353,7.973,25.49,0.54
200,0,100,16.97,20.803,22.59,0.77
201,0,82,6.163,7.754,25.81,0.62
201,0,100,16.589,20.574,24.02,0.71
202,0,82,5.992,7.525,25.58,0.72
202,0,100,16.208,20.384,25.77,0.51
202,0,105,18.587,23.476,26.3,0.67
203,0,100,15.832,20.104,26.98,0.5
203,0,102,15.812,19.276,21.91,0.71
204,0,100,15.456,19.794,28.07,0.5
204,0,102,15.429,19.276,24.94,0.7
205,0,100,15.08,19.48,29.18,0.83
205,0,102,15.049,19.276,28.09,0.81
206,0,100,14.704,19.079,29.75,0.8
206,0,102,14.661,18.982,29.47,0.78
207,0,100,14.328,18.598,29.8,0.91
207,0,102,14.278,18.584,30.16,0.76
208,0,100,13.966,18.101,29.61,0.78
208,0,102,13.901,18.189,30.85,0.8
208,0,105,17.707,23.476,32.58,0.76
209,0,100,13.604,17.61,29.44,0.69
209,0,102,13.524,17.782,31.48,0.78
209,0,105,17.58,23.325,32.68,0.76
210,0,100,13.243,17.134,29.38,0.62
210,0,102,13.148,17.367,32.1,0.8
210,0,105,17.454,23.163,32.71,0.79
211,0,100,12.881,16.708,29.71,0.6
211,0,102,12.771,16.95,32.73,0.7
212,0,100,12.519,16.301,30.2,0.63
212,0,102,12.394,16.472,32.9,0.73
213,0,100,12.178,15.875,30.36,0.75
213,0,102,11.986,15.941,33.0,0.68
214,0,100,11.837,15.488,30.85,0.83
214,0,102,11.577,15.407,33.08,0.7
215,0,100,11.496,15.093,31.29,0.88
215,0,102,11.169,14.938,33.74,0.71
216,0,100,11.154,14.684,31.65,0.75
216,0,102,10.76,14.441,34.2,0.74
216,0,105,16.658,22.955,37.8,0.54
217,0,100,10.813,14.269,31.96,0.86
217,0,102,10.352,13.955,34.81,0.75
