frame,obj_id,dist_gt,dist_pred,error_pct,iou
27,4,48.899,75.275,53.94,0.85
55,10,50.552,109.145,115.91,0.72
57,10,48.547,109.145,124.82,0.78
58,10,47.612,109.145,129.24,0.85
59,10,46.587,117.353,151.9,0.86
60,10,45.601,117.353,157.35,0.84
62,10,43.715,117.353,168.45,0.81
65,10,40.883,93.889,129.65,0.88
66,10,39.937,83.375,108.77,0.82
67,10,38.932,61.131,57.02,0.9
68,10,37.928,58.313,53.75,0.9
69,10,36.923,58.305,57.91,0.92
70,10,36.048,56.726,57.36,0.92
71,10,35.174,55.732,58.45,0.9
71,13,57.276,118.633,107.12,0.7
72,10,34.299,53.886,57.11,0.89
72,13,56.386,118.633,110.39,0.66
72,14,45.745,94.05,105.6,0.83
73,10,33.424,52.492,57.05,0.91
73,13,55.497,118.633,113.77,0.62
74,10,32.549,50.658,55.64,0.85
74,13,54.723,110.692,102.28,0.6
74,14,44.258,94.05,112.5,0.76
75,10,31.75,48.15,51.65,0.82
75,13,53.949,103.039,90.99,0.57
75,14,43.522,94.05,116.1,0.72
76,10,30.951,46.386,49.87,0.84
76,14,42.786,85.328,99.43,0.72
77,10,30.153,46.015,52.61,0.87
77,14,42.05,85.328,102.92,0.78
77,13,52.401,102.351,95.32,0.58
78,10,29.354,45.919,56.43,0.85
78,14,41.313,85.328,106.54,0.77
79,10,28.603,45.918,60.54,0.91
79,14,40.72,87.798,115.61,0.79
79,13,51.036,101.59,99.05,0.63
80,10,27.9,44.42,59.21,0.9
80,14,40.128,87.798,118.8,0.83
81,10,27.197,42.439,56.04,0.86
81,14,39.535,87.798,122.08,0.82
82,10,26.495,39.012,47.25,0.88
83,10,25.792,35.725,38.51,0.97
83,14,38.349,82.353,114.75,0.85
84,10,25.089,33.953,35.33,0.95
85,10,24.492,32.359,32.12,0.89
85,14,37.306,74.189,98.87,0.76
86,10,23.895,30.8,28.9,0.95
86,14,36.784,64.619,75.67,0.77
87,10,23.297,29.541,26.8,0.9
87,14,36.263,55.181,52.17,0.8
88,14,35.741,53.449,49.55,0.79
88,13,46.285,100.709,117.58,0.66
89,14,35.353,53.449,51.19,0.84
89,10,22.103,28.555,29.19,0.82
90,14,34.966,53.449,52.86,0.84
90,10,21.535,27.603,28.18,0.76
91,14,34.578,56.045,62.08,0.85
91,10,20.966,26.057,24.28,0.75
91,13,44.975,96.11,113.69,0.66
92,14,34.19,58.007,69.66,0.87
92,10,20.399,25.968,27.3,0.79
92,13,44.533,84.847,90.52,0.7
93,14,33.803,58.007,71.6,0.92
