frame,obj_id,dist_gt,dist_pred,error_pct,iou
21,17,18.212,16.416,9.86,0.85
22,17,17.275,15.846,8.27,0.84
23,17,16.338,14.989,8.26,0.85
24,17,15.183,13.941,8.19,0.84
25,17,14.029,12.929,7.84,0.8
26,17,12.803,11.92,6.9,0.8
27,31,21.685,18.862,13.02,0.81
28,31,20.678,18.276,11.62,0.86
29,31,19.671,17.541,10.83,0.87
30,31,18.45,16.769,9.11,0.87
31,31,17.072,15.999,6.28,0.84
36,3,25.059,21.808,12.97,0.81
37,3,25.604,22.034,13.94,0.81
38,3,26.149,22.732,13.07,0.76
39,3,26.617,23.231,12.72,0.66
40,3,27.085,23.401,13.6,0.72
41,3,27.543,23.67,14.06,0.64
42,3,28.002,23.834,14.89,0.64
43,3,28.372,23.624,16.74,0.65
44,3,28.742,23.794,17.21,0.59
45,3,29.112,24.088,17.26,0.61
46,3,29.472,24.28,17.61,0.63
47,3,29.831,24.279,18.61,0.66
48,3,30.191,24.336,19.39,0.7
49,3,30.533,24.614,19.39,0.7
50,3,30.876,24.475,20.73,0.76
51,3,31.218,24.367,21.94,0.78
52,3,31.605,24.491,22.51,0.75
53,3,31.993,25.299,20.92,0.72
54,3,32.357,27.161,16.06,0.64
55,3,32.722,28.069,14.22,0.69
56,3,33.085,27.441,17.06,0.74
57,3,33.448,26.242,21.54,0.77
58,3,33.812,25.33,25.09,0.76
59,3,34.181,25.222,26.21,0.74
60,3,34.55,25.69,25.64,0.74
61,3,34.919,26.993,22.7,0.74
62,3,35.288,28.205,20.07,0.75
63,3,35.657,29.531,17.18,0.78
64,3,36.036,30.114,16.43,0.77
65,3,36.415,29.992,17.64,0.77
66,3,36.794,29.509,19.8,0.77
67,3,37.174,29.847,19.71,0.86
68,3,37.555,32.4,13.73,0.87
69,3,37.943,36.115,4.82,0.85
70,3,38.328,38.056,0.71,0.81
72,3,39.095,34.423,11.95,0.77
73,3,39.48,33.108,16.14,0.8
74,3,39.865,33.297,16.48,0.88
75,3,40.25,35.094,12.81,0.84
77,3,41.018,35.423,13.64,0.83
78,3,41.403,35.508,14.24,0.84
79,3,41.748,35.122,15.87,0.88
80,3,42.092,35.305,16.13,0.88
81,3,42.439,37.285,12.14,0.89
83,3,43.132,43.839,1.64,0.85
104,84,47.743,46.639,2.31,0.7
106,84,47.958,47.55,0.85,0.83
118,98,48.505,46.728,3.66,0.59
133,98,48.29,49.928,3.39,0.65
181,129,31.551,25.719,18.49,0.83
182,129,30.17,24.673,18.22,0.8
183,129,28.778,22.871,20.53,0.83
183,130,46.765,33.155,29.1,0.86
184,129,27.388,22.092,19.34,0.84
185,129,25.997,21.625,16.82,0.87
186,129,24.607,21.29,13.48,0.85
187,129,23.215,20.473,11.81,0.87
188,129,21.832,19.356,11.34,0.87
189,129,20.448,18.09,11.53,0.9
190,129,19.065,17.279,9.37,0.88
191,129,17.682,16.472,6.84,0.87
272,211,41.219,34.028,17.44,0.85
275,211,40.844,34.796,14.81,0.84
281,211,40.397,39.778,1.53,0.78
282,211,40.373,42.134,4.36,0.77
287,211,40.249,40.564,0.78,0.84
299,211,40.608,41.1,1.21,0.85
300,211,40.701,41.938,3.04,0.82
307,211,41.351,39.261,5.05,0.75
309,211,41.49,36.85,11.18,0.84
