frame,obj_id,dist_gt,dist_pred,error_pct,iou
100,134,23.91,22.888,4.27,0.62
101,134,23.576,22.888,2.92,0.63
103,134,22.927,23.062,0.59,0.64
106,134,21.961,22.063,0.46,0.77
108,134,21.39,21.549,0.74,0.86
109,134,21.118,21.344,1.07,0.76
110,134,20.846,21.562,3.43,0.8
112,134,20.334,21.783,7.13,0.78
113,134,20.069,21.43,6.78,0.82
114,134,19.867,21.398,7.71,0.76
115,134,19.631,20.924,6.59,0.74
116,134,19.395,20.339,4.87,0.7
117,134,19.159,19.971,4.24,0.75
118,134,18.922,19.835,4.82,0.85
119,134,18.697,19.97,6.81,0.8
123,163,17.848,18.081,1.31,0.54
124,163,17.635,17.964,1.87,0.62
125,163,17.421,17.707,1.64,0.61
126,163,17.208,17.67,2.69,0.71
127,163,16.91,17.732,4.86,0.63
128,163,16.743,17.739,5.95,0.56
129,163,16.576,17.476,5.43,0.55
130,163,16.444,17.331,5.4,0.53
131,163,16.311,17.045,4.5,0.7
132,163,16.178,16.788,3.77,0.73
133,163,15.993,16.568,3.59,0.61
134,163,15.808,15.972,1.04,0.76
135,163,15.623,15.611,0.08,0.71
136,163,15.438,15.238,1.29,0.68
137,163,15.255,15.119,0.89,0.59
142,176,14.604,14.71,0.73,0.54
237,222,21.523,20.55,4.52,0.85
238,222,20.851,20.15,3.36,0.95
239,222,20.178,19.961,1.08,0.8
240,222,19.469,19.118,1.8,0.83
241,222,18.759,18.843,0.44,0.72
242,222,18.051,18.599,3.04,0.89
243,222,17.343,17.897,3.19,0.81
244,222,16.636,17.212,3.46,0.75
246,234,23.351,22.085,5.42,0.79
247,238,20.582,20.211,1.8,0.71
248,238,20.144,20.301,0.78,0.65
248,234,21.952,21.82,0.6,0.87
249,228,21.399,20.893,2.36,0.86
253,228,18.611,18.786,0.94,0.82
254,228,17.954,17.594,2.01,0.74
258,228,15.014,14.349,4.43,0.65
259,228,14.304,13.737,3.96,0.56
283,284,17.796,16.501,7.28,0.6
284,284,17.087,16.233,5.0,0.56
285,284,16.366,15.891,2.91,0.71
286,284,15.645,15.313,2.13,0.86
287,284,14.912,14.53,2.56,0.8
288,284,14.179,13.926,1.78,0.75
289,284,13.445,13.434,0.08,0.69
290,284,12.712,12.956,1.92,0.75
291,284,11.978,12.477,4.16,0.67
292,284,11.245,11.812,5.05,0.66
293,284,10.512,11.124,5.83,0.58
294,284,9.778,10.423,6.6,0.66
295,284,9.042,9.766,8.01,0.62
298,304,26.876,28.967,7.78,0.77
302,304,24.503,26.495,8.13,0.77
315,328,16.932,19.169,13.21,0.78
316,328,16.373,19.834,21.14,0.59
317,328,15.812,18.509,17.06,0.78
318,328,15.251,17.139,12.38,0.76
319,328,14.689,15.981,8.8,0.72
320,328,14.128,15.18,7.45,0.81
321,328,13.603,14.436,6.13,0.84
322,328,13.078,13.949,6.67,0.78
323,328,12.557,13.467,7.25,0.77
324,328,12.037,12.84,6.68,0.76
325,328,11.509,12.252,6.45,0.84
326,328,10.982,11.64,6.0,0.88
327,328,10.454,10.953,4.77,0.93
327,337,17.178,13.613,20.75,0.53
328,328,9.929,10.366,4.4,0.78
329,328,9.392,9.9,5.4,0.87
330,328,8.856,9.457,6.79,0.84
332,340,13.771,14.069,2.17,0.67
333,340,13.085,13.538,3.46,0.65
334,340,12.4,13.062,5.35,0.73
