frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
234,0,94,23.541,25.172,6.93,0.85
237,0,94,21.523,25.172,16.96,0.87
238,0,94,20.851,24.682,18.37,0.89
239,0,94,20.178,23.96,18.74,0.91
242,0,94,18.051,23.309,29.13,0.78
243,0,94,17.343,22.325,28.73,0.81
244,0,94,16.636,21.354,28.35,0.74
254,0,102,17.954,16.999,5.32,0.81
255,0,102,17.219,16.999,1.28,0.6
256,0,102,16.484,16.806,1.95,0.53
257,0,102,15.749,16.462,4.53,0.6
258,0,102,15.014,16.048,6.89,0.74
259,0,102,14.304,15.573,8.87,0.79
282,0,119,18.504,16.732,9.58,0.66
283,0,119,17.796,16.732,5.98,0.73
284,0,119,17.087,16.693,2.31,0.68
285,0,119,16.366,16.54,1.06,0.76
286,0,119,15.645,16.315,4.28,0.81
287,0,119,14.912,15.981,7.17,0.77
288,0,119,14.179,15.532,9.55,0.75
289,0,119,13.445,15.054,11.97,0.75
290,0,119,12.712,14.577,14.67,0.79
291,0,119,11.978,14.089,17.62,0.76
292,0,119,11.245,13.557,20.56,0.75
293,0,119,10.512,12.995,23.62,0.57
294,0,119,9.778,12.407,26.88,0.63
295,0,119,9.042,11.862,31.19,0.61
320,0,145,14.128,15.741,11.42,0.69
321,0,145,13.603,15.741,15.72,0.76
322,0,145,13.078,15.707,20.1,0.86
323,0,145,12.557,15.476,23.25,0.75
324,0,145,12.037,15.154,25.89,0.75
325,0,145,11.509,14.687,27.61,0.8
326,0,145,10.982,14.168,29.01,0.89
327,0,145,10.454,13.581,29.91,0.88
328,0,145,9.929,12.98,30.72,0.87
329,0,145,9.392,12.337,31.35,0.83
330,0,145,8.856,11.727,32.43,0.89
333,0,150,13.085,13.919,6.37,0.73
334,0,150,12.4,13.919,12.25,0.73
335,0,150,11.714,13.788,17.71,0.76
