frame,obj_id,dist_gt,dist_pred,error_pct,iou
19,11,32.969,38.224,15.94,0.88
21,9,41.112,32.05,22.04,0.88
22,9,40.412,32.05,20.69,0.83
23,9,39.712,32.05,19.29,0.82
24,9,39.012,32.636,16.34,0.89
25,9,38.356,33.451,12.79,0.86
26,9,37.699,33.732,10.52,0.88
27,9,37.043,34.48,6.92,0.88
28,9,36.303,35.425,2.42,0.79
28,19,57.205,73.736,28.9,0.69
29,9,35.563,36.483,2.59,0.74
29,19,55.651,73.736,32.5,0.75
30,9,34.823,35.389,1.62,0.65
31,9,34.202,33.716,1.42,0.63
31,19,52.512,63.284,20.51,0.79
32,9,33.58,31.439,6.37,0.71
33,9,32.958,30.227,8.29,0.73
34,19,47.834,53.224,11.27,0.74
35,19,46.315,50.546,9.14,0.78
36,19,44.796,48.366,7.97,0.8
37,19,43.311,43.08,0.53,0.73
38,19,41.826,39.716,5.04,0.66
39,19,40.401,35.621,11.83,0.82
40,19,38.976,33.158,14.93,0.9
41,19,37.552,31.833,15.23,0.9
42,19,36.127,31.978,11.49,0.9
43,19,34.705,30.917,10.92,0.9
44,19,33.284,29.566,11.17,0.88
45,19,31.863,27.782,12.81,0.92
46,19,30.441,26.825,11.88,0.87
47,19,29.02,26.132,9.95,0.82
48,19,27.596,24.829,10.03,0.85
48,27,52.507,38.224,27.2,0.65
49,19,26.173,23.46,10.36,0.85
49,27,51.856,38.224,26.29,0.7
50,19,24.749,21.641,12.56,0.89
50,27,51.209,37.423,26.92,0.67
51,19,23.326,20.374,12.66,0.84
52,19,21.902,19.127,12.67,0.84
53,19,20.501,18.173,11.36,0.81
54,19,19.1,17.525,8.25,0.77
55,19,17.699,16.672,5.8,0.76
75,49,34.853,31.21,10.45,0.79
76,49,34.169,30.674,10.23,0.58
76,50,23.295,19.794,15.03,0.56
77,50,22.551,19.365,14.13,0.55
77,51,33.934,25.252,25.58,0.75
78,51,33.205,24.224,27.05,0.7
78,49,32.692,29.013,11.25,0.77
79,51,32.476,23.585,27.38,0.72
79,49,31.953,28.498,10.81,0.7
80,51,31.746,23.077,27.31,0.72
80,49,31.214,28.331,9.24,0.65
81,51,30.984,22.339,27.9,0.7
81,49,30.475,28.276,7.22,0.66
82,51,30.221,22.103,26.86,0.71
82,49,29.682,27.817,6.28,0.73
83,51,29.458,21.758,26.14,0.67
83,49,28.889,27.245,5.69,0.79
84,51,23.614,21.133,10.51,0.59
84,49,28.096,27.06,3.69,0.77
85,51,22.818,20.453,10.37,0.6
85,49,27.303,26.206,4.02,0.62
86,51,22.021,19.358,12.09,0.64
86,49,26.51,25.934,2.18,0.77
87,51,21.225,18.43,13.17,0.64
87,49,25.729,24.769,3.73,0.83
88,51,20.436,17.432,14.7,0.63
88,49,24.948,23.442,6.04,0.83
89,51,19.647,16.801,14.49,0.61
89,49,24.167,22.738,5.91,0.78
90,51,18.859,16.15,14.36,0.6
90,49,23.386,22.232,4.93,0.8
91,49,22.605,22.068,2.37,0.81
92,49,21.808,21.746,0.28,0.77
92,59,22.271,19.157,13.98,0.69
93,49,21.012,21.129,0.56,0.78
94,49,20.215,20.451,1.17,0.82
