frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,5.924,6.513,9.94,0.93
0,2,6.816,7.782,14.17,0.81
1,1,5.882,6.513,10.73,0.82
1,2,6.742,7.782,15.43,0.82
2,1,5.825,6.513,11.81,0.79
2,2,6.668,7.782,16.72,0.9
3,1,5.769,6.513,12.9,0.81
3,2,6.594,7.782,18.03,0.86
4,1,5.712,6.511,13.99,0.79
4,2,6.519,7.67,17.64,0.93
5,1,5.668,6.446,13.73,0.87
5,2,6.445,7.332,13.77,0.93
6,1,5.624,6.422,14.19,0.85
6,2,6.41,7.249,13.08,0.94
7,1,5.554,6.312,13.65,0.8
7,2,6.375,7.031,10.29,0.82
8,1,5.483,6.306,15.0,0.71
8,2,6.34,6.969,9.92,0.69
9,1,5.413,6.306,16.49,0.8
9,2,6.305,6.915,9.67,0.87
10,1,5.343,6.252,17.03,0.78
10,2,6.27,6.898,10.01,0.84
11,1,5.27,6.222,18.07,0.78
11,2,6.192,6.761,9.2,0.78
12,1,5.197,6.222,19.72,0.71
12,2,6.091,6.751,10.84,0.66
13,1,5.125,6.219,21.35,0.7
13,2,5.991,6.584,9.91,0.9
14,1,5.052,6.219,23.09,0.78
14,2,5.89,6.476,9.96,0.85
15,1,5.014,6.218,24.0,0.82
15,2,5.789,6.438,11.2,0.92
16,1,4.976,6.212,24.82,0.79
16,2,5.689,6.327,11.21,0.77
16,6,19.285,42.839,122.13,0.71
17,1,4.938,6.206,25.68,0.79
17,2,5.588,6.259,12.0,0.88
17,6,19.195,42.839,123.18,0.73
18,1,4.87,6.206,27.44,0.76
18,2,5.487,6.225,13.45,0.85
18,6,19.105,42.839,124.23,0.75
19,1,4.8,6.212,29.42,0.82
19,2,5.387,6.203,15.15,0.92
19,6,19.015,41.477,118.13,0.7
19,11,22.875,61.82,170.25,0.54
20,1,4.733,6.206,31.12,0.89
20,2,5.286,6.199,17.27,0.86
20,6,18.925,39.692,109.74,0.75
20,11,22.736,61.82,171.91,0.55
21,1,4.648,6.206,33.52,0.91
21,2,5.214,6.199,18.9,0.74
21,6,18.835,39.588,110.18,0.68
22,1,4.563,6.201,35.89,0.79
22,2,5.142,6.199,20.57,0.64
22,4,6.898,8.027,16.37,0.74
22,6,22.641,39.276,73.48,0.63
23,1,4.478,6.2,38.43,0.64
23,2,5.07,6.199,22.28,0.51
23,4,6.852,8.027,17.15,0.85
23,6,18.473,39.163,112.0,0.65
24,1,4.994,6.198,24.1,0.54
24,2,4.393,6.19,40.89,0.56
24,4,6.806,8.027,17.95,0.77
24,6,18.292,37.499,105.0,0.73
25,1,4.308,6.193,43.73,0.63
25,2,4.919,6.173,25.5,0.58
25,4,6.76,7.93,17.31,0.78
25,6,18.112,36.353,100.71,0.77
26,1,4.235,6.198,46.37,0.67
26,4,6.713,7.795,16.11,0.79
26,6,17.931,34.814,94.16,0.76
26,13,6.09,7.023,15.32,0.7
27,1,4.161,6.198,48.97,0.65
27,4,6.632,7.72,16.41,0.74
27,6,17.801,33.942,90.67,0.71
27,13,6.014,7.023,16.76,0.82
