frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,4,15.254,14.177,7.06,0.92
1,4,15.053,14.177,5.82,0.9
2,4,14.852,14.177,4.55,0.9
3,4,14.651,14.159,3.36,0.88
4,4,14.45,13.917,3.69,0.89
5,4,14.25,13.666,4.09,0.87
6,4,14.049,13.408,4.56,0.86
7,4,13.848,13.176,4.85,0.89
8,4,13.647,12.847,5.86,0.89
9,4,13.446,12.729,5.34,0.91
10,4,13.245,12.704,4.09,0.89
11,4,13.139,12.704,3.31,0.86
12,4,13.032,12.669,2.78,0.87
13,4,12.926,12.669,1.98,0.87
14,4,12.82,12.669,1.17,0.89
15,4,12.713,12.41,2.38,0.91
16,4,12.607,12.065,4.29,0.9
17,4,12.5,11.859,5.13,0.91
18,4,12.394,11.66,5.92,0.91
19,4,12.288,11.416,7.09,0.91
20,4,12.181,11.274,7.44,0.91
21,4,12.198,11.113,8.9,0.91
22,4,12.215,11.037,9.65,0.91
23,4,12.232,10.904,10.85,0.9
24,4,12.249,10.897,11.04,0.89
25,4,12.265,10.897,11.16,0.88
26,4,12.383,10.897,12.0,0.9
27,4,12.5,10.959,12.33,0.91
28,4,12.617,10.987,12.92,0.92
29,4,12.734,10.988,13.71,0.91
30,4,12.851,11.019,14.26,0.9
31,4,13.068,11.244,13.96,0.92
32,4,13.285,11.244,15.37,0.91
33,4,13.502,11.267,16.55,0.9
34,4,13.719,11.36,17.2,0.89
35,4,13.937,11.36,18.49,0.91
36,4,14.236,11.401,19.91,0.91
37,4,14.535,11.687,19.59,0.91
38,4,14.833,11.935,19.54,0.91
39,4,15.132,12.089,20.11,0.9
40,4,15.431,12.09,21.65,0.87
41,4,15.778,12.42,21.28,0.88
42,4,16.124,12.946,19.71,0.89
43,4,16.471,12.998,21.09,0.87
44,4,16.817,13.073,22.26,0.87
45,4,17.164,13.353,22.2,0.87
46,4,17.512,13.46,23.14,0.85
47,4,17.86,13.665,23.49,0.86
48,4,18.208,14.049,22.84,0.86
49,4,18.556,14.279,23.05,0.89
50,4,18.904,14.582,22.86,0.89
51,4,19.21,14.751,23.21,0.87
52,4,19.517,15.221,22.01,0.86
53,4,19.823,15.537,21.62,0.84
54,4,20.13,15.582,22.59,0.85
55,4,20.436,15.915,22.12,0.88
56,4,20.732,16.355,21.11,0.84
57,4,21.027,16.779,20.2,0.82
58,4,21.323,17.322,18.76,0.82
59,4,21.618,17.696,18.14,0.84
60,4,21.913,17.87,18.45,0.87
61,4,22.162,18.005,18.76,0.88
62,4,22.41,18.039,19.51,0.88
63,4,22.659,18.525,18.24,0.91
64,4,22.907,19.589,14.48,0.9
65,4,23.155,20.687,10.66,0.9
66,4,23.403,21.482,8.21,0.91
67,4,23.65,21.649,8.46,0.89
68,4,23.898,21.687,9.25,0.84
69,4,24.145,21.861,9.46,0.79
70,4,24.393,24.598,0.84,0.77
71,4,24.632,24.598,0.14,0.78
72,4,24.871,24.598,1.1,0.77
73,4,25.111,23.698,5.62,0.77
74,4,25.352,23.075,8.98,0.88
75,4,25.593,22.688,11.35,0.92
76,4,25.813,22.688,12.11,0.89
77,4,26.033,22.688,12.85,0.85
78,4,26.252,23.581,10.17,0.82
79,4,26.471,24.258,8.36,0.83
80,4,26.691,24.258,9.11,0.82
81,4,26.911,24.258,9.86,0.91
82,4,27.131,24.258,10.59,0.87
83,4,27.352,24.258,11.31,0.89
84,4,27.571,25.229,8.5,0.83
85,4,27.791,27.388,1.45,0.85
86,4,28.01,27.388,2.22,0.9
87,4,28.229,27.388,2.98,0.9
88,4,28.448,27.652,2.8,0.86
89,4,28.668,27.652,3.54,0.83
90,4,28.887,27.652,4.28,0.86
92,4,29.165,27.652,5.19,0.86
98,4,29.845,27.652,7.35,0.82
99,4,29.863,27.044,9.44,0.8
100,4,29.934,26.787,10.51,0.84
101,4,30.005,25.838,13.89,0.81
102,4,30.076,25.838,14.09,0.79
102,40,29.224,24.341,16.71,0.85
103,4,30.147,25.838,14.29,0.78
103,40,28.151,24.341,13.53,0.86
104,4,30.217,26.595,11.99,0.79
105,4,30.288,27.191,10.23,0.75
106,4,30.297,27.931,7.81,0.76
107,4,30.306,28.879,4.71,0.7
108,4,30.314,29.039,4.21,0.66
109,4,30.323,29.696,2.07,0.64
109,43,28.598,25.062,12.36,0.52
110,4,30.332,29.696,2.09,0.68
111,4,30.273,29.696,1.9,0.7
112,4,30.214,28.86,4.48,0.66
112,43,25.373,25.062,1.23,0.55
113,4,30.156,28.665,4.94,0.66
113,43,24.298,25.062,3.14,0.54
114,4,30.097,28.665,4.76,0.65
114,43,26.837,21.668,19.26,0.52
115,43,25.74,21.089,18.07,0.54
116,43,24.643,19.787,19.71,0.56
116,4,29.981,28.643,4.46,0.75
117,4,29.922,28.665,4.2,0.79
118,4,29.864,28.733,3.78,0.82
119,4,29.805,28.949,2.87,0.82
120,4,29.747,29.182,1.9,0.81
121,4,29.667,29.576,0.31,0.84
122,4,29.588,29.576,0.04,0.8
123,4,29.508,29.576,0.23,0.83
124,4,29.428,29.306,0.41,0.86
125,4,29.349,29.306,0.14,0.86
126,4,29.269,29.306,0.13,0.86
127,4,29.19,29.306,0.4,0.88
128,4,29.11,29.294,0.63,0.88
129,4,29.029,29.549,1.79,0.86
130,4,28.949,29.314,1.26,0.84
131,4,28.838,29.294,1.58,0.86
132,4,28.727,29.294,1.97,0.84
133,4,28.615,29.127,1.79,0.82
134,4,28.504,28.927,1.48,0.82
135,4,28.392,28.793,1.41,0.82
136,4,28.281,28.793,1.81,0.85
136,64,24.746,25.011,1.07,0.68
137,4,28.17,28.109,0.22,0.86
138,4,28.059,28.109,0.18,0.84
139,4,27.948,28.109,0.58,0.82
140,4,27.837,28.196,1.29,0.84
141,4,27.652,28.429,2.81,0.83
142,4,27.466,28.429,3.5,0.78
143,4,27.281,28.429,4.21,0.82
144,4,27.096,28.336,4.58,0.84
145,4,26.911,27.687,2.88,0.82
146,4,26.693,27.687,3.72,0.81
147,4,26.476,27.452,3.69,0.8
148,4,26.258,27.452,4.55,0.77
149,4,26.04,27.452,5.42,0.82
150,4,25.823,27.452,6.31,0.84
151,4,25.537,27.428,7.41,0.84
152,4,25.251,26.693,5.71,0.86
153,4,24.966,25.627,2.65,0.88
154,4,24.68,24.672,0.03,0.87
155,4,24.394,24.153,0.99,0.84
156,4,24.042,23.999,0.18,0.83
156,68,33.773,30.516,9.64,0.51
157,4,23.689,23.961,1.15,0.85
158,4,23.336,23.829,2.11,0.85
158,68,31.899,30.516,4.34,0.51
159,4,22.984,23.829,3.68,0.83
160,4,22.631,23.999,6.04,0.8
161,4,22.264,23.892,7.31,0.81
162,4,21.898,23.892,9.11,0.8
163,4,21.531,23.892,10.97,0.86
164,4,21.164,23.766,12.29,0.87
165,4,20.797,22.567,8.51,0.88
166,4,20.457,21.622,5.7,0.88
167,4,20.117,21.092,4.84,0.89
168,4,19.777,20.892,5.64,0.88
169,4,19.437,20.234,4.1,0.85
170,4,19.097,19.93,4.37,0.86
171,4,18.82,19.92,5.84,0.83
172,4,18.544,19.682,6.14,0.86
173,4,18.267,19.543,6.98,0.89
174,4,17.991,18.621,3.5,0.89
175,4,17.714,17.852,0.78,0.89
176,4,17.459,17.407,0.3,0.87
177,4,17.204,17.131,0.42,0.86
178,4,16.948,16.814,0.79,0.87
179,4,16.693,16.591,0.61,0.89
180,4,16.437,16.038,2.43,0.91
181,4,16.16,15.607,3.42,0.91
182,4,15.882,15.327,3.49,0.91
183,4,15.604,15.256,2.23,0.89
184,4,15.383,15.226,1.02,0.9
185,4,15.162,15.19,0.19,0.9
186,4,14.906,14.797,0.73,0.89
187,4,14.651,14.456,1.33,0.88
188,4,14.396,14.302,0.66,0.88
189,4,14.141,14.147,0.04,0.86
190,4,13.886,13.916,0.22,0.85
191,4,13.714,13.877,1.19,0.82
192,4,13.541,13.56,0.14,0.84
193,4,13.369,13.255,0.85,0.86
194,4,13.196,13.074,0.92,0.88
195,4,13.024,12.694,2.53,0.88
196,4,12.852,12.352,3.89,0.87
197,4,12.679,12.0,5.35,0.87
198,4,12.507,11.901,4.84,0.88
199,4,12.334,11.748,4.75,0.9
200,4,12.161,11.453,5.83,0.9
201,4,11.979,11.054,7.72,0.88
202,4,11.796,10.931,7.33,0.87
203,4,11.613,10.872,6.38,0.89
204,4,11.43,10.832,5.23,0.9
205,4,11.247,10.532,6.36,0.87
206,4,11.064,10.145,8.31,0.87
207,4,10.881,10.073,7.43,0.89
208,4,10.698,10.055,6.01,0.9
209,4,10.515,9.73,7.47,0.9
