frame,obj_id,dist_gt,dist_pred,error_pct,iou
21,4,18.212,17.47,4.07,0.86
22,4,17.275,16.351,5.35,0.89
23,4,16.338,15.192,7.02,0.87
24,4,15.183,14.136,6.9,0.87
25,4,14.029,12.824,8.59,0.85
26,4,12.803,12.02,6.12,0.81
27,20,21.685,19.794,8.72,0.83
28,20,20.678,18.954,8.34,0.85
29,20,19.671,18.306,6.94,0.85
30,20,18.45,17.062,7.52,0.88
31,20,17.072,15.94,6.63,0.88
32,25,36.885,31.21,15.39,0.81
34,25,35.2,31.21,11.34,0.8
36,3,25.059,22.401,10.61,0.86
36,25,33.093,30.156,8.88,0.71
37,3,25.604,22.686,11.4,0.82
38,3,26.149,23.077,11.75,0.88
39,3,26.617,23.21,12.8,0.86
40,3,27.085,23.255,14.14,0.93
41,3,27.543,23.577,14.4,0.86
42,3,28.002,23.686,15.41,0.92
43,3,28.372,23.412,17.48,0.92
44,3,28.742,23.631,17.78,0.84
45,3,29.112,24.023,17.48,0.88
46,3,29.472,24.157,18.03,0.85
47,3,29.831,24.534,17.76,0.86
48,3,30.191,25.008,17.17,0.87
49,3,30.533,25.53,16.39,0.84
50,3,30.876,25.709,16.73,0.83
51,3,31.218,25.046,19.77,0.87
52,3,31.605,25.543,19.18,0.84
53,3,31.993,26.874,16.0,0.8
54,3,32.357,28.214,12.81,0.74
55,3,32.722,28.69,12.32,0.78
56,3,33.085,27.949,15.52,0.81
57,3,33.448,26.478,20.84,0.82
58,3,33.812,25.285,25.22,0.83
59,3,34.181,25.626,25.03,0.81
60,3,34.55,26.505,23.28,0.8
61,3,34.919,28.077,19.6,0.79
62,3,35.288,29.11,17.51,0.78
63,3,35.657,30.477,14.53,0.77
64,3,36.036,30.434,15.55,0.74
65,3,36.415,29.91,17.86,0.77
67,3,37.174,30.243,18.64,0.88
68,3,37.555,34.456,8.25,0.78
69,3,37.943,40.201,5.95,0.73
70,3,38.328,41.575,8.47,0.69
72,3,39.095,35.388,9.48,0.8
79,3,41.748,36.469,12.64,0.69
80,3,42.092,36.845,12.47,0.75
82,3,42.786,44.31,3.56,0.71
83,3,43.132,50.191,16.37,0.74
85,3,43.81,52.514,19.87,0.71
91,3,45.507,43.051,5.4,0.64
100,37,47.314,40.847,13.67,0.8
101,37,47.421,41.804,11.85,0.75
103,37,47.636,42.132,11.55,0.8
104,37,47.743,43.267,9.38,0.76
105,37,47.85,44.752,6.47,0.72
106,37,47.958,46.448,3.15,0.68
107,37,48.065,48.315,0.52,0.67
108,37,48.173,50.352,4.52,0.7
109,37,48.207,52.573,9.06,0.64
110,37,48.241,55.001,14.01,0.63
110,40,19.465,26.968,38.55,0.68
111,37,48.274,54.166,12.21,0.61
111,40,17.483,22.831,30.59,0.72
112,37,48.307,49.42,2.3,0.73
113,37,48.34,48.017,0.67,0.65
115,37,48.404,46.333,4.28,0.59
117,37,48.471,45.797,5.52,0.56
118,37,48.505,45.622,5.95,0.54
141,55,47.945,39.492,17.63,0.82
181,78,31.551,25.799,18.23,0.76
183,78,28.778,23.127,19.64,0.82
184,78,27.388,22.355,18.38,0.83
185,78,25.997,22.109,14.96,0.83
186,78,24.607,21.497,12.64,0.9
187,78,23.215,20.331,12.42,0.91
188,78,21.832,18.52,15.17,0.87
189,78,20.448,17.29,15.45,0.9
190,78,19.065,16.448,13.73,0.91
191,78,17.682,15.756,10.89,0.9
201,94,12.904,14.319,10.96,0.7
202,94,11.504,13.355,16.09,0.7
203,94,10.104,12.008,18.84,0.63
204,94,8.695,10.4,19.61,0.76
219,136,45.854,42.299,7.75,0.75
220,136,45.832,45.534,0.65,0.78
221,136,45.81,47.981,4.74,0.84
223,136,45.761,42.977,6.08,0.78
224,136,45.736,39.687,13.23,0.77
230,136,45.597,40.453,11.28,0.67
231,136,45.575,41.665,8.58,0.73
232,136,45.552,42.085,7.61,0.8
234,136,45.506,46.639,2.49,0.63
235,136,45.483,47.107,3.57,0.72
237,136,45.435,43.789,3.62,0.72
238,136,45.411,42.784,5.79,0.64
239,136,45.329,42.459,6.33,0.7
241,136,45.164,43.381,3.95,0.72
244,136,44.913,42.653,5.03,0.6
245,136,44.832,42.416,5.39,0.7
248,136,44.583,42.338,5.04,0.73
251,136,44.157,42.312,4.18,0.68
