frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
29,2,1,14.18,12.646,10.82,0.9
30,2,1,14.558,12.762,12.34,0.81
31,2,1,14.94,12.849,14.0,0.84
32,2,1,15.321,13.03,14.95,0.86
33,2,1,15.703,13.261,15.55,0.85
34,2,1,16.084,13.523,15.93,0.85
35,2,1,16.465,13.839,15.95,0.87
36,2,1,16.9,14.182,16.08,0.88
37,2,1,17.335,14.543,16.1,0.88
38,2,1,17.77,14.957,15.83,0.89
39,2,1,18.204,15.356,15.65,0.86
40,2,1,18.639,15.805,15.2,0.89
41,2,1,19.061,16.195,15.04,0.91
42,2,1,19.483,16.505,15.29,0.92
43,2,1,19.904,16.743,15.88,0.94
44,2,1,20.326,16.967,16.53,0.91
44,2,7,8.573,7.123,16.92,0.87
45,2,1,20.748,17.24,16.91,0.91
45,2,7,8.918,7.18,19.49,0.86
46,2,1,21.127,17.517,17.08,0.87
46,2,7,9.251,7.223,21.93,0.87
47,2,1,21.505,17.901,16.76,0.92
47,2,7,9.585,7.331,23.52,0.9
48,2,1,21.884,18.199,16.84,0.91
48,2,7,9.918,7.491,24.47,0.87
49,2,1,22.268,18.426,17.25,0.94
49,2,7,10.251,7.676,25.12,0.87
50,2,1,22.651,18.702,17.43,0.94
50,2,7,10.585,7.907,25.3,0.87
51,2,1,23.03,19.172,16.75,0.92
51,2,7,10.946,8.203,25.06,0.87
52,2,1,23.408,19.81,15.37,0.93
52,2,7,11.307,8.568,24.23,0.87
53,2,1,23.786,20.436,14.08,0.94
53,2,7,11.669,8.96,23.22,0.86
54,2,1,24.164,20.906,13.48,0.94
54,2,7,12.03,9.371,22.1,0.85
55,2,1,24.542,21.157,13.79,0.82
55,2,7,12.391,9.726,21.51,0.83
57,2,1,25.271,21.346,15.53,0.89
57,2,7,13.168,10.056,23.63,0.86
58,2,1,25.64,21.543,15.98,0.96
58,2,7,13.557,10.38,23.43,0.88
59,2,7,13.945,10.718,23.14,0.88
60,2,7,14.333,11.085,22.66,0.91
61,2,7,14.678,11.422,22.18,0.91
62,2,7,15.023,11.763,21.7,0.9
63,2,7,15.368,12.146,20.97,0.88
64,2,7,15.713,12.529,20.27,0.9
65,2,7,16.059,12.903,19.65,0.91
66,2,7,16.382,13.197,19.44,0.86
67,2,7,16.705,13.417,19.69,0.91
68,2,7,17.03,13.582,20.25,0.89
69,2,7,17.354,13.744,20.8,0.88
70,2,7,17.678,14.137,20.03,0.86
71,2,7,17.974,14.711,18.15,0.92
72,2,7,18.27,15.285,16.33,0.88
73,2,7,18.565,15.716,15.35,0.84
74,2,7,18.861,16.004,15.15,0.84
78,2,7,19.909,16.22,18.53,0.84
79,2,7,20.16,16.584,17.74,0.85
81,2,7,20.663,17.038,17.55,0.84
82,2,7,20.916,17.512,16.27,0.83
83,2,7,21.169,17.943,15.24,0.86
85,2,7,21.674,18.267,15.72,0.87
87,2,7,22.165,18.797,15.2,0.84
96,2,7,24.59,19.58,20.38,0.75
99,2,7,25.526,21.41,16.13,0.81
100,2,7,25.838,22.783,11.82,0.8
104,2,7,27.086,23.878,11.84,0.74
