frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
0,0,1,5.776,6.164,6.71,0.5
55,0,1,7.853,8.07,2.76,0.51
56,0,1,7.868,8.022,1.96,0.52
57,0,1,7.883,7.97,1.1,0.57
58,0,1,7.898,7.932,0.44,0.54
59,0,1,7.899,7.904,0.07,0.5
117,0,37,13.063,11.111,14.94,0.69
118,0,37,13.132,11.111,15.39,0.68
120,2,49,28.127,23.978,14.75,0.85
120,0,37,13.264,11.055,16.65,0.73
121,2,49,27.573,23.599,14.41,0.79
122,2,49,27.018,23.236,14.0,0.78
122,0,37,13.389,11.013,17.75,0.74
123,2,49,26.464,22.937,13.33,0.8
123,2,37,19.585,11.053,43.57,0.6
124,2,49,25.909,22.637,12.63,0.89
124,0,37,13.515,11.348,16.03,0.73
125,2,49,25.355,22.387,11.71,0.83
125,2,37,18.493,11.624,37.14,0.57
126,2,37,17.946,12.006,33.1,0.68
127,2,39,13.343,11.111,16.73,0.89
127,2,37,17.4,12.536,27.95,0.71
128,2,39,12.816,11.111,13.3,0.91
128,2,37,16.81,13.023,22.53,0.79
129,2,39,12.288,11.044,10.13,0.91
129,2,37,16.22,13.389,17.45,0.8
130,2,39,11.664,10.924,6.35,0.9
130,2,37,15.63,13.607,12.94,0.8
131,2,39,11.041,10.708,3.01,0.88
131,2,37,15.04,13.642,9.29,0.86
131,0,49,13.546,22.192,63.82,0.53
132,2,39,10.417,10.44,0.23,0.87
132,2,37,14.45,13.48,6.71,0.85
132,0,49,13.558,20.405,50.5,0.67
133,2,39,9.815,10.097,2.88,0.86
133,2,37,13.809,13.211,4.33,0.85
133,0,49,13.571,18.389,35.51,0.5
134,2,37,13.169,12.882,2.18,0.84
134,0,49,13.583,16.8,23.69,0.59
135,2,37,12.548,12.52,0.22,0.84
135,0,49,13.562,15.609,15.1,0.62
135,2,58,19.297,16.276,15.65,0.82
136,2,37,11.927,12.194,2.24,0.82
136,0,49,13.54,14.737,8.84,0.63
136,2,58,18.681,16.352,12.47,0.87
137,2,37,11.306,11.915,5.39,0.83
137,0,49,13.536,14.099,4.16,0.74
137,2,58,18.066,16.408,9.17,0.9
138,2,37,10.646,11.628,9.21,0.84
138,0,49,13.531,13.632,0.75,0.71
138,2,58,17.458,16.459,5.72,0.89
139,2,37,9.987,11.265,12.8,0.82
139,0,49,13.526,13.27,1.89,0.69
139,2,58,16.851,16.498,2.09,0.9
139,2,53,21.796,31.531,44.66,0.51
140,2,37,9.328,10.829,16.09,0.83
140,0,49,13.519,12.993,3.89,0.68
140,2,58,16.243,16.433,1.17,0.95
140,2,53,21.177,29.619,39.87,0.52
141,2,37,8.668,10.303,18.86,0.8
141,0,49,13.512,12.74,5.72,0.64
141,2,58,15.565,16.114,3.53,0.92
142,2,37,8.009,9.744,21.66,0.79
142,0,49,13.505,12.549,7.08,0.62
142,2,58,14.887,15.703,5.48,0.9
142,2,53,19.937,25.476,27.78,0.52
143,0,49,13.499,12.427,7.94,0.61
143,2,58,14.209,15.285,7.57,0.9
143,2,53,19.317,23.774,23.08,0.54
144,0,49,13.492,12.388,8.18,0.58
144,2,58,13.531,14.806,9.42,0.88
145,0,49,13.481,12.378,8.19,0.59
145,2,58,12.853,14.278,11.09,0.88
145,2,53,17.986,22.294,23.95,0.51
146,0,49,13.471,12.376,8.13,0.63
146,2,58,12.164,13.725,12.83,0.89
146,2,53,17.321,20.874,20.51,0.51
147,0,49,13.46,12.42,7.73,0.68
147,2,58,11.474,13.165,14.74,0.86
147,2,53,16.656,19.679,18.15,0.52
148,0,49,13.45,12.469,7.3,0.66
148,2,58,10.784,12.664,17.43,0.84
148,2,53,15.991,18.782,17.45,0.51
149,0,49,13.439,12.505,6.95,0.67
149,2,58,10.072,12.196,21.08,0.83
149,2,53,15.281,18.068,18.24,0.53
150,0,49,13.412,12.517,6.67,0.7
150,2,53,14.571,17.4,19.41,0.56
151,0,49,13.385,12.526,6.41,0.66
151,2,53,13.862,16.627,19.95,0.6
152,0,49,13.357,12.528,6.21,0.7
152,2,53,13.149,15.642,18.96,0.62
153,0,49,13.33,12.54,5.93,0.64
153,2,53,12.437,14.727,18.42,0.62
