frame,obj_id,dist_gt,dist_pred,error_pct,iou
66,7,33.477,37.423,11.79,0.87
67,7,32.468,35.679,9.89,0.91
68,7,31.461,35.838,13.91,0.84
69,7,30.454,35.891,17.85,0.84
70,7,29.557,34.521,16.79,0.86
73,7,26.851,29.09,8.34,0.95
99,16,32.832,35.918,9.4,0.66
106,16,38.577,39.934,3.52,0.82
110,15,33.099,37.207,12.41,0.87
111,15,32.328,35.613,10.16,0.87
112,15,31.529,34.434,9.21,0.76
113,15,30.731,33.421,8.76,0.86
115,15,29.11,31.354,7.71,0.85
116,15,28.288,30.2,6.76,0.87
117,15,27.466,28.87,5.11,0.87
123,24,31.938,37.035,15.96,0.88
124,24,31.466,36.283,15.31,0.86
125,24,30.993,36.781,18.68,0.83
126,24,30.52,34.791,13.99,0.85
127,24,30.048,34.841,15.95,0.84
128,24,29.575,32.929,11.34,0.79
133,24,26.857,29.653,10.41,0.74
134,24,26.219,28.247,7.74,0.76
135,24,25.58,26.968,5.43,0.77
136,24,24.941,26.177,4.96,0.75
137,24,24.303,24.842,2.22,0.86
