frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,5.776,6.228,7.83,0.5
55,1,7.853,7.652,2.57,0.51
56,1,7.868,7.766,1.29,0.52
57,1,7.883,7.671,2.69,0.58
58,1,7.898,7.607,3.68,0.54
59,1,7.899,8.103,2.58,0.51
120,48,28.127,22.978,18.31,0.84
122,48,27.018,22.308,17.43,0.81
123,48,26.464,21.823,17.53,0.82
126,52,17.946,14.672,18.25,0.69
127,43,13.343,10.908,18.25,0.89
127,52,17.4,14.552,16.37,0.71
128,43,12.816,10.648,16.92,0.91
128,52,16.81,14.28,15.05,0.81
129,43,12.288,10.319,16.02,0.9
129,52,16.22,13.97,13.87,0.82
130,43,11.664,9.821,15.8,0.9
130,52,15.63,13.452,13.93,0.79
131,43,11.041,9.411,14.76,0.88
131,52,15.04,12.72,15.43,0.85
131,48,13.546,15.745,16.23,0.53
132,43,10.417,8.823,15.3,0.86
132,52,14.45,12.071,16.46,0.86
132,48,13.558,12.852,5.21,0.67
133,43,9.815,8.36,14.82,0.85
133,52,13.809,11.562,16.28,0.87
134,52,13.169,11.187,15.05,0.85
134,48,13.583,12.277,9.62,0.65
135,52,12.548,10.932,12.88,0.85
135,54,19.297,16.057,16.79,0.82
135,48,13.562,12.347,8.96,0.64
136,52,11.927,11.626,2.52,0.83
136,54,18.681,16.351,12.48,0.87
137,52,11.306,10.671,5.61,0.84
137,54,18.066,16.604,8.09,0.9
137,48,13.536,12.723,6.0,0.78
138,52,10.646,9.981,6.25,0.84
138,54,17.458,16.384,6.15,0.89
138,48,13.531,12.854,5.0,0.73
139,52,9.987,10.045,0.58,0.82
139,54,16.851,16.019,4.93,0.9
139,48,13.526,12.898,4.64,0.73
140,52,9.328,9.478,1.62,0.84
140,54,16.243,14.844,8.61,0.95
141,52,8.668,8.713,0.52,0.8
141,54,15.565,14.145,9.12,0.92
141,48,13.512,12.042,10.88,0.64
142,54,14.887,13.713,7.89,0.9
142,48,13.505,12.019,11.0,0.64
143,54,14.209,13.078,7.97,0.9
143,48,13.499,12.43,7.92,0.61
144,54,13.531,12.43,8.14,0.88
145,54,12.853,11.824,8.01,0.88
145,48,13.481,12.662,6.08,0.62
146,54,12.164,11.197,7.95,0.89
146,48,13.471,12.833,4.73,0.63
147,54,11.474,10.869,5.28,0.86
147,48,13.46,12.618,6.26,0.68
147,59,16.656,15.635,6.13,0.51
148,54,10.784,10.51,2.55,0.84
148,48,13.45,12.636,6.05,0.7
149,54,10.072,9.77,3.0,0.83
149,48,13.439,12.554,6.59,0.69
150,48,13.412,12.439,7.25,0.71
150,59,14.571,14.037,3.66,0.59
151,48,13.385,12.756,4.7,0.66
151,59,13.862,12.354,10.88,0.6
152,48,13.357,12.682,5.06,0.7
152,59,13.149,11.647,11.42,0.64
153,48,13.33,12.569,5.71,0.66
153,59,12.437,11.143,10.4,0.63
