frame,obj_id,dist_gt,dist_pred,error_pct,iou
34,13,55.254,56.301,1.89,0.81
54,15,18.405,17.999,2.21,0.81
55,15,19.495,18.513,5.04,0.84
56,15,20.585,19.391,5.8,0.86
57,15,21.731,20.472,5.79,0.83
58,15,22.876,21.584,5.65,0.81
59,15,24.022,22.611,5.87,0.82
60,15,25.237,23.794,5.72,0.82
61,15,26.452,24.998,5.5,0.82
62,15,27.751,26.236,5.46,0.83
63,15,29.049,27.54,5.2,0.85
64,15,30.395,28.701,5.57,0.85
65,15,31.742,29.986,5.53,0.84
66,15,33.088,31.182,5.76,0.8
67,15,34.504,32.583,5.57,0.78
68,15,35.919,33.923,5.56,0.75
69,15,37.335,35.534,4.82,0.66
70,15,38.805,37.483,3.41,0.76
71,15,40.275,39.341,2.32,0.83
71,20,14.079,13.207,6.2,0.86
72,15,41.79,41.083,1.69,0.83
72,20,15.047,13.868,7.84,0.85
73,15,43.305,42.773,1.23,0.8
73,20,16.046,14.716,8.29,0.87
74,15,44.82,43.946,1.95,0.82
74,20,17.045,15.511,9.0,0.86
75,15,46.294,45.694,1.3,0.81
75,20,18.091,16.436,9.15,0.8
76,15,47.768,47.059,1.48,0.79
76,20,19.137,17.423,8.96,0.79
77,20,20.215,18.507,8.45,0.8
78,20,21.293,19.611,7.9,0.8
79,20,22.371,20.76,7.2,0.81
80,20,23.475,21.85,6.92,0.81
81,20,24.579,23.049,6.22,0.8
82,20,25.683,24.244,5.6,0.81
83,20,26.821,25.624,4.46,0.83
84,20,27.959,27.036,3.3,0.84
85,20,29.097,28.479,2.12,0.81
86,20,30.235,29.742,1.63,0.76
87,20,31.42,30.836,1.86,0.87
87,26,17.648,16.734,5.18,0.81
88,20,32.606,31.798,2.48,0.81
88,26,18.808,17.488,7.02,0.81
89,20,33.791,32.687,3.27,0.84
89,26,19.967,18.398,7.86,0.78
90,20,34.977,33.865,3.18,0.88
90,26,21.175,19.427,8.25,0.79
91,20,36.206,35.802,1.11,0.83
91,26,22.383,20.609,7.92,0.8
92,20,37.435,37.716,0.75,0.8
92,26,23.591,21.823,7.49,0.79
93,20,38.711,39.479,1.99,0.81
93,26,24.877,23.12,7.06,0.79
94,20,39.987,42.129,5.36,0.66
94,26,26.164,24.555,6.15,0.81
95,20,41.263,44.167,7.04,0.65
95,26,27.451,26.174,4.65,0.78
96,20,42.54,45.476,6.9,0.69
96,26,28.857,27.789,3.7,0.83
97,20,43.873,46.196,5.29,0.72
97,26,30.264,29.167,3.62,0.83
98,26,31.67,30.608,3.35,0.83
99,26,33.076,32.207,2.63,0.8
100,26,34.554,33.998,1.61,0.77
101,26,36.033,36.393,1.0,0.71
102,26,37.519,39.52,5.34,0.71
103,26,39.073,41.874,7.17,0.69
103,29,17.235,16.502,4.25,0.84
104,26,40.628,43.901,8.06,0.69
104,29,18.299,17.234,5.82,0.81
105,26,42.184,44.712,5.99,0.75
105,29,19.363,18.272,5.64,0.69
106,26,43.74,45.537,4.11,0.82
107,26,45.296,46.65,2.99,0.83
108,26,46.852,48.08,2.62,0.79
109,26,48.408,50.545,4.41,0.76
110,26,49.974,53.261,6.58,0.73
111,26,51.539,56.078,8.81,0.74
112,33,27.093,28.248,4.26,0.82
113,31,18.585,18.275,1.67,0.79
113,33,28.245,28.664,1.48,0.81
113,26,54.67,59.024,7.96,0.8
114,31,19.718,19.178,2.74,0.81
114,33,29.397,29.219,0.6,0.79
114,26,56.235,61.099,8.65,0.77
115,31,20.85,19.903,4.55,0.77
116,31,21.983,20.926,4.81,0.82
116,33,31.702,30.954,2.36,0.79
117,31,23.136,22.03,4.78,0.8
118,31,24.288,23.07,5.02,0.8
118,33,34.008,32.737,3.74,0.77
119,31,25.502,24.104,5.48,0.84
119,33,35.203,33.842,3.86,0.82
120,31,26.717,25.185,5.73,0.85
121,31,27.931,26.545,4.96,0.75
122,31,29.145,27.775,4.7,0.84
123,31,30.36,29.086,4.2,0.8
123,33,40.047,36.016,10.07,0.84
124,31,31.587,30.279,4.14,0.84
124,33,41.316,38.11,7.76,0.74
125,31,32.814,31.366,4.41,0.86
126,31,34.042,32.392,4.85,0.73
127,31,35.152,33.379,5.04,0.81
129,31,37.619,35.383,5.94,0.71
130,31,38.866,37.408,3.75,0.61
133,31,42.645,39.257,7.94,0.88
134,31,43.931,40.977,6.72,0.87
136,31,46.502,43.709,6.01,0.86
137,32,45.706,47.345,3.59,0.84
138,32,46.902,47.345,0.95,0.85
139,32,48.13,48.39,0.54,0.84
139,31,50.474,47.756,5.39,0.52
140,32,49.358,49.861,1.02,0.87
141,32,50.587,50.686,0.2,0.87
142,32,51.849,51.147,1.35,0.87
143,32,53.112,52.219,1.68,0.87
144,32,54.375,53.869,0.93,0.79
145,32,55.653,55.109,0.98,0.78
146,32,56.93,55.909,1.79,0.85
147,32,58.208,57.294,1.57,0.87
149,32,60.837,59.344,2.45,0.85
151,32,63.465,60.897,4.05,0.8
189,40,53.922,43.857,18.67,0.78
190,40,54.523,43.857,19.56,0.78
191,40,55.123,44.752,18.82,0.77
192,40,55.724,45.187,18.91,0.74
193,40,56.26,44.732,20.49,0.8
194,40,56.796,43.227,23.89,0.92
195,40,57.332,42.181,26.43,0.72
196,40,57.868,41.535,28.22,0.68
202,40,60.349,40.687,32.58,0.71
203,40,60.739,40.957,32.57,0.7
204,40,61.129,41.888,31.48,0.76
