frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
0,2,7,15.254,14.672,3.82,0.87
1,2,7,15.053,14.672,2.54,0.88
2,2,7,14.852,14.642,1.42,0.89
3,2,7,14.651,14.58,0.49,0.86
4,2,7,14.45,14.519,0.47,0.88
5,2,7,14.25,14.394,1.01,0.86
6,2,7,14.049,14.221,1.23,0.86
7,2,7,13.848,14.083,1.7,0.89
8,2,7,13.647,13.962,2.31,0.9
9,2,7,13.446,13.869,3.15,0.91
10,2,7,13.245,13.704,3.47,0.91
11,2,7,13.139,13.571,3.29,0.89
12,2,7,13.032,13.467,3.34,0.85
13,2,7,12.926,13.312,2.99,0.86
14,2,7,12.82,13.142,2.51,0.88
15,2,7,12.713,12.911,1.56,0.88
16,2,7,12.607,12.717,0.88,0.87
17,2,7,12.5,12.534,0.27,0.85
18,2,7,12.394,12.384,0.08,0.84
19,2,7,12.288,12.216,0.58,0.85
20,2,7,12.181,12.045,1.12,0.84
21,2,7,12.198,11.902,2.43,0.85
22,2,7,12.215,11.775,3.6,0.86
23,2,7,12.232,11.672,4.58,0.87
24,2,7,12.249,11.574,5.51,0.86
25,2,7,12.265,11.458,6.58,0.87
26,2,7,12.383,11.371,8.17,0.86
27,2,7,12.5,11.321,9.43,0.86
28,2,7,12.617,11.318,10.29,0.86
29,2,7,12.734,11.322,11.09,0.85
30,2,7,12.851,11.374,11.49,0.87
31,2,7,13.068,11.415,12.65,0.89
32,2,7,13.285,11.444,13.86,0.89
33,2,7,13.502,11.461,15.12,0.89
34,2,7,13.719,11.473,16.37,0.88
35,2,7,13.937,11.543,17.18,0.89
36,2,7,14.236,11.595,18.55,0.88
37,2,7,14.535,11.695,19.54,0.87
38,2,7,14.833,11.895,19.81,0.86
39,2,7,15.132,12.045,20.4,0.88
40,2,7,15.431,12.158,21.21,0.86
41,2,7,15.778,12.257,22.31,0.87
42,2,7,16.124,12.366,23.31,0.88
43,2,7,16.471,12.46,24.35,0.88
