frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,5.924,6.573,10.95,0.92
0,2,6.816,7.752,13.73,0.58
1,1,5.882,6.598,12.17,0.82
1,2,6.742,7.787,15.49,0.6
2,1,5.825,6.631,13.83,0.75
2,2,6.668,7.729,15.92,0.79
3,1,5.769,6.567,13.84,0.66
3,2,6.594,7.512,13.93,0.89
4,1,5.712,6.426,12.5,0.79
4,2,6.519,7.442,14.15,0.9
5,1,5.668,6.404,12.98,0.81
5,2,6.445,7.146,10.88,0.92
6,1,5.624,6.35,12.91,0.8
6,2,6.41,7.025,9.59,0.96
7,1,5.554,6.355,14.43,0.81
7,2,6.375,6.985,9.57,0.84
8,1,5.483,6.266,14.27,0.88
8,2,6.34,6.917,9.09,0.82
9,1,5.413,6.215,14.81,0.71
9,2,6.305,6.814,8.06,0.83
10,1,5.343,6.176,15.6,0.82
10,2,6.27,6.754,7.71,0.81
11,1,5.27,6.185,17.36,0.81
11,2,6.192,6.632,7.11,0.83
12,1,5.197,6.188,19.05,0.74
12,2,6.091,6.568,7.82,0.66
13,1,5.125,6.167,20.33,0.73
13,2,5.991,6.571,9.69,0.76
14,1,5.052,6.182,22.35,0.77
14,2,5.89,6.451,9.53,0.83
15,1,5.014,6.165,22.95,0.85
15,2,5.789,6.342,9.55,0.92
16,1,4.976,6.159,23.77,0.9
16,2,5.689,6.284,10.47,0.78
16,7,19.285,44.035,128.33,0.85
17,1,4.938,6.158,24.69,0.87
17,2,5.588,6.243,11.72,0.87
17,7,19.195,42.954,123.77,0.86
18,1,4.87,6.179,26.87,0.85
18,2,5.487,6.207,13.11,0.76
18,7,19.105,42.605,123.0,0.77
19,1,4.8,6.186,28.88,0.84
19,2,5.387,6.195,15.01,0.79
19,7,19.015,41.483,118.16,0.66
19,13,22.875,70.733,209.21,0.7
20,1,4.733,6.188,30.73,0.81
20,2,5.286,6.169,16.71,0.86
20,13,22.736,67.985,199.02,0.67
21,1,4.648,6.189,33.14,0.89
21,2,5.214,6.205,19.0,0.77
21,13,22.596,67.116,197.03,0.66
22,1,4.563,6.189,35.62,0.86
22,2,5.142,6.216,20.9,0.64
22,8,6.898,7.964,15.45,0.77
23,1,4.478,6.189,38.2,0.68
23,2,5.07,6.242,23.13,0.52
23,8,6.852,7.964,16.23,0.92
23,13,22.291,66.831,199.81,0.81
24,1,4.994,6.189,23.93,0.54
24,2,4.393,6.251,42.29,0.54
24,8,6.806,7.856,15.44,0.92
24,13,22.139,66.737,201.45,0.83
