frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
90,0,45,27.459,24.224,11.78,0.61
91,0,45,27.09,24.572,9.3,0.53
100,0,45,23.91,24.922,4.23,0.56
101,0,45,23.576,24.519,4.0,0.53
103,0,45,22.927,24.062,4.95,0.55
105,0,45,22.306,23.67,6.11,0.62
106,0,45,21.961,23.377,6.45,0.53
108,0,45,21.39,23.071,7.86,0.57
109,0,45,21.118,22.555,6.8,0.6
110,0,45,20.846,22.168,6.34,0.59
123,0,81,17.848,17.999,0.84,0.61
124,0,81,17.635,17.999,2.06,0.72
125,0,81,17.421,17.954,3.06,0.63
134,0,81,15.808,17.862,12.99,0.77
135,0,81,15.623,17.455,11.73,0.69
136,0,81,15.438,16.98,9.99,0.59
141,0,81,14.713,16.157,9.82,0.52
142,0,81,14.604,15.861,8.6,0.57
237,0,128,21.523,20.833,3.2,0.92
238,0,128,20.851,20.833,0.08,0.84
239,0,128,20.178,20.715,2.66,0.88
240,0,128,19.469,20.531,5.45,0.83
241,0,128,18.759,20.254,7.97,0.88
242,0,128,18.051,19.803,9.7,0.73
243,0,128,17.343,19.254,11.02,0.8
244,0,128,16.636,18.695,12.37,0.73
244,0,129,24.691,23.741,3.84,0.86
245,0,129,24.065,23.741,1.34,0.9
246,0,129,23.351,23.664,1.34,0.9
247,0,129,22.638,23.504,3.83,0.79
248,0,140,22.067,21.589,2.17,0.77
249,0,140,21.399,21.589,0.89,0.8
250,0,140,20.731,21.524,3.83,0.76
251,0,140,20.062,21.331,6.33,0.78
252,0,140,19.371,20.969,8.25,0.81
253,0,140,18.679,20.373,9.07,0.83
253,0,129,18.611,23.209,24.71,0.88
254,0,140,17.987,19.692,9.48,0.81
254,0,129,17.954,22.067,22.9,0.84
255,0,140,17.255,18.986,10.03,0.74
255,0,129,17.219,20.881,21.27,0.67
256,0,129,16.484,19.775,19.96,0.55
257,0,129,15.749,18.771,19.19,0.63
258,0,129,15.014,17.833,18.77,0.72
259,0,129,14.304,16.924,18.32,0.76
282,0,168,18.504,17.218,6.95,0.77
283,0,168,17.796,17.218,3.25,0.68
284,0,168,17.087,17.136,0.29,0.66
285,0,168,16.366,16.971,3.7,0.78
286,0,168,15.645,16.705,6.77,0.73
287,0,168,14.912,16.326,9.48,0.75
288,0,168,14.179,15.864,11.89,0.71
289,0,168,13.445,15.379,14.38,0.74
290,0,168,12.712,14.869,16.97,0.8
291,0,168,11.978,14.345,19.76,0.73
292,0,168,11.245,13.844,23.11,0.74
293,0,168,10.512,13.293,26.46,0.64
294,0,168,9.778,12.688,29.75,0.72
295,0,168,9.042,12.068,33.47,0.67
315,0,203,16.932,18.56,9.61,0.59
317,0,203,15.812,18.465,16.78,0.71
318,0,203,15.251,18.231,19.54,0.75
319,0,203,14.689,17.841,21.46,0.73
320,0,203,14.128,17.302,22.47,0.77
321,0,203,13.603,16.726,22.96,0.83
322,0,203,13.078,16.208,23.94,0.77
323,0,203,12.557,15.706,25.08,0.82
324,0,203,12.037,15.186,26.16,0.74
325,0,203,11.509,14.629,27.1,0.78
326,0,203,10.982,14.048,27.92,0.87
326,0,211,17.963,17.999,0.2,0.51
327,0,203,10.454,13.445,28.6,0.91
327,0,212,17.441,17.999,3.2,0.67
328,0,203,9.929,12.834,29.25,0.82
328,0,212,16.7,17.999,7.78,0.74
329,0,203,9.392,12.217,30.08,0.82
330,0,203,8.856,11.622,31.24,0.78
330,0,212,15.205,17.91,17.79,0.76
331,0,212,14.456,17.387,20.27,0.76
332,0,212,13.771,16.737,21.54,0.78
333,0,212,13.085,16.085,22.92,0.76
334,0,212,12.4,15.388,24.1,0.8
335,0,212,11.714,14.71,25.57,0.8
