frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,5,10.654,11.882,11.52,0.71
1,5,10.552,11.859,12.39,0.72
2,3,14.034,15.444,10.05,0.82
2,5,10.449,11.777,12.71,0.72
3,3,13.934,15.305,9.83,0.82
3,5,10.347,11.694,13.03,0.81
4,3,13.813,15.236,10.3,0.85
5,3,13.692,15.315,11.86,0.9
6,3,13.57,15.286,12.64,0.82
7,3,13.449,15.185,12.91,0.87
8,3,13.328,15.03,12.77,0.85
9,3,13.228,14.927,12.84,0.79
10,3,13.128,14.854,13.15,0.74
11,3,13.028,14.832,13.85,0.82
12,3,12.928,14.539,12.46,0.84
13,3,12.828,14.355,11.9,0.87
14,3,12.689,14.163,11.61,0.82
15,3,12.55,14.048,11.93,0.88
16,3,12.423,14.01,12.77,0.82
17,3,12.296,13.705,11.45,0.77
18,3,12.17,13.529,11.17,0.82
19,3,12.043,13.406,11.32,0.84
20,3,11.916,13.313,11.72,0.71
21,3,11.789,13.178,11.78,0.74
22,3,11.662,13.087,12.22,0.71
23,3,11.536,12.943,12.2,0.92
24,3,11.436,12.471,9.05,0.86
25,3,11.336,12.458,9.9,0.83
26,3,11.209,12.43,10.89,0.72
27,3,11.083,12.255,10.57,0.9
28,3,10.956,12.145,10.85,0.78
29,3,10.853,12.015,10.71,0.83
30,3,10.75,11.931,10.99,0.82
31,3,10.646,11.795,10.79,0.68
32,3,10.543,11.736,11.32,0.79
33,3,10.439,11.537,10.51,0.76
34,3,10.336,11.403,10.32,0.74
35,3,10.185,11.338,11.32,0.78
36,3,10.033,11.233,11.96,0.77
37,3,9.882,11.016,11.48,0.79
38,3,9.792,10.914,11.47,0.77
39,3,9.701,10.778,11.11,0.82
40,3,9.61,10.702,11.36,0.82
41,3,9.484,10.554,11.29,0.8
42,3,9.357,10.383,10.97,0.77
43,3,9.23,10.146,9.92,0.75
44,3,9.104,9.932,9.1,0.67
50,6,14.272,16.445,15.23,0.71
51,6,14.171,16.404,15.76,0.76
52,6,14.071,16.465,17.01,0.75
53,6,13.976,16.402,17.36,0.71
54,6,13.871,16.178,16.63,0.73
55,6,13.772,15.935,15.71,0.71
56,6,13.672,15.826,15.75,0.77
57,7,12.897,14.191,10.03,0.74
57,6,13.572,15.838,16.69,0.86
58,7,12.807,14.117,10.23,0.82
58,6,13.473,15.823,17.45,0.8
59,7,12.718,14.049,10.47,0.77
59,6,13.373,15.412,15.25,0.8
60,7,12.628,13.959,10.54,0.76
60,6,13.274,15.096,13.73,0.79
61,7,12.538,13.934,11.13,0.91
61,6,13.174,14.911,13.19,0.86
62,7,12.446,14.109,13.36,0.8
62,6,13.074,14.747,12.79,0.84
63,7,12.339,14.088,14.17,0.75
63,6,12.975,14.628,12.74,0.77
64,7,12.229,13.951,14.07,0.63
64,6,12.875,14.586,13.28,0.76
65,7,12.12,13.936,14.98,0.68
66,7,12.007,13.851,15.35,0.68
66,6,12.676,13.996,10.41,0.84
67,7,11.901,13.776,15.76,0.74
67,6,12.576,13.999,11.31,0.8
68,7,11.791,14.012,18.84,0.71
68,6,12.477,14.146,13.38,0.81
69,7,11.701,13.79,17.85,0.71
69,6,12.384,13.982,12.9,0.78
70,7,11.611,13.592,17.06,0.7
70,6,12.291,13.77,12.03,0.84
71,7,11.521,13.36,15.96,0.73
71,6,12.198,13.541,11.01,0.85
71,14,13.088,14.542,11.11,0.66
72,7,11.431,13.285,16.22,0.77
72,6,12.105,13.415,10.82,0.91
72,14,12.989,14.72,13.33,0.68
73,7,11.341,13.135,15.82,0.75
73,6,12.013,13.47,12.14,0.83
73,14,12.89,14.664,13.76,0.76
74,7,11.251,12.986,15.42,0.64
74,6,11.92,13.494,13.21,0.83
74,14,12.791,14.67,14.69,0.75
75,7,11.161,12.731,14.07,0.62
75,6,11.827,13.269,12.19,0.83
75,14,12.692,14.626,15.23,0.7
76,7,11.071,12.583,13.66,0.66
76,6,11.734,12.957,10.42,0.81
76,14,12.598,14.399,14.3,0.74
76,8,12.044,13.739,14.07,0.75
77,7,10.981,12.366,12.61,0.75
77,6,11.647,13.021,11.79,0.91
77,14,12.504,14.128,12.99,0.73
77,8,11.941,13.873,16.18,0.65
78,7,10.871,12.242,12.61,0.78
