frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
0,2,6,15.254,13.128,13.94,0.91
1,2,6,15.053,13.128,12.79,0.91
2,2,6,14.852,13.08,11.93,0.9
3,2,6,14.651,13.006,11.23,0.89
4,2,6,14.45,12.871,10.93,0.89
5,2,6,14.25,12.723,10.71,0.89
6,2,6,14.049,12.555,10.63,0.89
7,2,6,13.848,12.411,10.37,0.93
8,2,6,13.647,12.297,9.89,0.9
9,2,6,13.446,12.21,9.2,0.9
10,2,6,13.245,12.11,8.57,0.87
11,2,6,13.139,12.029,8.44,0.87
12,2,6,13.032,11.957,8.25,0.84
13,2,6,12.926,11.898,7.95,0.87
14,2,6,12.82,11.813,7.85,0.91
15,2,6,12.713,11.665,8.25,0.94
16,2,6,12.607,11.475,8.98,0.92
17,2,6,12.5,11.291,9.67,0.92
18,2,6,12.394,11.14,10.12,0.91
19,2,6,12.288,11.022,10.3,0.91
20,2,6,12.181,10.901,10.51,0.91
21,2,6,12.198,10.799,11.47,0.92
22,2,6,12.215,10.692,12.46,0.89
23,2,6,12.232,10.613,13.24,0.89
24,2,6,12.249,10.569,13.71,0.89
25,2,6,12.265,10.542,14.05,0.86
26,2,6,12.383,10.539,14.89,0.87
27,2,6,12.5,10.537,15.7,0.88
28,2,6,12.617,10.54,16.46,0.89
29,2,6,12.734,10.542,17.21,0.87
30,2,6,12.851,10.579,17.68,0.91
31,2,6,13.068,10.607,18.83,0.93
32,2,6,13.285,10.616,20.1,0.94
33,2,6,13.502,10.622,21.33,0.94
34,2,6,13.719,10.646,22.4,0.92
35,2,6,13.937,10.687,23.32,0.94
36,2,6,14.236,10.725,24.66,0.94
37,2,6,14.535,10.772,25.89,0.92
38,2,6,14.833,10.848,26.87,0.91
39,2,6,15.132,10.954,27.61,0.9
40,2,6,15.431,11.068,28.27,0.89
41,2,6,15.778,11.203,28.99,0.9
42,2,6,16.124,11.34,29.67,0.91
43,2,6,16.471,11.494,30.21,0.91
44,2,6,16.817,11.648,30.74,0.93
45,2,6,17.164,11.797,31.27,0.9
46,2,6,17.512,11.963,31.68,0.92
47,2,6,17.86,12.107,32.21,0.89
48,2,6,18.208,12.288,32.51,0.88
49,2,6,18.556,12.473,32.78,0.89
50,2,6,18.904,12.727,32.67,0.9
51,2,6,19.21,12.984,32.41,0.89
52,2,6,19.517,13.2,32.36,0.88
53,2,6,19.823,13.397,32.42,0.85
54,2,6,20.13,13.556,32.66,0.86
55,2,6,20.436,13.736,32.79,0.87
56,2,6,20.732,14.01,32.42,0.82
57,2,6,21.027,14.363,31.69,0.81
58,2,6,21.323,14.713,31.0,0.8
59,2,6,21.618,15.04,30.43,0.82
60,2,6,21.913,15.308,30.14,0.82
61,2,6,22.162,15.517,29.99,0.86
62,2,6,22.41,15.788,29.55,0.89
63,2,6,22.659,16.111,28.9,0.89
64,2,6,22.907,16.614,27.47,0.88
65,2,6,23.155,17.184,25.79,0.84
66,2,6,23.403,17.61,24.75,0.89
67,2,6,23.65,17.92,24.23,0.87
68,2,6,23.898,18.15,24.05,0.85
69,2,6,24.145,18.323,24.11,0.84
70,2,6,24.393,18.633,23.61,0.79
71,2,6,24.632,18.866,23.41,0.85
72,2,6,24.871,18.999,23.61,0.84
73,2,6,25.111,18.992,24.37,0.79
74,2,6,25.352,18.986,25.11,0.81
75,2,6,25.593,19.142,25.21,0.82
76,2,6,25.813,19.427,24.74,0.8
77,2,6,26.033,19.82,23.86,0.79
78,2,6,26.252,20.242,22.89,0.75
79,2,6,26.471,20.558,22.34,0.78
80,2,6,26.691,20.789,22.11,0.84
81,2,6,26.911,20.834,22.58,0.85
82,2,6,27.131,20.869,23.08,0.72
83,2,6,27.352,21.52,21.32,0.71
84,2,6,27.571,22.337,18.98,0.75
85,2,6,27.791,22.95,17.42,0.8
86,2,6,28.01,23.363,16.59,0.83
87,2,6,28.229,23.565,16.52,0.8
88,2,6,28.448,23.716,16.63,0.76
89,2,6,28.668,23.949,16.46,0.73
90,2,6,28.887,24.176,16.31,0.73
91,2,6,29.026,24.346,16.12,0.78
92,2,6,29.165,24.412,16.3,0.83
93,2,6,29.304,24.399,16.74,0.79
94,2,6,29.443,24.389,17.17,0.78
95,2,6,29.582,24.397,17.53,0.76
96,2,6,29.705,24.403,17.85,0.8
97,2,6,29.827,24.332,18.42,0.81
98,2,6,29.845,24.252,18.74,0.78
99,2,6,29.863,24.027,19.54,0.77
100,2,6,29.934,23.588,21.2,0.77
101,2,6,30.005,23.259,22.48,0.75
102,2,6,30.076,23.061,23.32,0.74
102,2,37,29.224,21.379,26.84,0.77
103,2,6,30.147,22.934,23.93,0.71
105,2,6,30.288,22.992,24.09,0.75
106,2,6,30.297,23.246,23.27,0.76
107,2,6,30.306,23.51,22.42,0.72
108,2,6,30.314,23.77,21.59,0.68
109,2,6,30.323,24.013,20.81,0.65
109,2,39,35.954,21.77,39.45,0.59
110,2,39,34.855,21.77,37.54,0.6
111,2,39,26.448,21.704,17.94,0.57
111,2,6,30.273,24.146,20.24,0.73
112,2,39,25.373,21.634,14.74,0.56
112,2,6,30.214,24.089,20.27,0.74
113,2,39,24.298,21.329,12.22,0.5
113,2,6,30.156,23.974,20.5,0.75
114,2,39,26.837,20.858,22.28,0.52
114,2,6,30.097,23.888,20.63,0.75
115,2,39,25.74,20.328,21.03,0.52
115,2,6,30.039,23.921,20.37,0.77
116,2,6,29.981,23.946,20.13,0.85
117,2,6,29.922,23.964,19.91,0.79
117,2,41,27.134,18.992,30.01,0.53
119,2,6,29.805,24.019,19.41,0.76
120,2,6,29.747,24.189,18.68,0.75
121,2,6,29.667,24.317,18.04,0.83
122,2,6,29.588,24.385,17.58,0.83
123,2,6,29.508,24.25,17.82,0.89
124,2,6,29.428,24.148,17.94,0.89
126,2,6,29.269,24.071,17.76,0.82
127,2,6,29.19,24.034,17.66,0.79
128,2,6,29.11,24.005,17.53,0.79
129,2,6,29.029,23.914,17.62,0.82
130,2,6,28.949,23.82,17.72,0.83
131,2,6,28.838,23.749,17.65,0.8
