frame,obj_id,dist_gt,dist_pred,error_pct,iou
28,10,46.353,8210.645,17613.22,0.82
29,10,45.809,4791.768,10360.33,0.82
32,10,43.919,2483.629,5555.07,0.73
34,10,42.315,357.645,745.2,0.73
35,10,41.513,271.771,554.66,0.72
38,10,39.108,99.289,153.89,0.7
39,10,38.306,78.128,103.96,0.81
40,10,37.504,78.41,109.07,0.76
42,10,35.622,85.697,140.57,0.86
43,10,34.681,86.721,150.05,0.82
44,10,33.75,83.93,148.68,0.82
45,10,32.819,79.051,140.87,0.8
46,10,31.911,72.392,126.86,0.8
47,10,31.023,66.57,114.58,0.87
48,10,29.972,57.471,91.74,0.88
49,10,29.034,46.893,61.51,0.88
50,10,28.096,43.774,55.8,0.85
51,10,27.154,40.827,50.36,0.84
52,10,26.211,37.752,44.03,0.85
53,10,25.255,35.953,42.36,0.8
54,10,24.3,33.211,36.67,0.84
55,10,23.345,31.345,34.27,0.79
56,10,22.382,29.079,29.92,0.83
57,10,21.46,27.33,27.36,0.8
58,10,20.537,26.004,26.62,0.8
59,10,19.615,24.355,24.17,0.82
60,10,18.692,22.693,21.41,0.82
61,10,17.712,21.537,21.59,0.79
62,10,16.733,20.184,20.63,0.78
63,10,15.753,18.945,20.27,0.76
64,10,14.773,17.434,18.01,0.76
65,10,14.135,15.815,11.88,0.78
66,10,13.026,14.533,11.57,0.75
67,10,12.136,13.259,9.26,0.73
68,10,11.505,12.16,5.7,0.75
69,10,10.873,10.817,0.52,0.78
70,10,10.242,9.905,3.29,0.78
71,10,9.575,8.998,6.03,0.79
72,10,8.909,8.117,8.89,0.79
73,10,8.242,7.437,9.77,0.75
74,10,7.576,6.74,11.03,0.75
75,10,6.909,6.447,6.69,0.74
75,30,10.766,13.582,26.16,0.8
76,30,10.778,13.357,23.93,0.7
77,30,10.789,13.272,23.01,0.75
78,30,10.801,13.188,22.1,0.77
79,30,10.813,12.976,20.0,0.78
80,30,10.825,12.796,18.2,0.76
81,30,10.837,12.584,16.12,0.74
82,30,10.849,12.611,16.25,0.76
83,30,10.861,12.622,16.22,0.72
84,30,10.873,12.636,16.22,0.7
85,30,10.884,12.64,16.13,0.73
86,30,10.865,12.653,16.46,0.62
87,30,10.846,12.604,16.22,0.54
88,30,10.826,12.555,15.96,0.53
89,30,10.807,12.436,15.08,0.56
90,30,10.787,12.372,14.69,0.52
91,30,10.768,12.375,14.93,0.51
107,37,22.469,23.117,2.89,0.59
122,44,18.754,22.615,20.59,0.59
123,44,18.438,21.945,19.02,0.54
124,44,18.099,21.542,19.02,0.54
136,51,13.638,14.548,6.67,0.71
137,51,13.107,14.337,9.38,0.71
138,51,12.62,13.632,8.01,0.72
139,51,12.134,13.194,8.73,0.71
140,51,11.648,12.6,8.18,0.77
141,51,11.162,12.003,7.54,0.8
142,51,10.675,11.549,8.18,0.79
143,51,10.151,11.057,8.92,0.79
144,51,9.658,10.12,4.78,0.89
145,51,9.103,9.424,3.52,0.75
146,51,8.579,8.68,1.17,0.7
147,52,19.503,20.802,6.66,0.72
150,62,12.025,11.768,2.14,0.74
151,62,11.627,11.765,1.18,0.53
151,52,18.343,19.829,8.1,0.6
152,52,18.049,19.837,9.91,0.61
153,52,17.755,20.251,14.06,0.81
153,62,10.791,11.705,8.47,0.59
158,52,16.383,21.121,28.92,0.62
160,52,15.74,20.928,32.96,0.64
161,70,18.297,23.105,26.28,0.84
161,52,15.419,20.296,31.63,0.62
162,52,15.147,19.961,31.78,0.66
168,70,14.622,18.567,26.98,0.78
169,70,14.111,17.292,22.55,0.75
172,70,12.639,15.088,19.38,0.73
174,78,14.304,15.541,8.65,0.59
176,78,13.033,13.95,7.04,0.7
180,78,10.496,11.783,12.26,0.57
181,78,9.871,11.789,19.42,0.55
187,91,8.779,9.272,5.62,0.5
189,91,8.386,9.168,9.33,0.53
190,91,8.19,8.552,4.42,0.63
191,91,7.994,8.129,1.69,0.68
192,91,7.818,7.979,2.06,0.72
193,91,7.641,7.927,3.74,0.62
194,91,7.465,7.797,4.44,0.58
195,91,7.289,7.571,3.87,0.5
197,100,18.117,20.575,13.57,0.54
199,100,17.352,20.05,15.55,0.7
200,100,16.97,19.839,16.91,0.87
201,91,6.163,6.709,8.86,0.56
201,100,16.589,19.574,17.99,0.64
202,91,5.992,6.46,7.81,0.61
205,100,15.08,18.17,20.49,0.7
205,108,18.152,22.826,25.75,0.68
206,100,14.704,17.864,21.49,0.77
207,100,14.328,17.535,22.38,0.79
207,110,48.603,87.688,80.42,0.76
208,100,13.966,16.992,21.67,0.71
208,110,48.386,87.845,81.55,0.84
208,113,13.901,16.662,19.86,0.7
209,100,13.604,16.46,20.99,0.65
209,113,13.524,16.52,22.15,0.74
209,108,17.58,22.543,28.23,0.72
210,100,13.243,15.887,19.97,0.62
210,113,13.148,16.073,22.25,0.82
210,108,17.454,22.736,30.26,0.7
210,110,47.785,90.725,89.86,0.88
211,100,12.881,15.569,20.86,0.68
211,113,12.771,15.145,18.59,0.77
211,108,17.328,22.945,32.42,0.71
211,110,47.4,94.847,100.1,0.91
212,100,12.519,14.898,19.0,0.76
212,113,12.394,14.511,17.08,0.85
212,110,47.016,97.236,106.81,0.91
213,100,12.178,14.586,19.78,0.83
213,113,11.986,13.873,15.74,0.77
213,110,46.632,99.374,113.1,0.91
214,100,11.837,14.162,19.65,0.77
214,113,11.577,13.501,16.62,0.78
215,100,11.496,13.724,19.38,0.74
215,113,11.169,12.894,15.45,0.76
216,100,11.154,13.102,17.47,0.69
216,113,10.76,12.579,16.9,0.86
216,108,16.658,22.441,34.71,0.52
217,100,10.813,12.757,17.98,0.79
217,113,10.352,12.078,16.67,0.8
217,108,16.52,22.239,34.62,0.57
218,100,10.43,12.213,17.1,0.7
218,113,9.967,11.402,14.39,0.77
218,108,16.381,22.153,35.24,0.55
218,124,16.67,21.053,26.29,0.7
218,110,45.124,104.694,132.01,0.89
219,100,10.046,11.73,16.76,0.74
219,113,9.583,10.88,13.54,0.74
219,108,16.249,22.257,36.98,0.62
219,110,44.843,102.309,128.15,0.83
220,100,9.663,11.104,14.91,0.81
220,113,9.198,10.413,13.2,0.79
220,108,16.117,21.854,35.59,0.74
220,110,44.597,101.859,128.4,0.81
220,124,16.434,20.31,23.58,0.56
221,100,9.28,10.775,16.12,0.83
221,113,8.814,9.949,12.88,0.73
221,108,15.986,21.671,35.57,0.63
221,110,44.351,105.318,137.46,0.8
221,124,16.316,20.15,23.49,0.63
222,100,8.897,10.23,14.99,0.82
222,113,8.41,9.313,10.73,0.71
222,108,15.854,21.218,33.83,0.58
222,110,44.105,105.949,140.22,0.8
222,124,24.235,20.184,16.72,0.56
223,100,8.543,9.741,14.02,0.81
223,113,8.052,8.748,8.65,0.75
223,110,43.859,99.106,125.96,0.81
223,124,24.127,20.225,16.18,0.56
224,100,8.189,9.204,12.39,0.86
224,113,7.67,8.267,7.78,0.85
