frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,3,23.791,28.248,18.73,0.61
22,14,17.275,15.843,8.29,0.86
23,14,16.338,15.042,7.93,0.86
24,14,15.183,13.874,8.63,0.86
25,14,14.029,12.751,9.11,0.83
26,14,12.803,11.762,8.14,0.82
27,20,21.685,19.157,11.66,0.8
28,20,20.678,18.369,11.17,0.87
29,20,19.671,17.76,9.72,0.86
30,20,18.45,16.742,9.26,0.89
31,20,17.072,15.846,7.18,0.87
36,1,25.059,21.988,12.26,0.82
37,1,25.604,22.543,11.96,0.79
38,1,26.149,23.027,11.94,0.77
39,1,26.617,23.193,12.86,0.72
40,1,27.085,23.249,14.16,0.74
41,1,27.543,23.575,14.41,0.65
44,34,28.742,23.277,19.01,0.82
45,34,29.112,23.9,17.9,0.85
46,34,29.472,24.446,17.05,0.79
47,34,29.831,24.633,17.43,0.81
48,34,30.191,25.042,17.05,0.82
49,34,30.533,25.542,16.35,0.78
50,34,30.876,26.089,15.5,0.76
51,34,31.218,25.895,17.05,0.77
52,34,31.605,25.831,18.27,0.78
53,34,31.993,26.578,16.92,0.74
54,34,32.357,27.669,14.49,0.73
56,34,33.085,27.198,17.79,0.77
57,34,33.448,26.249,21.52,0.8
58,34,33.812,25.576,24.36,0.79
59,34,34.181,25.724,24.74,0.79
60,34,34.55,26.54,23.18,0.77
61,34,34.919,27.655,20.8,0.77
62,34,35.288,28.957,17.94,0.72
63,34,35.657,29.912,16.11,0.73
68,34,37.555,34.984,6.85,0.73
69,34,37.943,40.438,6.57,0.77
70,34,38.328,42.655,11.29,0.7
72,34,39.095,37.126,5.04,0.7
104,53,47.743,43.857,8.14,0.73
117,53,48.471,43.857,9.52,0.58
118,53,48.505,44.961,7.31,0.57
191,70,17.682,15.235,13.84,0.86
218,105,45.876,42.299,7.8,0.67
220,105,45.832,45.534,0.65,0.68
221,105,45.81,47.981,4.74,0.79
224,105,45.736,42.977,6.03,0.73
239,121,45.329,42.299,6.68,0.77
240,121,45.246,43.325,4.25,0.75
252,121,44.014,40.692,7.55,0.76
253,121,43.872,39.013,11.08,0.7
254,121,43.731,38.484,12.0,0.71
255,121,43.589,38.31,12.11,0.72
259,121,43.024,42.841,0.42,0.76
260,121,42.88,44.6,4.01,0.81
268,121,41.725,45.218,8.37,0.78
269,121,41.597,44.301,6.5,0.72
281,121,40.397,42.946,6.31,0.79
285,121,40.299,44.637,10.77,0.74
286,121,40.274,43.051,6.89,0.77
