frame,obj_id,dist_gt,dist_pred,error_pct,iou
34,11,55.254,56.301,1.89,0.79
54,13,18.405,17.731,3.66,0.81
55,13,19.495,18.464,5.29,0.86
56,13,20.585,19.541,5.07,0.85
57,13,21.731,20.86,4.0,0.84
58,13,22.876,22.134,3.24,0.81
59,13,24.022,23.485,2.23,0.8
60,13,25.237,24.634,2.39,0.83
61,13,26.452,25.765,2.6,0.85
62,13,27.751,26.956,2.86,0.85
63,13,29.049,28.243,2.77,0.86
64,13,30.395,29.169,4.03,0.83
65,13,31.742,30.499,3.92,0.81
66,13,33.088,31.516,4.75,0.82
67,13,34.504,32.449,5.95,0.85
68,13,35.919,34.021,5.28,0.81
69,13,37.335,35.973,3.65,0.69
70,13,38.805,37.443,3.51,0.83
71,13,40.275,39.646,1.56,0.83
72,13,41.79,40.439,3.23,0.84
72,16,15.047,14.493,3.68,0.82
73,13,43.305,42.655,1.5,0.77
73,16,16.046,14.979,6.65,0.88
74,13,44.82,44.532,0.64,0.78
74,16,17.045,15.681,8.0,0.88
75,13,46.294,46.369,0.16,0.81
75,16,18.091,16.83,6.97,0.81
76,13,47.768,47.015,1.58,0.79
76,16,19.137,17.945,6.23,0.8
77,16,20.215,19.137,5.33,0.79
78,16,21.293,20.235,4.97,0.83
79,16,22.371,21.63,3.31,0.78
80,16,23.475,22.416,4.51,0.84
81,16,24.579,23.59,4.02,0.83
82,16,25.683,24.673,3.93,0.82
83,16,26.821,26.157,2.48,0.83
84,16,27.959,27.515,1.59,0.82
85,16,29.097,28.906,0.66,0.82
86,16,30.235,29.893,1.13,0.76
87,16,31.42,30.758,2.11,0.85
87,22,17.648,16.734,5.18,0.82
88,16,32.606,31.608,3.06,0.9
88,22,18.808,17.556,6.65,0.81
89,16,33.791,32.482,3.88,0.88
89,22,19.967,18.592,6.89,0.77
90,16,34.977,34.033,2.7,0.88
90,22,21.175,19.806,6.46,0.78
91,16,36.206,35.977,0.63,0.87
91,22,22.383,21.209,5.24,0.8
92,16,37.435,38.247,2.17,0.8
92,22,23.591,22.544,4.43,0.79
93,16,38.711,40.856,5.54,0.78
93,22,24.877,23.954,3.71,0.78
94,16,39.987,43.86,9.69,0.65
94,22,26.164,25.883,1.08,0.79
95,16,41.263,44.962,8.96,0.67
95,22,27.451,27.413,0.14,0.78
96,16,42.54,45.342,6.59,0.64
96,22,28.857,28.868,0.04,0.79
97,16,43.873,45.47,3.64,0.7
97,22,30.264,30.388,0.41,0.81
98,22,31.67,31.476,0.61,0.8
99,22,33.076,33.035,0.12,0.82
100,22,34.554,34.234,0.93,0.81
101,22,36.033,36.795,2.11,0.73
102,22,37.519,40.29,7.39,0.67
103,22,39.073,42.6,9.03,0.73
103,24,17.235,16.276,5.56,0.86
104,22,40.628,44.512,9.56,0.71
104,24,18.299,17.053,6.81,0.86
105,22,42.184,44.073,4.48,0.8
105,24,19.363,18.029,6.89,0.73
106,22,43.74,45.037,2.96,0.82
107,22,45.296,47.796,5.52,0.83
108,22,46.852,50.162,7.07,0.79
109,22,48.408,51.004,5.36,0.81
110,22,49.974,54.417,8.89,0.73
111,22,51.539,57.449,11.47,0.74
111,24,25.979,23.143,10.91,0.66
112,22,53.104,58.536,10.23,0.81
112,24,27.093,26.313,2.88,0.8
113,22,54.67,60.917,11.43,0.76
113,26,18.585,18.275,1.67,0.8
113,24,28.245,28.005,0.85,0.86
114,22,56.235,59.691,6.15,0.84
114,26,19.718,19.26,2.32,0.8
114,24,29.397,29.565,0.57,0.81
115,26,20.85,20.053,3.82,0.75
116,26,21.983,21.56,1.93,0.8
116,24,31.702,31.731,0.09,0.84
117,26,23.136,22.675,1.99,0.8
118,26,24.288,23.685,2.48,0.76
119,26,25.502,24.707,3.12,0.84
120,26,26.717,25.792,3.46,0.8
121,26,27.931,27.379,1.98,0.72
122,26,29.145,28.397,2.57,0.83
123,26,30.36,29.71,2.14,0.8
124,26,31.587,30.693,2.83,0.84
124,29,41.316,40.847,1.13,0.69
125,26,32.814,31.585,3.75,0.87
126,26,34.042,32.474,4.61,0.8
129,26,37.619,36.094,4.05,0.7
130,26,38.866,38.291,1.48,0.61
133,26,42.645,40.873,4.16,0.78
134,26,43.931,41.812,4.82,0.84
137,27,45.706,47.345,3.59,0.84
138,27,46.902,47.345,0.95,0.88
139,27,48.13,48.634,1.05,0.88
140,27,49.358,49.08,0.56,0.91
141,27,50.587,49.23,2.68,0.88
142,27,51.849,50.679,2.26,0.89
143,27,53.112,52.691,0.79,0.89
144,27,54.375,55.044,1.23,0.79
145,27,55.653,55.876,0.4,0.79
146,27,56.93,56.158,1.36,0.83
147,27,58.208,58.083,0.22,0.92
148,27,59.522,60.753,2.07,0.9
149,27,60.837,61.698,1.42,0.91
150,27,62.151,62.02,0.21,0.83
151,27,63.465,62.128,2.11,0.83
189,37,53.922,43.857,18.67,0.78
190,37,54.523,43.857,19.56,0.8
191,37,55.123,44.961,18.44,0.77
192,37,55.724,45.342,18.63,0.72
193,37,56.26,44.341,21.19,0.75
195,37,57.332,41.949,26.83,0.78
196,37,57.868,41.208,28.79,0.7
202,37,60.349,40.048,33.64,0.74
203,37,60.739,41.521,31.64,0.71
213,35,63.236,57.203,9.54,0.67
