frame,obj_id,dist_gt,dist_pred,error_pct,iou
61,7,38.692,42.299,9.32,0.82
62,7,37.627,42.299,12.42,0.82
63,7,36.561,43.325,18.5,0.79
64,7,35.496,42.635,20.11,0.78
65,7,34.486,39.59,14.8,0.86
66,7,33.477,35.587,6.3,0.89
67,7,32.468,34.426,6.03,0.89
68,7,31.461,34.718,10.35,0.86
69,7,30.454,34.151,12.14,0.9
73,7,26.851,29.001,8.01,0.97
96,21,36.317,39.492,8.74,0.62
97,21,35.155,39.492,12.34,0.62
98,21,33.993,37.82,11.26,0.65
99,21,32.832,35.798,9.03,0.67
104,16,38.571,39.492,2.39,0.74
104,20,37.38,42.299,13.16,0.75
105,16,38.53,39.492,2.5,0.71
105,20,36.707,41.32,12.57,0.82
106,16,38.577,39.492,2.37,0.77
107,16,38.624,40.385,4.56,0.76
107,20,35.337,40.083,13.43,0.7
108,16,38.671,40.692,5.23,0.68
108,20,34.64,39.687,14.57,0.72
109,16,38.718,40.796,5.37,0.63
109,20,33.87,38.7,14.26,0.65
110,20,33.099,36.057,8.94,0.84
111,20,32.328,34.572,6.94,0.81
112,16,39.262,36.641,6.67,0.67
113,20,30.731,32.849,6.89,0.87
114,20,29.932,31.738,6.03,0.88
114,16,39.759,38.494,3.18,0.65
115,20,29.11,30.842,5.95,0.87
116,20,28.288,30.04,6.19,0.86
116,16,40.389,39.154,3.06,0.81
117,20,27.466,28.821,4.93,0.86
118,20,26.567,27.559,3.73,0.86
124,33,31.466,34.866,10.81,0.85
125,33,30.993,34.866,12.5,0.83
126,33,30.52,34.198,12.05,0.84
127,33,30.048,33.347,10.98,0.87
128,33,29.575,32.471,9.79,0.8
128,41,59.673,59.095,0.97,0.75
129,33,29.031,31.619,8.91,0.79
130,33,28.488,31.345,10.03,0.63
131,33,27.944,30.717,9.92,0.58
131,41,59.244,57.203,3.45,0.83
133,33,26.857,29.026,8.07,0.65
134,33,26.219,28.055,7.0,0.71
135,33,25.58,26.909,5.2,0.78
136,33,24.941,26.159,4.88,0.73
137,33,24.303,24.165,0.57,0.86
