frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,20.433,18.864,7.68,0.96
1,1,20.51,18.921,7.75,0.95
2,1,20.587,18.897,8.21,0.94
3,1,20.664,18.543,10.26,0.94
4,1,20.74,18.152,12.48,0.95
5,1,20.807,18.034,13.33,0.92
6,1,20.874,17.98,13.86,0.91
7,1,20.941,17.827,14.87,0.91
8,1,21.008,17.645,16.01,0.93
9,1,21.075,17.634,16.33,0.93
10,1,21.141,17.733,16.12,0.93
11,1,21.192,17.866,15.7,0.93
12,1,21.243,17.985,15.34,0.93
13,1,21.294,18.138,14.82,0.92
14,1,21.344,18.404,13.78,0.92
15,1,21.395,18.932,11.51,0.92
16,1,21.433,19.291,10.0,0.92
17,1,21.472,19.397,9.66,0.92
18,1,21.51,19.698,8.42,0.9
19,1,21.548,19.696,8.59,0.91
20,1,21.586,19.648,8.98,0.9
21,1,21.622,19.484,9.89,0.88
22,1,21.658,19.394,10.45,0.88
23,1,21.693,19.258,11.23,0.9
24,1,21.729,19.225,11.53,0.89
25,1,21.772,19.337,11.18,0.89
26,1,21.814,19.675,9.81,0.89
27,1,21.856,19.929,8.82,0.9
28,1,21.899,20.335,7.14,0.91
29,1,21.946,20.931,4.62,0.85
30,1,21.993,21.131,3.92,0.87
31,1,22.04,21.407,2.87,0.87
32,1,22.105,21.483,2.81,0.88
33,1,22.17,21.238,4.2,0.9
34,1,22.235,20.858,6.19,0.9
35,1,22.301,20.671,7.31,0.92
36,1,22.372,20.857,6.77,0.92
37,1,22.443,21.212,5.49,0.91
38,1,22.514,21.393,4.98,0.9
39,1,22.603,21.333,5.61,0.92
40,1,22.691,21.291,6.17,0.92
41,1,22.779,21.301,6.49,0.91
42,1,22.867,21.351,6.63,0.9
43,1,22.956,21.168,7.79,0.9
44,1,23.047,21.02,8.79,0.93
45,1,23.137,20.758,10.28,0.94
46,1,23.228,20.613,11.26,0.94
47,1,23.325,20.677,11.35,0.92
48,1,23.404,21.137,9.68,0.9
49,1,23.488,21.316,9.25,0.92
50,1,23.571,21.274,9.75,0.9
51,1,23.655,21.034,11.08,0.88
52,1,23.724,21.136,10.91,0.9
53,1,23.793,21.291,10.52,0.93
54,1,23.862,21.471,10.02,0.95
55,1,23.93,21.777,9.0,0.94
56,1,23.986,22.462,6.35,0.89
57,1,24.042,22.564,6.14,0.89
58,1,24.105,22.141,8.15,0.9
59,1,24.169,21.493,11.07,0.85
60,1,24.233,20.722,14.49,0.82
61,1,24.298,20.575,15.32,0.89
62,1,24.365,21.733,10.8,0.9
63,1,24.434,23.574,3.52,0.88
64,1,24.503,24.838,1.36,0.89
65,1,24.561,24.069,2.0,0.89
66,1,24.619,22.976,6.67,0.8
67,1,24.667,22.353,9.38,0.88
68,1,24.739,22.47,9.17,0.89
69,1,24.811,22.992,7.33,0.88
70,1,24.883,23.888,4.0,0.87
71,1,24.948,24.447,2.01,0.85
72,1,25.013,24.218,3.18,0.9
72,11,60.523,59.252,2.1,0.84
73,11,57.094,53.605,6.11,0.85
74,1,25.144,24.083,4.22,0.94
75,11,50.237,48.789,2.88,0.82
76,11,46.744,47.425,1.46,0.68
77,11,43.25,43.546,0.68,0.76
78,11,39.813,37.895,4.82,0.66
78,1,25.384,23.341,8.05,0.88
79,11,36.377,31.385,13.72,0.65
79,1,25.444,22.186,12.8,0.87
80,11,32.919,27.296,17.08,0.73
80,1,25.505,21.498,15.71,0.89
81,11,29.461,24.469,16.95,0.75
81,1,25.566,21.361,16.45,0.88
82,1,25.604,21.36,16.57,0.92
83,1,25.642,21.529,16.04,0.94
84,1,25.679,22.047,14.14,0.93
85,1,25.697,22.651,11.86,0.88
86,1,25.714,23.098,10.17,0.91
87,1,25.73,23.144,10.05,0.87
88,1,25.747,23.02,10.59,0.88
89,1,25.763,23.086,10.39,0.88
90,1,25.78,23.156,10.18,0.87
92,1,25.79,23.611,8.45,0.89
93,1,25.796,23.937,7.2,0.85
94,1,25.759,23.755,7.78,0.92
95,1,25.723,23.521,8.56,0.91
96,1,25.687,23.236,9.54,0.92
97,1,25.651,23.093,9.97,0.9
98,1,25.604,23.323,8.91,0.91
99,1,25.558,24.072,5.82,0.9
100,1,25.511,24.369,4.48,0.91
101,1,25.437,23.88,6.12,0.89
102,1,25.363,23.202,8.52,0.92
103,1,25.29,23.095,8.68,0.92
104,1,25.217,23.332,7.48,0.92
105,1,25.144,23.02,8.45,0.95
106,1,25.068,23.033,8.12,0.94
107,1,24.992,23.268,6.9,0.9
108,1,24.916,23.149,7.09,0.9
109,1,24.84,23.108,6.98,0.89
110,1,24.765,23.136,6.58,0.88
111,1,24.693,23.124,6.36,0.86
112,1,24.622,22.818,7.33,0.89
113,1,24.551,22.423,8.67,0.87
114,1,24.48,22.168,9.44,0.86
115,1,24.399,22.266,8.74,0.85
116,1,24.317,22.793,6.27,0.89
117,1,24.307,23.164,4.7,0.92
118,1,24.237,22.955,5.29,0.9
119,1,24.167,22.213,8.09,0.91
120,1,24.097,21.764,9.68,0.89
121,1,24.033,22.258,7.39,0.78
122,1,23.969,23.186,3.27,0.72
123,1,23.905,24.168,1.1,0.68
124,1,23.84,24.436,2.5,0.69
125,1,23.776,23.933,0.66,0.75
126,1,23.712,23.079,2.67,0.83
127,1,23.648,22.39,5.32,0.9
128,1,23.584,22.149,6.09,0.87
129,1,23.511,21.986,6.49,0.91
130,1,23.439,22.05,5.93,0.86
131,1,23.366,22.361,4.3,0.83
132,1,23.294,22.17,4.82,0.84
133,1,23.222,21.713,6.5,0.88
134,1,23.161,21.248,8.26,0.88
135,1,23.101,20.998,9.1,0.87
136,1,23.041,20.703,10.15,0.87
137,1,22.981,20.551,10.57,0.88
138,1,22.92,20.785,9.32,0.89
139,1,22.86,20.93,8.44,0.92
140,1,22.8,21.504,5.68,0.91
141,1,22.739,21.962,3.42,0.94
142,1,22.685,22.16,2.31,0.89
143,1,22.63,22.008,2.75,0.88
144,1,22.576,21.898,3.0,0.87
145,1,22.522,21.721,3.56,0.88
146,1,22.468,21.38,4.84,0.9
147,1,22.417,21.217,5.35,0.91
148,1,22.365,21.214,5.15,0.9
149,1,22.314,20.988,5.94,0.9
150,1,22.263,20.313,8.76,0.92
151,1,22.211,20.289,8.65,0.86
152,1,22.161,20.752,6.36,0.83
153,1,22.11,20.957,5.22,0.83
153,31,29.315,30.44,3.84,0.85
154,1,22.06,20.805,5.69,0.89
154,31,27.865,28.435,2.04,0.9
155,1,22.009,20.553,6.61,0.94
155,31,26.415,26.302,0.43,0.88
156,1,21.959,20.35,7.33,0.93
156,31,24.988,24.189,3.2,0.87
157,1,21.908,20.231,7.65,0.92
157,31,23.561,22.529,4.38,0.89
158,1,21.858,20.5,6.21,0.9
158,31,22.133,21.168,4.36,0.88
159,1,21.815,20.981,3.82,0.89
159,31,20.727,19.942,3.79,0.87
160,1,21.772,20.971,3.68,0.9
161,1,21.73,20.513,5.6,0.91
162,1,21.687,20.331,6.25,0.89
163,1,21.633,20.489,5.29,0.83
164,1,21.578,20.545,4.79,0.83
165,1,21.524,20.036,6.91,0.87
166,1,21.47,19.498,9.18,0.88
167,1,21.395,19.137,10.55,0.92
168,1,21.321,19.027,10.76,0.94
169,1,21.247,19.027,10.45,0.94
170,1,21.172,18.876,10.84,0.93
171,1,21.098,18.542,12.12,0.92
172,1,21.024,18.284,13.03,0.91
173,1,20.949,18.112,13.54,0.91
174,1,20.875,17.994,13.8,0.91
175,1,20.774,17.88,13.93,0.92
176,1,20.673,17.788,13.96,0.93
177,1,20.572,17.86,13.18,0.91
178,1,20.471,17.885,12.63,0.9
179,1,20.384,17.82,12.58,0.92
180,1,20.296,17.692,12.83,0.93
181,1,20.209,17.801,11.91,0.95
182,1,20.132,17.911,11.03,0.93
183,1,20.055,18.163,9.44,0.92
184,1,19.979,18.757,6.11,0.91
185,1,19.896,19.484,2.07,0.89
186,1,19.813,19.727,0.43,0.9
187,1,19.773,20.248,2.4,0.85
188,1,19.733,20.161,2.17,0.88
189,1,19.694,20.175,2.44,0.87
190,1,19.654,19.937,1.44,0.9
191,1,19.631,19.213,2.13,0.95
192,1,19.609,18.44,5.96,0.95
193,1,19.587,17.964,8.28,0.94
194,1,19.582,17.763,9.29,0.96
195,1,19.578,17.655,9.82,0.97
196,1,19.574,17.604,10.06,0.98
197,1,19.57,17.584,10.15,0.98
198,1,19.584,17.602,10.12,0.98
199,1,19.598,17.647,9.96,0.97
200,1,19.612,17.756,9.46,0.94
201,1,19.626,17.787,9.37,0.95
202,1,19.653,17.871,9.07,0.95
203,1,19.679,17.806,9.52,0.96
204,1,19.706,17.694,10.21,0.95
205,1,19.732,17.617,10.72,0.94
206,1,19.758,17.551,11.17,0.94
207,1,19.785,17.586,11.12,0.96
208,1,19.811,17.649,10.91,0.96
209,1,19.864,17.596,11.42,0.96
210,1,19.918,17.768,10.79,0.94
211,1,19.971,18.073,9.5,0.93
212,1,20.027,18.37,8.27,0.9
213,1,20.082,18.585,7.45,0.9
214,1,20.138,18.512,8.07,0.92
215,1,20.21,18.448,8.72,0.92
216,1,20.282,18.49,8.84,0.93
217,1,20.355,18.532,8.95,0.94
218,1,20.45,18.641,8.85,0.92
219,1,20.545,18.663,9.16,0.9
220,1,20.64,18.662,9.58,0.92
221,1,20.735,18.742,9.61,0.92
222,1,20.847,18.747,10.07,0.91
