frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,5.924,6.513,9.94,0.93
0,2,6.816,7.782,14.17,0.81
1,1,5.882,6.512,10.71,0.82
1,2,6.742,7.783,15.44,0.82
2,1,5.825,6.566,12.72,0.79
2,2,6.668,7.713,15.68,0.9
3,1,5.769,6.491,12.52,0.81
3,2,6.594,7.475,13.37,0.86
4,1,5.712,6.354,11.24,0.79
4,2,6.519,7.338,12.55,0.93
5,1,5.668,6.398,12.88,0.87
5,2,6.445,7.148,10.91,0.93
6,1,5.624,6.344,12.8,0.85
6,2,6.41,7.04,9.82,0.94
7,1,5.554,6.321,13.82,0.8
7,2,6.375,6.964,9.24,0.82
8,1,5.483,6.26,14.17,0.71
8,2,6.34,6.924,9.21,0.69
9,1,5.413,6.212,14.75,0.8
9,2,6.305,6.824,8.22,0.87
10,1,5.343,6.237,16.75,0.78
10,2,6.27,6.78,8.14,0.84
11,1,5.27,6.225,18.12,0.78
11,2,6.192,6.659,7.54,0.78
12,1,5.197,6.234,19.94,0.71
12,2,6.091,6.547,7.48,0.66
13,1,5.125,6.224,21.46,0.7
13,2,5.991,6.481,8.19,0.9
14,1,5.052,6.213,22.98,0.78
14,2,5.89,6.386,8.42,0.85
15,1,5.014,6.212,23.89,0.82
15,2,5.789,6.309,8.97,0.92
16,1,4.976,6.199,24.56,0.79
16,2,5.689,6.258,10.01,0.77
16,6,19.285,42.839,122.13,0.71
17,1,4.938,6.204,25.62,0.79
17,2,5.588,6.214,11.2,0.88
17,6,19.195,42.004,118.83,0.73
18,1,4.87,6.213,27.58,0.76
18,2,5.487,6.195,12.89,0.85
18,6,19.105,40.567,112.33,0.75
19,1,4.8,6.226,29.73,0.82
19,2,5.387,6.2,15.1,0.92
19,6,19.015,39.784,109.22,0.7
19,11,22.875,61.82,170.25,0.54
20,1,4.733,6.211,31.21,0.89
20,2,5.286,6.2,17.28,0.86
20,6,18.925,39.675,109.64,0.75
20,11,22.736,62.87,176.52,0.55
21,1,4.648,6.2,33.37,0.91
21,2,5.214,6.227,19.43,0.74
21,6,18.835,39.36,108.98,0.68
22,1,4.563,6.2,35.86,0.79
22,2,5.142,6.204,20.66,0.64
22,4,6.898,8.027,16.37,0.74
22,6,22.641,38.198,68.72,0.63
23,1,4.478,6.199,38.42,0.64
23,2,5.07,6.185,22.01,0.51
23,4,6.852,7.968,16.29,0.85
23,6,18.473,37.057,100.6,0.65
24,1,4.994,6.181,23.75,0.54
24,2,4.393,6.172,40.49,0.56
24,4,6.806,7.862,15.51,0.77
24,6,18.292,35.66,94.94,0.73
25,1,4.308,6.178,43.39,0.63
25,2,4.919,6.166,25.34,0.58
25,4,6.76,7.756,14.74,0.78
25,6,18.112,34.602,91.05,0.77
26,1,4.235,6.21,46.64,0.67
26,4,6.713,7.736,15.23,0.79
26,6,17.931,34.018,89.72,0.76
26,13,6.09,7.023,15.32,0.7
27,1,4.161,6.214,49.34,0.65
27,4,6.632,7.698,16.08,0.74
27,6,17.801,33.293,87.02,0.71
27,13,6.014,7.077,17.67,0.82
