frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
84,2,4,25.089,39.373,56.94,0.89
85,2,4,24.492,37.404,52.72,0.85
87,2,4,23.297,35.676,53.13,0.88
88,2,4,22.7,33.935,49.49,0.82
89,2,4,22.103,32.276,46.02,0.83
90,2,4,21.535,30.724,42.67,0.84
91,2,4,20.966,29.464,40.53,0.86
92,2,4,20.399,28.309,38.78,0.87
93,2,4,19.832,27.211,37.2,0.82
94,2,4,19.265,26.087,35.41,0.8
95,2,4,18.776,25.014,33.22,0.82
96,2,4,18.286,24.072,31.64,0.86
97,2,4,17.796,23.199,30.36,0.91
98,2,4,17.306,22.323,28.99,0.93
99,2,4,16.816,21.441,27.5,0.9
100,2,4,16.334,20.57,25.94,0.9
101,2,4,15.851,19.681,24.16,0.87
102,2,4,15.368,18.827,22.5,0.88
103,2,4,14.886,18.021,21.07,0.81
103,2,12,25.026,30.796,23.05,0.78
104,2,4,14.403,17.236,19.67,0.8
104,2,12,24.61,30.796,25.13,0.81
105,2,12,24.169,30.664,26.87,0.81
107,2,12,23.288,30.523,31.07,0.75
109,2,12,22.526,30.279,34.42,0.83
110,2,12,22.145,29.815,34.64,0.85
111,2,12,21.764,29.379,34.99,0.81
112,2,12,21.382,29.023,35.73,0.84
113,2,12,21.051,28.533,35.54,0.84
114,2,12,20.721,27.996,35.11,0.84
115,2,12,20.39,27.444,34.59,0.91
116,2,12,20.059,26.89,34.05,0.91
117,2,12,19.728,26.342,33.53,0.92
118,2,12,19.508,25.724,31.86,0.91
119,2,12,19.289,25.117,30.22,0.91
120,2,12,19.069,24.616,29.09,0.9
121,2,12,18.85,24.151,28.12,0.91
122,2,12,18.63,23.702,27.22,0.87
123,2,12,18.466,23.332,26.35,0.89
124,2,12,18.301,23.055,25.98,0.91
124,2,16,27.041,38.876,43.77,0.9
125,2,12,18.137,22.903,26.28,0.9
125,2,16,26.893,38.876,44.56,0.86
126,2,12,17.973,22.811,26.92,0.88
126,2,16,26.745,38.668,44.58,0.89
127,2,16,26.597,38.445,44.55,0.91
128,2,12,17.703,22.743,28.47,0.86
128,2,16,26.449,38.255,44.64,0.85
129,2,16,26.284,37.91,44.23,0.88
130,2,12,17.49,22.561,28.99,0.9
130,2,16,26.142,37.586,43.77,0.87
131,2,16,26.001,36.961,42.15,0.9
132,2,16,25.86,36.492,41.11,0.88
136,2,16,25.343,36.019,42.13,0.91
137,2,16,25.217,35.503,40.79,0.88
139,2,16,24.966,34.868,39.66,0.85
140,2,16,24.841,34.022,36.96,0.88
141,2,16,24.715,33.272,34.62,0.84
142,2,16,24.59,32.413,31.81,0.83
143,2,16,24.464,31.674,29.47,0.86
144,2,16,24.367,31.089,27.59,0.88
145,2,16,24.269,30.651,26.3,0.9
146,2,16,24.171,30.348,25.55,0.88
147,2,16,24.073,30.12,25.12,0.85
148,2,16,23.976,29.803,24.31,0.83
149,2,16,23.943,29.405,22.81,0.82
150,2,16,23.911,29.105,21.72,0.82
151,2,16,23.879,29.202,22.29,0.83
152,2,16,23.847,29.392,23.25,0.86
153,2,16,23.815,29.692,24.68,0.86
154,2,16,23.789,29.916,25.76,0.86
155,2,16,23.762,29.974,26.14,0.85
156,2,16,23.736,29.856,25.79,0.85
157,2,16,23.71,29.686,25.2,0.89
158,2,16,23.683,29.541,24.73,0.86
159,2,16,23.657,29.38,24.19,0.85
160,2,16,23.631,29.188,23.52,0.86
162,2,16,23.595,29.116,23.4,0.86
169,2,13,28.473,39.2,37.67,0.88
170,2,13,28.288,38.329,35.5,0.87
170,2,16,23.069,28.97,25.58,0.89
171,2,13,28.102,37.611,33.84,0.84
172,2,13,27.916,36.88,32.11,0.83
173,2,13,27.731,36.332,31.02,0.84
173,2,16,22.833,28.77,26.0,0.92
174,2,13,27.587,35.975,30.41,0.82
174,2,16,22.757,28.531,25.37,0.9
175,2,13,27.444,35.861,30.67,0.81
175,2,16,22.68,28.351,25.0,0.87
176,2,13,27.3,35.781,31.06,0.82
176,2,16,22.604,28.247,24.97,0.87
177,2,16,22.597,28.169,24.65,0.88
178,2,16,22.591,28.069,24.25,0.9
178,2,13,27.014,35.721,32.23,0.82
179,2,16,22.585,27.959,23.8,0.86
180,2,16,22.578,27.877,23.47,0.89
180,2,13,26.831,35.656,32.89,0.81
181,2,16,22.572,27.876,23.5,0.89
181,2,13,26.74,35.575,33.04,0.85
182,2,16,22.656,27.876,23.04,0.85
182,2,13,26.649,35.514,33.27,0.81
183,2,16,22.296,27.654,24.03,0.87
183,2,13,26.558,35.286,32.86,0.8
184,2,16,22.823,27.319,19.7,0.83
184,2,13,26.526,34.585,30.38,0.74
185,2,16,22.907,26.964,17.71,0.86
185,2,13,26.495,33.491,26.41,0.76
186,2,13,26.463,32.67,23.46,0.82
187,2,13,26.432,32.146,21.62,0.83
188,2,13,26.4,31.882,20.76,0.84
189,2,13,26.438,32.012,21.08,0.89
190,2,13,26.476,32.565,23.0,0.92
191,2,13,26.513,33.43,26.09,0.92
192,2,13,26.551,34.239,28.95,0.93
192,2,16,23.686,26.697,12.71,0.9
193,2,13,26.589,34.909,31.29,0.92
193,2,16,23.83,27.544,15.59,0.94
194,2,13,26.751,35.494,32.68,0.95
194,2,16,23.974,28.685,19.65,0.92
195,2,13,26.913,36.371,35.14,0.9
195,2,16,24.117,29.724,23.25,0.91
196,2,13,27.076,37.312,37.81,0.86
196,2,16,24.261,30.817,27.02,0.89
197,2,13,27.238,38.307,40.64,0.91
197,2,16,24.416,32.061,31.31,0.9
198,2,13,27.4,39.135,42.83,0.92
199,2,13,27.689,39.756,43.58,0.89
206,2,13,30.12,39.852,32.31,0.8
207,2,13,30.546,39.892,30.6,0.79
207,2,16,26.141,33.1,26.62,0.93
208,2,16,26.34,33.924,28.79,0.88
209,2,16,26.549,34.768,30.96,0.91
210,2,16,26.759,36.134,35.04,0.89
211,2,16,26.968,37.679,39.72,0.89
223,2,16,28.654,38.838,35.54,0.82
224,2,16,28.655,37.739,31.7,0.79
225,2,16,28.656,36.8,28.42,0.79
231,2,16,28.606,36.016,25.9,0.8
237,2,16,28.148,34.845,23.79,0.85
239,2,16,27.858,33.84,21.47,0.79
241,2,16,27.491,32.69,18.91,0.8
242,2,16,27.307,31.591,15.69,0.82
247,2,16,26.138,30.477,16.6,0.9
248,2,16,25.892,29.641,14.48,0.81
249,2,16,25.618,29.015,13.26,0.77
250,2,16,25.343,28.639,13.0,0.81
257,2,16,23.423,28.357,21.07,0.84
258,2,16,23.149,27.228,17.62,0.86
259,2,16,22.875,26.175,14.43,0.86
260,2,16,22.601,25.272,11.82,0.93
261,2,16,22.327,24.559,10.0,0.94
262,2,16,22.053,23.789,7.88,0.89
263,2,16,21.779,23.001,5.61,0.85
265,2,16,21.181,22.286,5.22,0.75
266,2,16,20.882,21.424,2.6,0.78
267,2,16,20.583,20.756,0.84,0.81
268,2,16,20.284,20.255,0.14,0.85
269,2,16,20.036,19.966,0.35,0.79
270,2,16,19.787,19.754,0.17,0.82
271,2,16,19.539,19.595,0.29,0.81
272,2,16,19.29,19.451,0.83,0.83
273,2,16,19.042,19.284,1.27,0.83
274,2,16,18.877,19.043,0.88,0.85
275,2,16,18.713,18.798,0.46,0.87
276,2,16,18.548,18.614,0.35,0.85
277,2,16,18.384,18.5,0.63,0.87
278,2,16,18.219,18.414,1.07,0.87
279,2,16,18.15,18.34,1.04,0.88
280,2,16,18.081,18.281,1.11,0.87
281,2,16,18.012,18.237,1.25,0.85
282,2,16,17.943,18.218,1.53,0.91
283,2,16,17.875,18.204,1.84,0.93
284,2,16,17.847,18.092,1.38,0.9
285,2,16,17.819,17.89,0.4,0.88
286,2,16,17.791,17.62,0.96,0.88
287,2,16,17.763,17.34,2.38,0.9
288,2,16,17.735,17.105,3.55,0.92
289,2,16,17.72,16.929,4.47,0.91
290,2,16,17.706,16.824,4.98,0.91
291,2,16,17.691,16.757,5.28,0.89
292,2,16,17.676,16.711,5.46,0.88
293,2,16,17.661,16.676,5.58,0.91
294,2,16,17.647,16.613,5.86,0.91
295,2,16,17.589,16.566,5.81,0.9
296,2,16,17.531,16.526,5.74,0.92
297,2,16,17.474,16.495,5.6,0.93
298,2,16,17.416,16.429,5.67,0.94
299,2,16,17.359,16.365,5.73,0.95
300,2,16,17.301,16.279,5.91,0.96
301,2,16,17.244,16.21,5.99,0.96
302,2,16,17.186,16.146,6.05,0.96
303,2,16,17.128,16.093,6.05,0.97
304,2,16,17.071,16.016,6.18,0.95
305,2,16,16.85,15.945,5.37,0.97
306,2,16,16.918,15.893,6.06,0.95
307,2,16,16.822,15.868,5.67,0.93
308,2,16,16.726,15.849,5.25,0.95
309,2,16,16.63,15.796,5.02,0.96
310,2,16,16.534,15.676,5.19,0.93
311,2,16,16.439,15.528,5.54,0.93
312,2,16,16.357,15.398,5.86,0.92
313,2,16,16.275,15.263,6.21,0.92
314,2,16,16.151,15.119,6.39,0.92
315,2,16,16.028,14.967,6.62,0.89
316,2,16,15.905,14.809,6.89,0.9
317,2,16,15.781,14.677,7.0,0.88
318,2,16,15.658,14.516,7.29,0.87
319,2,16,15.535,14.376,7.46,0.88
320,2,16,15.412,14.271,7.4,0.93
321,2,16,15.288,14.186,7.21,0.95
322,2,16,15.165,14.115,6.93,0.97
323,2,16,15.146,14.061,7.16,0.95
324,2,16,15.127,14.022,7.3,0.95
325,2,16,15.107,13.993,7.37,0.94
325,2,46,25.259,28.069,11.12,0.83
326,2,16,15.088,13.972,7.4,0.94
326,2,46,25.203,28.069,11.37,0.81
327,2,16,15.069,13.983,7.21,0.95
327,2,46,25.147,28.069,11.62,0.77
328,2,16,15.05,14.094,6.35,0.97
328,2,46,25.091,28.29,12.75,0.74
329,2,16,15.144,14.177,6.39,0.97
329,2,46,25.118,28.455,13.29,0.7
330,2,16,15.238,14.242,6.53,0.92
330,2,46,25.145,28.567,13.61,0.62
