frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
42,2,2,26.352,38.325,45.44,0.86
60,0,10,18.93,24.058,27.09,0.86
62,0,10,17.646,24.058,36.33,0.71
63,0,10,17.121,23.897,39.57,0.69
64,0,10,16.596,23.574,42.05,0.82
65,0,10,16.071,23.062,43.5,0.81
66,0,10,15.546,22.291,43.39,0.74
67,0,10,15.093,21.542,42.73,0.79
68,0,10,14.64,20.825,42.24,0.65
69,0,10,14.187,20.188,42.3,0.66
70,0,10,13.734,19.498,41.97,0.62
71,0,10,13.281,18.832,41.79,0.73
72,0,10,12.828,18.245,42.23,0.65
73,0,10,12.477,17.666,41.59,0.62
74,0,10,12.125,17.05,40.61,0.71
75,0,10,11.774,16.407,39.35,0.79
75,0,17,10.681,10.371,2.91,0.85
76,0,10,11.422,15.811,38.42,0.77
76,0,17,9.582,10.371,8.23,0.81
77,0,10,11.159,15.328,37.35,0.82
77,0,17,9.301,10.239,10.09,0.78
78,0,17,9.021,10.1,11.97,0.79
79,0,17,8.895,9.956,11.92,0.77
80,0,17,8.77,9.797,11.71,0.7
81,0,17,8.645,9.638,11.48,0.74
82,0,17,8.52,9.517,11.7,0.87
83,0,17,8.395,9.426,12.28,0.82
84,0,17,8.27,9.357,13.15,0.81
85,0,17,8.145,9.267,13.78,0.77
86,0,17,8.111,9.162,12.95,0.82
87,0,17,8.078,9.082,12.43,0.92
88,0,17,8.045,8.978,11.59,0.89
89,0,17,8.012,8.899,11.08,0.93
90,0,17,7.979,8.843,10.83,0.79
91,0,17,8.603,8.801,2.3,0.89
92,0,17,7.912,8.734,10.39,0.9
93,0,17,8.594,8.64,0.54,0.88
94,0,17,8.589,8.57,0.22,0.81
95,0,17,7.901,8.544,8.14,0.78
96,0,17,7.897,8.55,8.26,0.93
97,0,17,7.894,8.554,8.36,0.86
98,0,17,7.89,8.523,8.02,0.91
99,0,17,7.886,8.5,7.78,0.86
100,0,17,7.883,8.494,7.76,0.84
101,0,17,7.879,8.512,8.04,0.91
102,0,17,7.875,8.533,8.35,0.73
103,0,17,7.872,8.549,8.6,0.83
104,0,17,7.872,8.557,8.7,0.8
105,0,17,7.873,8.563,8.76,0.7
106,0,17,7.874,8.592,9.12,0.77
128,0,31,11.508,10.782,6.31,0.72
130,0,31,11.504,10.868,5.53,0.7
131,0,31,11.502,10.932,4.96,0.69
132,0,31,11.5,11.02,4.17,0.72
135,0,31,11.494,11.108,3.36,0.53
136,0,31,11.492,11.173,2.77,0.55
137,0,31,11.49,11.306,1.59,0.65
140,0,31,11.473,11.435,0.33,0.61
141,0,31,11.465,11.582,1.02,0.74
143,0,31,11.45,11.701,2.19,0.62
144,0,31,11.443,11.802,3.14,0.66
145,0,31,11.435,11.867,3.77,0.79
146,0,31,11.428,11.924,4.34,0.86
147,0,31,11.42,11.967,4.79,0.75
148,0,31,11.413,11.999,5.14,0.69
149,0,31,11.406,12.016,5.36,0.73
150,0,31,11.424,12.018,5.2,0.57
151,0,31,11.442,12.02,5.05,0.74
152,0,31,11.46,12.037,5.03,0.93
153,0,31,11.479,12.056,5.03,0.8
154,0,31,10.968,12.073,10.07,0.7
155,0,31,10.983,12.086,10.04,0.69
156,0,31,10.997,12.103,10.05,0.78
157,0,31,11.552,12.116,4.88,0.87
160,0,31,11.607,12.1,4.25,0.6
161,0,31,11.625,12.061,3.75,0.73
162,0,31,11.084,12.032,8.55,0.78
163,0,31,11.103,12.034,8.39,0.83
164,0,31,11.121,12.044,8.3,0.85
165,0,31,11.118,12.054,8.42,0.75
166,0,31,11.115,12.075,8.64,0.84
205,2,11,27.835,32.099,15.32,0.82
206,2,11,27.484,32.099,16.79,0.83
207,2,11,27.134,31.955,17.77,0.83
208,2,11,26.783,31.799,18.73,0.87
209,2,11,26.432,31.667,19.81,0.87
210,2,11,26.081,31.563,21.02,0.88
211,2,11,25.773,31.436,21.98,0.9
212,2,11,25.464,31.251,22.73,0.89
213,2,11,25.156,31.197,24.02,0.9
214,2,11,24.907,31.056,24.69,0.95
215,2,11,24.658,30.948,25.51,0.94
216,2,11,24.409,30.834,26.32,0.9
217,2,11,24.16,30.737,27.22,0.93
218,2,11,23.912,30.661,28.23,0.91
219,2,11,23.749,30.604,28.87,0.91
220,2,11,23.586,30.789,30.54,0.91
221,2,11,23.423,30.927,32.04,0.89
222,2,11,23.261,31.0,33.27,0.87
223,2,11,23.098,30.864,33.62,0.89
310,2,41,27.669,29.482,6.55,0.77
311,2,41,27.048,29.482,9.0,0.81
312,2,41,26.656,29.482,10.6,0.75
313,2,41,26.264,29.36,11.79,0.72
314,2,41,25.872,29.228,12.97,0.73
315,2,41,25.48,29.13,14.32,0.76
316,2,41,25.088,29.159,16.22,0.78
317,2,41,24.941,29.22,17.16,0.78
318,2,41,24.793,29.279,18.09,0.78
341,2,44,30.202,34.242,13.38,0.77
342,2,44,29.621,34.242,15.6,0.78
343,2,44,29.116,34.242,17.61,0.76
344,2,44,28.611,34.078,19.11,0.81
345,2,44,28.106,33.901,20.62,0.79
346,2,44,27.699,33.526,21.04,0.78
347,2,44,27.292,33.092,21.25,0.76
348,2,44,26.885,32.577,21.17,0.78
349,2,44,26.478,32.13,21.34,0.77
350,2,44,26.071,31.774,21.87,0.76
351,2,44,25.79,31.5,22.14,0.78
352,2,44,25.509,31.293,22.67,0.75
353,2,44,25.228,31.137,23.42,0.78
