frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
0,2,1,12.154,11.769,3.17,0.92
0,2,5,23.429,24.822,5.95,0.8
0,2,7,40.875,59.952,46.67,0.77
1,2,1,12.113,11.769,2.84,0.94
1,2,5,23.418,25.0,6.76,0.89
1,2,7,41.16,61.035,48.29,0.74
2,2,1,12.073,11.737,2.78,0.93
2,2,5,23.406,25.104,7.25,0.82
2,2,7,41.444,61.848,49.23,0.72
3,2,1,12.032,11.713,2.65,0.89
3,2,5,23.394,25.181,7.64,0.82
3,2,7,41.728,62.854,50.63,0.72
4,2,1,11.991,11.73,2.18,0.91
4,2,5,23.377,25.053,7.17,0.81
4,2,7,42.012,63.608,51.4,0.68
5,2,1,11.95,11.748,1.69,0.9
5,2,5,23.359,24.897,6.59,0.76
5,2,7,42.297,63.756,50.73,0.71
6,2,1,11.954,11.756,1.65,0.92
6,2,5,23.366,24.679,5.62,0.78
6,2,7,42.581,63.69,49.57,0.69
7,2,1,11.957,11.747,1.76,0.91
7,2,5,23.373,24.515,4.89,0.79
7,2,7,42.865,63.582,48.33,0.68
8,2,1,11.96,11.74,1.84,0.93
8,2,5,23.381,24.402,4.37,0.81
8,2,7,43.149,63.482,47.12,0.78
9,2,1,11.963,11.739,1.87,0.93
9,2,5,23.388,24.442,4.51,0.82
10,2,1,11.966,11.744,1.86,0.91
10,2,5,23.396,24.603,5.16,0.85
11,2,1,12.005,11.769,1.97,0.92
11,2,5,23.449,24.859,6.01,0.87
11,2,7,44.002,63.407,44.1,0.69
12,2,1,12.043,11.815,1.9,0.93
12,2,5,23.502,25.192,7.19,0.9
12,2,7,44.286,63.923,44.34,0.73
13,2,1,12.082,11.858,1.85,0.92
13,2,5,23.555,25.59,8.64,0.94
13,2,7,44.571,64.513,44.74,0.72
14,2,1,12.121,11.891,1.9,0.96
14,2,5,23.608,26.043,10.32,0.93
14,2,7,44.855,65.024,44.96,0.68
15,2,1,12.159,11.86,2.46,0.96
15,2,5,23.661,26.436,11.73,0.93
15,2,7,45.139,65.43,44.95,0.62
16,2,1,12.221,11.818,3.3,0.98
16,2,5,23.761,26.731,12.5,0.93
16,2,7,45.457,66.391,46.05,0.61
17,2,1,12.283,11.786,4.05,0.96
17,2,5,23.861,26.87,12.61,0.95
18,2,1,12.345,11.792,4.47,0.96
18,2,5,23.961,26.941,12.44,0.93
19,2,1,12.407,11.81,4.81,0.96
19,2,5,24.06,26.984,12.15,0.92
20,2,1,12.468,11.847,4.98,0.95
20,2,5,24.16,27.016,11.82,0.98
21,2,1,12.542,11.903,5.1,0.94
