frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,5,10.654,11.882,11.52,0.71
1,5,10.552,11.882,12.61,0.71
2,3,14.034,15.261,8.74,0.78
2,5,10.449,11.882,13.71,0.7
3,3,13.934,15.261,9.52,0.82
4,3,13.813,15.261,10.48,0.81
5,3,13.692,15.261,11.46,0.88
6,3,13.57,15.261,12.46,0.74
7,3,13.449,15.176,12.84,0.76
8,3,13.328,15.176,13.86,0.76
9,3,13.228,15.135,14.42,0.79
10,3,13.128,14.932,13.74,0.84
11,3,13.028,14.828,13.82,0.84
12,3,12.928,14.826,14.68,0.77
13,3,12.828,14.824,15.55,0.84
14,3,12.689,14.469,14.03,0.88
15,3,12.55,14.248,13.53,0.82
16,3,12.423,14.037,12.99,0.72
17,3,12.296,13.983,13.72,0.72
18,3,12.17,13.958,14.7,0.74
19,3,12.043,13.63,13.18,0.76
20,3,11.916,13.353,12.06,0.64
21,3,11.789,13.315,12.94,0.68
22,3,11.662,13.286,13.92,0.63
23,3,11.536,13.143,13.93,0.81
24,3,11.436,13.066,14.25,0.78
25,3,11.336,12.739,12.38,0.71
26,3,11.209,12.455,11.11,0.63
27,3,11.083,12.413,12.0,0.8
28,3,10.956,12.351,12.73,0.8
29,3,10.853,12.184,12.26,0.84
30,3,10.75,12.076,12.34,0.75
31,3,10.646,11.908,11.86,0.77
32,3,10.543,11.899,12.87,0.74
33,3,10.439,11.676,11.84,0.69
34,3,10.336,11.653,12.74,0.63
35,3,10.185,11.47,12.62,0.68
36,3,10.033,11.306,12.69,0.68
37,3,9.882,11.277,14.11,0.72
38,3,9.792,11.174,14.12,0.71
39,3,9.701,10.962,13.0,0.76
40,3,9.61,10.85,12.9,0.76
41,3,9.484,10.691,12.73,0.73
42,3,9.357,10.675,14.08,0.68
43,3,9.23,10.516,13.92,0.64
44,3,9.104,10.342,13.6,0.56
50,6,14.272,16.343,14.51,0.76
51,6,14.171,16.343,15.32,0.81
52,6,14.071,16.343,16.14,0.74
53,6,13.976,16.363,17.07,0.75
54,6,13.871,16.363,17.96,0.69
55,6,13.772,16.363,18.82,0.62
56,6,13.672,16.119,17.9,0.66
57,7,12.897,14.186,10.0,0.8
57,6,13.572,15.845,16.75,0.74
58,7,12.807,14.186,10.77,0.75
58,6,13.473,15.84,17.57,0.79
59,7,12.718,14.186,11.55,0.77
59,6,13.373,15.819,18.28,0.75
60,7,12.628,14.088,11.56,0.71
60,6,13.274,15.677,18.11,0.7
61,7,12.538,14.026,11.86,0.83
61,6,13.174,15.28,15.99,0.81
62,7,12.446,14.026,12.7,0.69
62,6,13.074,14.924,14.15,0.8
63,7,12.339,14.026,13.67,0.73
63,6,12.975,14.705,13.33,0.72
64,7,12.229,13.918,13.81,0.68
64,6,12.875,14.68,14.02,0.68
65,7,12.12,13.93,14.93,0.66
66,7,12.007,13.93,16.01,0.66
