frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
0,0,2,10.654,12.09,13.48,0.66
1,0,2,10.552,12.09,14.58,0.77
2,0,2,10.449,12.09,15.7,0.78
2,0,3,14.034,16.318,16.27,0.73
3,0,3,13.934,16.318,17.11,0.83
4,0,3,13.813,16.207,17.33,0.89
5,0,3,13.692,16.053,17.25,0.84
6,0,3,13.57,15.915,17.27,0.79
7,0,3,13.449,15.803,17.5,0.82
8,0,3,13.328,15.65,17.42,0.83
9,0,3,13.228,15.48,17.02,0.93
10,0,3,13.128,15.318,16.68,0.83
11,0,3,13.028,15.197,16.65,0.83
12,0,3,12.928,15.106,16.84,0.82
13,0,3,12.828,14.982,16.79,0.79
14,0,3,12.689,14.84,16.95,0.93
15,0,3,12.55,14.688,17.03,0.82
16,0,3,12.423,14.53,16.96,0.69
17,0,3,12.296,14.398,17.09,0.67
18,0,3,12.17,14.266,17.23,0.71
19,0,3,12.043,14.103,17.11,0.73
20,0,3,11.916,13.934,16.93,0.66
21,0,3,11.789,13.778,16.87,0.66
22,0,3,11.662,13.661,17.14,0.62
23,0,3,11.536,13.573,17.66,0.74
24,0,3,11.436,13.414,17.3,0.82
25,0,3,11.336,13.241,16.8,0.72
26,0,3,11.209,13.092,16.8,0.67
27,0,3,11.083,12.953,16.87,0.84
28,0,3,10.956,12.817,16.98,0.85
29,0,3,10.853,12.661,16.66,0.94
30,0,3,10.75,12.506,16.34,0.74
31,0,3,10.646,12.377,16.26,0.76
32,0,3,10.543,12.256,16.25,0.81
33,0,3,10.439,12.138,16.27,0.72
34,0,3,10.336,12.02,16.29,0.67
35,0,3,10.185,11.902,16.87,0.64
36,0,3,10.033,11.786,17.47,0.66
37,0,3,9.882,11.672,18.11,0.77
38,0,3,9.792,11.523,17.68,0.76
39,0,3,9.701,11.374,17.24,0.8
40,0,3,9.61,11.216,16.71,0.72
41,0,3,9.484,11.067,16.7,0.65
42,0,3,9.357,10.929,16.8,0.68
43,0,3,9.23,10.817,17.19,0.66
44,0,3,9.104,10.669,17.19,0.62
50,0,14,14.272,16.55,15.96,0.66
51,0,14,14.171,16.55,16.78,0.76
52,0,14,14.071,16.537,17.52,0.77
54,0,14,13.871,16.501,18.96,0.73
55,0,14,13.772,16.47,19.59,0.65
56,0,14,13.672,16.362,19.68,0.7
57,0,11,12.897,14.142,9.66,0.76
57,0,14,13.572,16.269,19.87,0.78
58,0,11,12.807,14.142,10.42,0.72
58,0,14,13.473,16.18,20.09,0.78
59,0,11,12.718,14.142,11.2,0.78
59,0,14,13.373,16.113,20.48,0.73
60,0,11,12.628,14.142,11.99,0.82
60,0,14,13.274,15.951,20.17,0.74
61,0,11,12.538,14.114,12.56,0.87
61,0,14,13.174,15.728,19.38,0.75
62,0,11,12.446,14.093,13.23,0.7
62,0,14,13.074,15.528,18.76,0.74
63,0,11,12.339,14.121,14.44,0.71
63,0,14,12.975,15.335,18.19,0.74
64,0,11,12.229,14.142,15.64,0.68
64,0,14,12.875,15.147,17.64,0.74
65,0,11,12.12,14.153,16.78,0.73
66,0,11,12.007,14.098,17.41,0.72
67,0,11,11.901,14.036,17.94,0.76
67,0,14,12.576,14.991,19.2,0.9
68,0,11,11.791,13.955,18.35,0.69
68,0,14,12.477,14.839,18.93,0.83
69,0,11,11.701,13.883,18.65,0.76
69,0,14,12.384,14.714,18.81,0.77
70,0,11,11.611,13.799,18.85,0.75
70,0,14,12.291,14.616,18.92,0.74
71,0,11,11.521,13.701,18.92,0.71
71,0,14,12.198,14.456,18.51,0.79
72,0,11,11.431,13.569,18.71,0.76
72,0,14,12.105,14.254,17.75,0.84
73,0,14,12.013,14.049,16.96,0.77
74,0,14,11.92,13.879,16.44,0.69
74,0,11,11.251,13.466,19.69,0.62
75,0,14,11.827,13.72,16.01,0.82
75,0,11,11.161,13.37,19.79,0.6
76,0,14,11.734,13.566,15.62,0.77
76,0,11,11.071,13.242,19.61,0.78
77,0,14,11.647,13.368,14.77,0.61
78,0,14,11.561,13.214,14.3,0.64
78,0,11,10.871,13.082,20.34,0.82
79,0,14,11.475,13.099,14.16,0.82
79,0,11,10.761,12.897,19.85,0.66
80,0,14,11.388,13.013,14.27,0.8
80,0,11,10.658,12.716,19.32,0.72
81,0,14,11.291,12.942,14.62,0.8
81,0,11,10.541,12.555,19.1,0.72
82,0,14,11.194,12.879,15.05,0.8
82,0,9,10.879,12.09,11.13,0.77
82,0,11,10.463,12.425,18.75,0.7
82,0,28,12.033,13.334,10.81,0.82
83,0,9,10.765,12.09,12.31,0.76
83,0,11,10.385,12.299,18.42,0.72
84,0,9,10.65,12.07,13.33,0.71
84,0,11,10.307,12.191,18.28,0.7
84,0,14,11.001,12.755,15.95,0.68
85,0,9,10.555,12.027,13.94,0.73
85,0,11,10.229,12.107,18.35,0.62
86,0,9,10.46,11.966,14.39,0.81
86,0,11,10.13,12.002,18.48,0.59
87,0,9,10.365,11.891,14.72,0.81
87,0,11,10.03,11.854,18.18,0.73
87,0,31,11.504,12.892,12.06,0.93
88,0,9,10.27,11.806,14.96,0.69
88,0,11,9.931,11.684,17.65,0.74
88,0,31,11.391,12.892,13.17,0.81
89,0,11,9.831,11.555,17.53,0.67
90,0,11,10.419,11.457,9.96,0.74
91,0,11,9.643,11.366,17.87,0.71
91,0,28,10.503,13.334,26.95,0.79
91,0,9,9.985,11.714,17.32,0.78
91,0,31,11.05,12.868,16.46,0.61
92,0,11,9.555,11.275,18.0,0.71
92,0,9,9.89,11.581,17.1,0.78
92,0,31,10.935,12.82,17.23,0.56
93,0,11,9.467,11.182,18.12,0.8
93,0,9,9.795,11.443,16.83,0.83
