frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,1,5.924,6.513,9.94,0.93
0,2,6.816,7.782,14.17,0.81
1,1,5.882,6.513,10.72,0.78
1,2,6.742,7.783,15.43,0.7
2,1,5.825,6.553,12.48,0.67
2,2,6.668,7.692,15.36,0.83
3,1,5.769,6.467,12.1,0.75
3,2,6.594,7.409,12.37,0.86
4,1,5.712,6.308,10.43,0.77
4,2,6.519,7.302,12.01,0.85
5,1,5.668,6.391,12.75,0.69
5,2,6.445,7.133,10.67,0.87
6,1,5.624,6.342,12.77,0.68
6,2,6.41,7.026,9.6,0.89
7,1,5.554,6.318,13.76,0.68
7,2,6.375,6.949,9.01,0.75
8,1,5.483,6.241,13.82,0.73
8,2,6.34,6.908,8.96,0.73
9,1,5.413,6.193,14.41,0.7
9,2,6.305,6.791,7.7,0.78
10,1,5.343,6.24,16.8,0.71
10,2,6.27,6.76,7.8,0.77
11,1,5.27,6.227,18.16,0.68
11,2,6.192,6.618,6.88,0.85
12,1,5.197,6.233,19.93,0.62
12,2,6.091,6.542,7.39,0.75
13,1,5.125,6.223,21.42,0.62
13,2,5.991,6.471,8.02,0.84
14,1,5.052,6.21,22.91,0.68
14,2,5.89,6.356,7.91,0.75
15,1,5.014,6.212,23.89,0.71
15,2,5.789,6.28,8.47,0.92
16,1,4.976,6.199,24.58,0.77
16,2,5.689,6.239,9.67,0.86
17,1,4.938,6.203,25.6,0.7
17,2,5.588,6.208,11.09,0.89
17,6,19.195,42.42,120.99,0.83
18,1,4.87,6.215,27.61,0.67
18,2,5.487,6.189,12.79,0.78
18,6,19.105,41.841,119.0,0.73
19,1,4.8,6.231,29.83,0.71
19,2,5.387,6.199,15.08,0.8
19,6,19.015,41.101,116.15,0.64
19,11,22.875,61.78,170.07,0.62
20,1,4.733,6.208,31.15,0.79
20,2,5.286,6.2,17.29,0.95
20,6,18.925,40.369,113.31,0.65
20,11,22.736,62.131,173.27,0.62
21,1,4.648,6.196,33.29,0.88
21,2,5.214,6.236,19.6,0.82
21,6,18.835,39.835,111.5,0.71
22,1,4.563,6.199,35.83,0.83
22,2,5.142,6.2,20.57,0.71
22,4,6.898,8.059,16.84,0.65
22,6,18.654,37.96,103.5,0.74
23,1,4.478,6.198,38.4,0.56
23,2,5.07,6.178,21.86,0.56
23,4,6.852,7.955,16.09,0.83
23,6,18.473,37.478,102.88,0.82
24,2,4.393,6.167,40.37,0.6
24,4,6.806,7.846,15.29,0.81
24,6,18.292,36.246,98.15,0.69
25,1,4.308,6.176,43.35,0.55
25,2,4.919,6.162,25.28,0.62
25,4,6.76,7.735,14.43,0.72
25,6,18.112,35.081,93.69,0.67
26,1,4.235,6.204,46.51,0.59
26,4,6.713,7.723,15.03,0.72
26,6,17.931,34.444,92.09,0.65
27,1,4.161,6.212,49.31,0.58
27,4,6.632,7.688,15.92,0.66
27,6,21.87,33.651,53.87,0.66
27,13,6.014,7.104,18.12,0.78
28,1,4.087,6.196,51.62,0.67
28,4,6.551,7.596,15.96,0.78
28,6,17.672,32.625,84.61,0.62
