frame,obj_id,dist_gt,dist_pred,error_pct,iou
0,2,20.433,18.854,7.73,0.94
1,2,20.51,19.055,7.1,0.92
2,2,20.587,19.123,7.11,0.9
3,2,20.664,18.549,10.23,0.94
4,2,20.74,17.995,13.24,0.95
5,2,20.807,17.818,14.37,0.96
6,2,20.874,17.76,14.92,0.93
7,2,20.941,17.74,15.29,0.91
8,2,21.008,17.734,15.59,0.91
9,2,21.075,17.909,15.02,0.91
10,2,21.141,17.79,15.85,0.95
11,2,21.192,17.928,15.4,0.94
12,2,21.243,17.975,15.38,0.94
13,2,21.294,18.174,14.65,0.94
14,2,21.344,18.622,12.76,0.92
15,2,21.395,18.975,11.31,0.93
16,2,21.433,19.513,8.96,0.91
17,2,21.472,19.485,9.25,0.95
18,2,21.51,19.69,8.46,0.91
19,2,21.548,19.543,9.3,0.91
20,2,21.586,19.71,8.69,0.91
21,2,21.622,19.55,9.58,0.89
22,2,21.658,19.497,9.98,0.91
23,2,21.693,19.479,10.21,0.89
24,2,21.729,19.688,9.39,0.87
25,2,21.772,19.759,9.25,0.85
26,2,21.814,20.004,8.3,0.84
27,2,21.856,20.087,8.1,0.85
28,2,21.899,20.115,8.15,0.91
29,2,21.946,20.588,6.19,0.87
30,2,21.993,20.751,5.65,0.86
31,2,22.04,20.806,5.6,0.86
32,2,22.105,20.584,6.88,0.86
33,2,22.17,20.75,6.41,0.85
35,2,22.301,20.805,6.71,0.91
36,2,22.372,21.07,5.82,0.91
37,2,22.443,21.159,5.72,0.91
38,2,22.514,21.444,4.75,0.83
39,2,22.603,21.033,6.94,0.88
40,2,22.691,20.658,8.96,0.93
41,2,22.779,21.019,7.73,0.92
42,2,22.867,21.142,7.54,0.88
43,2,22.956,21.184,7.72,0.81
44,2,23.047,20.949,9.1,0.81
45,2,23.137,20.395,11.85,0.89
46,2,23.228,19.99,13.94,0.87
49,2,23.488,20.311,13.52,0.88
50,2,23.571,20.42,13.37,0.86
51,2,23.655,20.457,13.52,0.83
52,2,23.724,20.469,13.72,0.93
55,2,23.93,21.202,11.4,0.92
56,2,23.986,21.719,9.45,0.93
57,2,24.042,21.897,8.92,0.95
58,2,24.105,21.691,10.02,0.9
59,2,24.169,20.865,13.67,0.87
60,2,24.233,20.368,15.95,0.86
61,2,24.298,20.208,16.83,0.88
62,2,24.365,21.361,12.33,0.84
63,2,24.434,23.188,5.1,0.9
64,2,24.503,24.524,0.09,0.89
65,2,24.561,23.369,4.86,0.85
66,2,24.619,22.429,8.89,0.83
67,2,24.667,21.862,11.37,0.91
68,2,24.739,21.946,11.29,0.92
69,2,24.811,22.247,10.33,0.92
70,2,24.883,22.923,7.88,0.87
71,2,24.948,23.462,5.96,0.9
72,2,25.013,23.339,6.7,0.9
72,11,60.523,59.095,2.36,0.83
73,2,25.078,22.998,8.3,0.95
73,11,57.094,57.203,0.19,0.81
74,2,25.144,23.183,7.8,0.93
74,11,53.666,48.856,8.96,0.78
75,2,25.21,22.947,8.97,0.94
75,11,50.237,44.28,11.86,0.81
76,2,25.269,22.869,9.49,0.9
76,11,46.744,41.931,10.3,0.87
77,2,25.327,22.555,10.94,0.85
77,11,43.25,39.385,8.94,0.94
78,2,25.384,22.174,12.65,0.94
78,11,39.813,35.531,10.76,0.76
79,2,25.444,21.518,15.43,0.91
79,11,36.377,30.32,16.65,0.71
80,2,25.505,20.811,18.4,0.93
80,11,32.919,26.347,19.96,0.82
81,2,25.566,20.826,18.54,0.87
81,11,29.461,23.894,18.9,0.83
82,2,25.604,20.831,18.64,0.87
83,2,25.642,21.078,17.8,0.92
84,2,25.679,21.676,15.59,0.9
85,2,25.697,22.432,12.71,0.82
86,2,25.714,22.989,10.6,0.88
87,2,25.73,22.883,11.07,0.88
88,2,25.747,22.848,11.26,0.86
89,2,25.763,23.132,10.21,0.86
90,2,25.78,23.229,9.9,0.88
91,2,25.785,23.261,9.79,0.89
92,2,25.79,23.579,8.57,0.9
93,2,25.796,23.687,8.17,0.93
94,2,25.759,23.723,7.9,0.89
95,2,25.723,23.424,8.94,0.92
96,2,25.687,23.025,10.36,0.95
97,2,25.651,22.605,11.87,0.91
98,2,25.604,23.049,9.98,0.95
99,2,25.558,23.82,6.8,0.93
100,2,25.511,23.455,8.06,0.95
101,2,25.437,22.742,10.59,0.94
102,2,25.363,22.514,11.24,0.91
103,2,25.29,22.439,11.28,0.91
104,2,25.217,22.699,9.99,0.92
105,2,25.144,22.499,10.52,0.94
106,2,25.068,22.434,10.51,0.94
107,2,24.992,22.412,10.32,0.91
108,2,24.916,22.405,10.08,0.94
109,2,24.84,22.402,9.81,0.9
110,2,24.765,22.402,9.54,0.87
111,2,24.693,22.401,9.28,0.89
112,2,24.622,22.124,10.15,0.89
113,2,24.551,22.033,10.26,0.84
114,2,24.48,21.735,11.21,0.87
115,2,24.399,21.637,11.32,0.9
116,2,24.317,22.141,8.95,0.84
117,2,24.307,22.596,7.04,0.85
118,2,24.237,22.466,7.31,0.84
119,2,24.167,21.873,9.49,0.83
120,2,24.097,20.921,13.18,0.84
121,2,24.033,21.885,8.94,0.8
122,2,23.969,23.089,3.67,0.7
123,2,23.905,24.487,2.44,0.66
124,2,23.84,24.992,4.83,0.66
125,2,23.776,23.822,0.19,0.76
126,2,23.712,22.856,3.61,0.83
127,2,23.648,21.995,6.99,0.93
128,2,23.584,21.99,6.76,0.89
129,2,23.511,21.721,7.61,0.92
130,2,23.439,21.898,6.57,0.91
131,2,23.366,22.231,4.86,0.83
132,2,23.294,22.068,5.26,0.86
133,2,23.222,21.485,7.48,0.89
134,2,23.161,20.801,10.19,0.9
135,2,23.101,20.348,11.92,0.89
136,2,23.041,19.975,13.31,0.88
137,2,22.981,19.854,13.61,0.88
138,2,22.92,20.264,11.59,0.88
139,2,22.86,20.881,8.66,0.87
140,2,22.8,21.096,7.47,0.93
141,2,22.739,20.678,9.07,0.85
144,2,22.576,21.276,5.76,0.9
145,2,22.522,21.484,4.61,0.9
146,2,22.468,21.297,5.21,0.87
147,2,22.417,20.504,8.53,0.95
148,2,22.365,20.722,7.35,0.91
149,2,22.314,20.557,7.87,0.89
150,2,22.263,19.82,10.97,0.89
151,2,22.211,19.585,11.82,0.91
152,2,22.161,19.944,10.0,0.87
153,2,22.11,20.295,8.21,0.84
154,2,22.06,20.184,8.5,0.9
157,2,21.908,19.922,9.06,0.88
